Kmin_MC_Up_a0  Kmin_TR_a0     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.343703E+02   0.284457E+02   0.700135E-02   0.829149E+01   0.978166E+01   0.162946E+02   0.102785E+02   0.130294E+03  -0.158736E+02   0.000000E+00   0.146168E+03  -0.292335E+03
   0.340835E+02   0.287523E+02   0.664335E-02   0.829149E+01   0.136698E+02   0.173536E+02   0.184936E+02   0.127492E+03  -0.170158E+02   0.000000E+00   0.144508E+03  -0.289016E+03
   0.345418E+02   0.267826E+02   0.724980E-02   0.101001E+02   0.100756E+02   0.179367E+02   0.124387E+02   0.130886E+03  -0.149105E+02   0.000000E+00   0.145797E+03  -0.291593E+03
   0.343748E+02   0.272845E+02   0.795565E-02   0.109347E+02   0.102457E+02   0.205449E+02   0.184553E+02   0.128673E+03  -0.165784E+02   0.000000E+00   0.145251E+03  -0.290503E+03
   0.343275E+02   0.276683E+02   0.679381E-02   0.108403E+02   0.733477E+01   0.230556E+02   0.146994E+02   0.129655E+03  -0.178392E+02   0.000000E+00   0.147494E+03  -0.294988E+03
   0.345515E+02   0.268166E+02   0.610840E-02   0.102300E+02   0.712462E+01   0.156774E+02   0.115574E+02   0.130997E+03  -0.158461E+02   0.000000E+00   0.146843E+03  -0.293686E+03
   0.344920E+02   0.269940E+02   0.638555E-02   0.103146E+02   0.118363E+02   0.223012E+02   0.116929E+02   0.129905E+03  -0.175175E+02   0.000000E+00   0.147422E+03  -0.294845E+03
   0.342717E+02   0.279394E+02   0.682780E-02   0.144430E+02   0.897163E+01   0.130029E+02   0.137701E+02   0.130848E+03  -0.162756E+02   0.000000E+00   0.147124E+03  -0.294247E+03
   0.344462E+02   0.270125E+02   0.560979E-02   0.808413E+01   0.801769E+01   0.120076E+02   0.125754E+02   0.132273E+03  -0.154122E+02   0.000000E+00   0.147685E+03  -0.295370E+03
   0.344018E+02   0.271623E+02   0.697171E-02   0.733281E+01   0.830270E+01   0.144221E+02   0.153091E+02   0.131894E+03  -0.152065E+02   0.000000E+00   0.147101E+03  -0.294201E+03
   0.344641E+02   0.272358E+02   0.578078E-02   0.981545E+01   0.124481E+02   0.138586E+02   0.137008E+02   0.133127E+03  -0.148769E+02   0.000000E+00   0.148004E+03  -0.296008E+03
   0.345624E+02   0.272358E+02   0.620447E-02   0.155138E+02   0.777025E+01   0.154437E+02   0.137008E+02   0.129464E+03  -0.175065E+02   0.000000E+00   0.146970E+03  -0.293941E+03
   0.344824E+02   0.270667E+02   0.476643E-02   0.997638E+01   0.114820E+02   0.157847E+02   0.195811E+02   0.130009E+03  -0.156742E+02   0.000000E+00   0.145683E+03  -0.291366E+03
   0.343734E+02   0.270667E+02   0.883315E-02   0.110735E+02   0.854376E+01   0.156542E+02   0.175876E+02   0.128040E+03  -0.149870E+02   0.000000E+00   0.143027E+03  -0.286054E+03
   0.342455E+02   0.295303E+02   0.842476E-02   0.124882E+02   0.116234E+02   0.126330E+02   0.187528E+02   0.125119E+03  -0.163778E+02   0.000000E+00   0.141497E+03  -0.282994E+03
   0.341496E+02   0.273419E+02   0.694707E-02   0.128856E+02   0.104993E+02   0.201085E+02   0.132781E+02   0.128528E+03  -0.166278E+02   0.000000E+00   0.145156E+03  -0.290312E+03
   0.341478E+02   0.282328E+02   0.539787E-02   0.113348E+02   0.902094E+01   0.133013E+02   0.194155E+02   0.129970E+03  -0.155634E+02   0.000000E+00   0.145533E+03  -0.291067E+03
   0.342484E+02   0.282328E+02   0.501105E-02   0.105334E+02   0.101030E+02   0.133013E+02   0.168259E+02   0.131520E+03  -0.144991E+02   0.000000E+00   0.146019E+03  -0.292038E+03
   0.342647E+02   0.286003E+02   0.608676E-02   0.874111E+01   0.774456E+01   0.126125E+02   0.169613E+02   0.131422E+03  -0.152284E+02   0.000000E+00   0.146650E+03  -0.293301E+03
   0.341434E+02   0.286003E+02   0.552096E-02   0.944127E+01   0.104221E+02   0.143922E+02   0.157954E+02   0.130859E+03  -0.141733E+02   0.000000E+00   0.145032E+03  -0.290065E+03
   0.341434E+02   0.292892E+02   0.555513E-02   0.109492E+02   0.806777E+01   0.211339E+02   0.105633E+02   0.125236E+03  -0.176150E+02   0.000000E+00   0.142851E+03  -0.285702E+03
   0.343363E+02   0.280424E+02   0.688344E-02   0.104167E+02   0.992651E+01   0.119786E+02   0.168249E+02   0.132329E+03  -0.148037E+02   0.000000E+00   0.147133E+03  -0.294265E+03
   0.343149E+02   0.276712E+02   0.686164E-02   0.119633E+02   0.121384E+02   0.170452E+02   0.137533E+02   0.131682E+03  -0.156452E+02   0.000000E+00   0.147327E+03  -0.294654E+03
   0.342727E+02   0.282021E+02   0.755224E-02   0.109528E+02   0.121737E+02   0.146734E+02   0.159961E+02   0.130671E+03  -0.150365E+02   0.000000E+00   0.145708E+03  -0.291415E+03
   0.343303E+02   0.290525E+02   0.572199E-02   0.957883E+01   0.139273E+02   0.174795E+02   0.135423E+02   0.128311E+03  -0.162187E+02   0.000000E+00   0.144530E+03  -0.289059E+03
   0.342932E+02   0.277434E+02   0.531156E-02   0.128157E+02   0.992137E+01   0.158442E+02   0.191601E+02   0.131445E+03  -0.161579E+02   0.000000E+00   0.147603E+03  -0.295206E+03
   0.342932E+02   0.272346E+02   0.717185E-02   0.705191E+01   0.763786E+01   0.189155E+02   0.205467E+02   0.128067E+03  -0.183321E+02   0.000000E+00   0.146399E+03  -0.292798E+03
   0.343496E+02   0.276200E+02   0.549782E-02   0.109749E+02   0.877518E+01   0.180231E+02   0.194047E+02   0.132123E+03  -0.160367E+02   0.000000E+00   0.148160E+03  -0.296319E+03
   0.342379E+02   0.281659E+02   0.524862E-02   0.125795E+02   0.899912E+01   0.107895E+02   0.162787E+02   0.130482E+03  -0.161759E+02   0.000000E+00   0.146658E+03  -0.293316E+03
   0.343819E+02   0.269977E+02   0.750193E-02   0.824315E+01   0.103111E+02   0.187656E+02   0.182314E+02   0.130029E+03  -0.158993E+02   0.000000E+00   0.145928E+03  -0.291857E+03
   0.345007E+02   0.268671E+02   0.599110E-02   0.844420E+01   0.100095E+02   0.198401E+02   0.111672E+02   0.131038E+03  -0.163015E+02   0.000000E+00   0.147339E+03  -0.294679E+03
   0.345512E+02   0.273478E+02   0.576583E-02   0.918603E+01   0.850946E+01   0.124449E+02   0.118329E+02   0.132059E+03  -0.149462E+02   0.000000E+00   0.147005E+03  -0.294010E+03
   0.343519E+02   0.273478E+02   0.586316E-02   0.123670E+02   0.104514E+02   0.127457E+02   0.106384E+02   0.131979E+03  -0.162075E+02   0.000000E+00   0.148186E+03  -0.296373E+03
   0.345244E+02   0.273478E+02   0.724622E-02   0.947712E+01   0.116882E+02   0.129029E+02   0.121689E+02   0.131259E+03  -0.149748E+02   0.000000E+00   0.146234E+03  -0.292468E+03
   0.345571E+02   0.271515E+02   0.560982E-02   0.123709E+02   0.118867E+02   0.177477E+02   0.182589E+02   0.130186E+03  -0.165881E+02   0.000000E+00   0.146774E+03  -0.293548E+03
   0.344222E+02   0.274142E+02   0.632523E-02   0.968604E+01   0.113111E+02   0.136410E+02   0.149470E+02   0.133677E+03  -0.143698E+02   0.000000E+00   0.148047E+03  -0.296094E+03
   0.344286E+02   0.267961E+02   0.599018E-02   0.112250E+02   0.642432E+01   0.212345E+02   0.113078E+02   0.128433E+03  -0.189223E+02   0.000000E+00   0.147355E+03  -0.294711E+03
   0.344286E+02   0.269442E+02   0.565337E-02   0.989792E+01   0.102517E+02   0.104844E+02   0.150052E+02   0.132270E+03  -0.153310E+02   0.000000E+00   0.147601E+03  -0.295202E+03
   0.344286E+02   0.268603E+02   0.638449E-02   0.117592E+02   0.111651E+02   0.118949E+02   0.134275E+02   0.132054E+03  -0.152971E+02   0.000000E+00   0.147351E+03  -0.294702E+03
   0.344022E+02   0.281823E+02   0.547123E-02   0.881925E+01   0.121806E+02   0.149536E+02   0.145375E+02   0.132298E+03  -0.147950E+02   0.000000E+00   0.147093E+03  -0.294186E+03
   0.342357E+02   0.278570E+02   0.599522E-02   0.100429E+02   0.844336E+01   0.173871E+02   0.147880E+02   0.132923E+03  -0.146634E+02   0.000000E+00   0.147586E+03  -0.295173E+03
   0.343326E+02   0.269321E+02   0.533272E-02   0.762939E+01   0.805202E+01   0.146859E+02   0.122763E+02   0.131246E+03  -0.153623E+02   0.000000E+00   0.146608E+03  -0.293217E+03
   0.347326E+02   0.269101E+02   0.707262E-02   0.101292E+02   0.805202E+01   0.209381E+02   0.117117E+02   0.126891E+03  -0.166887E+02   0.000000E+00   0.143580E+03  -0.287159E+03
   0.344718E+02   0.265860E+02   0.580921E-02   0.972651E+01   0.805202E+01   0.164037E+02   0.177694E+02   0.131496E+03  -0.151314E+02   0.000000E+00   0.146627E+03  -0.293255E+03
   0.343816E+02   0.274518E+02   0.712109E-02   0.111668E+02   0.858526E+01   0.126109E+02   0.157980E+02   0.132270E+03  -0.147507E+02   0.000000E+00   0.147021E+03  -0.294041E+03
   0.344771E+02   0.272358E+02   0.580204E-02   0.106116E+02   0.112574E+02   0.144952E+02   0.155966E+02   0.133375E+03  -0.144973E+02   0.000000E+00   0.147872E+03  -0.295745E+03
   0.343976E+02   0.271381E+02   0.543973E-02   0.116744E+02   0.177630E+02   0.192427E+02   0.127915E+02   0.127402E+03  -0.203991E+02   0.000000E+00   0.147801E+03  -0.295602E+03
   0.343619E+02   0.271381E+02   0.543973E-02   0.865774E+01   0.747067E+01   0.178342E+02   0.145247E+02   0.132182E+03  -0.154767E+02   0.000000E+00   0.147659E+03  -0.295317E+03
   0.343356E+02   0.286293E+02   0.453771E-02   0.861818E+01   0.129360E+02   0.191862E+02   0.145247E+02   0.126073E+03  -0.162594E+02   0.000000E+00   0.142332E+03  -0.284665E+03
   0.344424E+02   0.273453E+02   0.651287E-02   0.975939E+01   0.114349E+02   0.225294E+02   0.155897E+02   0.130851E+03  -0.169357E+02   0.000000E+00   0.147787E+03  -0.295573E+03
   0.343784E+02   0.267285E+02   0.570107E-02   0.973192E+01   0.892032E+01   0.125014E+02   0.155897E+02   0.132425E+03  -0.143826E+02   0.000000E+00   0.146808E+03  -0.293615E+03
   0.344521E+02   0.269916E+02   0.669673E-02   0.910490E+01   0.942713E+01   0.181797E+02   0.156908E+02   0.132467E+03  -0.147870E+02   0.000000E+00   0.147254E+03  -0.294508E+03
   0.344521E+02   0.271848E+02   0.608734E-02   0.116916E+02   0.138409E+02   0.119180E+02   0.103154E+02   0.130006E+03  -0.179781E+02   0.000000E+00   0.147984E+03  -0.295968E+03
   0.343583E+02   0.270437E+02   0.600722E-02   0.108794E+02   0.109455E+02   0.172186E+02   0.104996E+02   0.131683E+03  -0.160367E+02   0.000000E+00   0.147720E+03  -0.295439E+03
   0.343911E+02   0.279087E+02   0.608970E-02   0.109569E+02   0.845394E+01   0.162687E+02   0.116349E+02   0.132824E+03  -0.151584E+02   0.000000E+00   0.147982E+03  -0.295965E+03
   0.342998E+02   0.271173E+02   0.608970E-02   0.111348E+02   0.809329E+01   0.151742E+02   0.212644E+02   0.130858E+03  -0.165460E+02   0.000000E+00   0.147404E+03  -0.294808E+03
   0.346190E+02   0.271293E+02   0.645257E-02   0.844203E+01   0.910668E+01   0.100238E+02   0.140874E+02   0.130095E+03  -0.158811E+02   0.000000E+00   0.145976E+03  -0.291952E+03
   0.343219E+02   0.269462E+02   0.650438E-02   0.843436E+01   0.109313E+02   0.136402E+02   0.165725E+02   0.132273E+03  -0.146837E+02   0.000000E+00   0.146957E+03  -0.293913E+03
   0.343071E+02   0.284870E+02   0.633883E-02   0.667602E+01   0.126963E+02   0.112418E+02   0.140894E+02   0.129521E+03  -0.173873E+02   0.000000E+00   0.146908E+03  -0.293817E+03
   0.345113E+02   0.269749E+02   0.555083E-02   0.990555E+01   0.971973E+01   0.187267E+02   0.157514E+02   0.132249E+03  -0.149511E+02   0.000000E+00   0.147200E+03  -0.294400E+03
   0.345113E+02   0.281550E+02   0.683778E-02   0.863413E+01   0.114747E+02   0.167814E+02   0.131733E+02   0.130900E+03  -0.149091E+02   0.000000E+00   0.145809E+03  -0.291618E+03
   0.345113E+02   0.281976E+02   0.514770E-02   0.933599E+01   0.908057E+01   0.130709E+02   0.152617E+02   0.130337E+03  -0.141921E+02   0.000000E+00   0.144529E+03  -0.289058E+03
   0.343851E+02   0.275014E+02   0.661110E-02   0.129935E+02   0.749612E+01   0.138966E+02   0.152201E+02   0.131859E+03  -0.159445E+02   0.000000E+00   0.147804E+03  -0.295607E+03
   0.343187E+02   0.267500E+02   0.733066E-02   0.115513E+02   0.136749E+02   0.152957E+02   0.152615E+02   0.129354E+03  -0.160486E+02   0.000000E+00   0.145403E+03  -0.290805E+03
   0.346252E+02   0.265091E+02   0.672226E-02   0.110437E+02   0.911044E+01   0.157883E+02   0.189014E+02   0.129866E+03  -0.152828E+02   0.000000E+00   0.145149E+03  -0.290298E+03
   0.346265E+02   0.268480E+02   0.644334E-02   0.105148E+02   0.668340E+01   0.177899E+02   0.119476E+02   0.129031E+03  -0.167239E+02   0.000000E+00   0.145755E+03  -0.291510E+03
   0.345703E+02   0.269575E+02   0.632723E-02   0.117776E+02   0.110457E+02   0.117633E+02   0.206045E+02   0.129869E+03  -0.168557E+02   0.000000E+00   0.146725E+03  -0.293449E+03
   0.342356E+02   0.286552E+02   0.674274E-02   0.102085E+02   0.154613E+02   0.161268E+02   0.152900E+02   0.129053E+03  -0.170587E+02   0.000000E+00   0.146112E+03  -0.292223E+03
   0.344164E+02   0.274077E+02   0.621129E-02   0.930213E+01   0.120269E+02   0.165050E+02   0.163503E+02   0.133080E+03  -0.150540E+02   0.000000E+00   0.148134E+03  -0.296268E+03
   0.343563E+02   0.279747E+02   0.534336E-02   0.118471E+02   0.981840E+01   0.166792E+02   0.158334E+02   0.132727E+03  -0.149136E+02   0.000000E+00   0.147641E+03  -0.295281E+03
   0.342223E+02   0.282644E+02   0.595565E-02   0.881722E+01   0.676740E+01   0.155930E+02   0.235358E+02   0.128393E+03  -0.186938E+02   0.000000E+00   0.147087E+03  -0.294174E+03
   0.344263E+02   0.276845E+02   0.575536E-02   0.112369E+02   0.976859E+01   0.166573E+02   0.130760E+02   0.133406E+03  -0.146721E+02   0.000000E+00   0.148078E+03  -0.296156E+03
   0.343067E+02   0.283768E+02   0.660367E-02   0.113813E+02   0.112071E+02   0.143596E+02   0.130760E+02   0.132196E+03  -0.147551E+02   0.000000E+00   0.146951E+03  -0.293902E+03
   0.344514E+02   0.277986E+02   0.556057E-02   0.872370E+01   0.112071E+02   0.258024E+02   0.197954E+02   0.127726E+03  -0.198939E+02   0.000000E+00   0.147620E+03  -0.295240E+03
   0.340931E+02   0.281598E+02   0.644141E-02   0.721029E+01   0.105583E+02   0.173346E+02   0.169393E+02   0.129329E+03  -0.158756E+02   0.000000E+00   0.145205E+03  -0.290409E+03
   0.345446E+02   0.280269E+02   0.711788E-02   0.821391E+01   0.104334E+02   0.163531E+02   0.149879E+02   0.130761E+03  -0.145926E+02   0.000000E+00   0.145354E+03  -0.290707E+03
   0.345145E+02   0.267806E+02   0.560877E-02   0.857873E+01   0.109510E+02   0.186302E+02   0.104980E+02   0.130449E+03  -0.164351E+02   0.000000E+00   0.146884E+03  -0.293768E+03
   0.345616E+02   0.267974E+02   0.669390E-02   0.845382E+01   0.789081E+01   0.155798E+02   0.169623E+02   0.131316E+03  -0.150787E+02   0.000000E+00   0.146395E+03  -0.292789E+03
   0.344519E+02   0.274455E+02   0.655746E-02   0.100417E+02   0.141887E+02   0.109246E+02   0.157230E+02   0.130731E+03  -0.169601E+02   0.000000E+00   0.147691E+03  -0.295382E+03
   0.342489E+02   0.274743E+02   0.756701E-02   0.174292E+02   0.696820E+01   0.140575E+02   0.163389E+02   0.125732E+03  -0.199098E+02   0.000000E+00   0.145642E+03  -0.291284E+03
   0.343109E+02   0.266954E+02   0.573294E-02   0.100474E+02   0.961149E+01   0.129358E+02   0.166533E+02   0.131541E+03  -0.144138E+02   0.000000E+00   0.145955E+03  -0.291910E+03
   0.345692E+02   0.268027E+02   0.692757E-02   0.958141E+01   0.141876E+02   0.172893E+02   0.151012E+02   0.129724E+03  -0.163224E+02   0.000000E+00   0.146046E+03  -0.292093E+03
   0.344795E+02   0.287950E+02   0.843140E-02   0.892490E+01   0.101553E+02   0.128855E+02   0.167039E+02   0.127512E+03  -0.145170E+02   0.000000E+00   0.142029E+03  -0.284058E+03
   0.342112E+02   0.280177E+02   0.638457E-02   0.991847E+01   0.118138E+02   0.141187E+02   0.148138E+02   0.132534E+03  -0.145430E+02   0.000000E+00   0.147077E+03  -0.294154E+03
   0.343543E+02   0.267941E+02   0.587824E-02   0.130807E+02   0.976009E+01   0.129351E+02   0.136469E+02   0.131543E+03  -0.153581E+02   0.000000E+00   0.146901E+03  -0.293802E+03
   0.342969E+02   0.283447E+02   0.685509E-02   0.134675E+02   0.986786E+01   0.878198E+01   0.161773E+02   0.128081E+03  -0.186501E+02   0.000000E+00   0.146731E+03  -0.293462E+03
   0.342533E+02   0.284154E+02   0.612979E-02   0.100733E+02   0.101982E+02   0.155483E+02   0.122993E+02   0.132588E+03  -0.144402E+02   0.000000E+00   0.147028E+03  -0.294056E+03
   0.342533E+02   0.281972E+02   0.575344E-02   0.759589E+01   0.859018E+01   0.135124E+02   0.217778E+02   0.130342E+03  -0.170109E+02   0.000000E+00   0.147353E+03  -0.294706E+03
   0.342333E+02   0.283835E+02   0.564608E-02   0.130353E+02   0.130236E+02   0.148316E+02   0.129837E+02   0.130349E+03  -0.164480E+02   0.000000E+00   0.146797E+03  -0.293594E+03
   0.345037E+02   0.270559E+02   0.636667E-02   0.134185E+02   0.138054E+02   0.149078E+02   0.145682E+02   0.130413E+03  -0.170346E+02   0.000000E+00   0.147448E+03  -0.294895E+03
   0.343351E+02   0.278460E+02   0.664844E-02   0.510432E+01   0.132153E+02   0.135873E+02   0.186420E+02   0.126513E+03  -0.211240E+02   0.000000E+00   0.147637E+03  -0.295274E+03
   0.342581E+02   0.271636E+02   0.571397E-02   0.109181E+02   0.822498E+01   0.183933E+02   0.140003E+02   0.131649E+03  -0.152421E+02   0.000000E+00   0.146891E+03  -0.293782E+03
   0.343074E+02   0.271532E+02   0.546360E-02   0.130716E+02   0.101817E+02   0.165586E+02   0.152695E+02   0.131790E+03  -0.154912E+02   0.000000E+00   0.147281E+03  -0.294562E+03
   0.346360E+02   0.273227E+02   0.632668E-02   0.978543E+01   0.742430E+01   0.162050E+02   0.169426E+02   0.130180E+03  -0.153159E+02   0.000000E+00   0.145496E+03  -0.290992E+03
   0.342869E+02   0.273227E+02   0.633386E-02   0.107402E+02   0.864153E+01   0.147782E+02   0.124328E+02   0.133006E+03  -0.145579E+02   0.000000E+00   0.147564E+03  -0.295128E+03
   0.342703E+02   0.271656E+02   0.491306E-02   0.100834E+02   0.927050E+01   0.104203E+02   0.166735E+02   0.129788E+03  -0.156070E+02   0.000000E+00   0.145395E+03  -0.290790E+03
   0.342703E+02   0.276595E+02   0.624101E-02   0.841613E+01   0.927050E+01   0.200305E+02   0.166715E+02   0.131921E+03  -0.158368E+02   0.000000E+00   0.147758E+03  -0.295516E+03
   0.344545E+02   0.277375E+02   0.557703E-02   0.108757E+02   0.959316E+01   0.155419E+02   0.175265E+02   0.133012E+03  -0.147235E+02   0.000000E+00   0.147736E+03  -0.295471E+03
   0.341404E+02   0.277375E+02   0.675046E-02   0.928516E+01   0.812609E+01   0.194037E+02   0.186082E+02   0.129480E+03  -0.162690E+02   0.000000E+00   0.145749E+03  -0.291498E+03
   0.341216E+02   0.280132E+02   0.577534E-02   0.113590E+02   0.138285E+02   0.181463E+02   0.188172E+02   0.128006E+03  -0.175425E+02   0.000000E+00   0.145548E+03  -0.291097E+03
   0.341541E+02   0.284348E+02   0.767832E-02   0.983195E+01   0.922835E+01   0.155305E+02   0.187657E+02   0.129581E+03  -0.149495E+02   0.000000E+00   0.144531E+03  -0.289061E+03
   0.345440E+02   0.269615E+02   0.554233E-02   0.783007E+01   0.864852E+01   0.144580E+02   0.150652E+02   0.132184E+03  -0.146680E+02   0.000000E+00   0.146852E+03  -0.293704E+03
   0.343238E+02   0.275275E+02   0.484975E-02   0.994241E+01   0.844800E+01   0.110067E+02   0.123334E+02   0.131215E+03  -0.154146E+02   0.000000E+00   0.146630E+03  -0.293259E+03
   0.344275E+02   0.273866E+02   0.733813E-02   0.698671E+01   0.768188E+01   0.156474E+02   0.134041E+02   0.130527E+03  -0.160262E+02   0.000000E+00   0.146553E+03  -0.293106E+03
   0.346551E+02   0.262366E+02   0.667079E-02   0.131857E+02   0.849745E+01   0.125023E+02   0.175401E+02   0.127982E+03  -0.161577E+02   0.000000E+00   0.144140E+03  -0.288279E+03
   0.342871E+02   0.272146E+02   0.755669E-02   0.117199E+02   0.845135E+01   0.160301E+02   0.134167E+02   0.130796E+03  -0.148864E+02   0.000000E+00   0.145682E+03  -0.291365E+03
   0.344494E+02   0.274351E+02   0.645293E-02   0.117199E+02   0.107487E+02   0.161351E+02   0.133380E+02   0.132938E+03  -0.148670E+02   0.000000E+00   0.147805E+03  -0.295610E+03
   0.342573E+02   0.273044E+02   0.594633E-02   0.117876E+02   0.106253E+02   0.148840E+02   0.146802E+02   0.132677E+03  -0.146481E+02   0.000000E+00   0.147325E+03  -0.294650E+03
   0.343755E+02   0.269663E+02   0.454329E-02   0.948941E+01   0.938437E+01   0.138501E+02   0.216703E+02   0.128330E+03  -0.160900E+02   0.000000E+00   0.144420E+03  -0.288840E+03
   0.344190E+02   0.267929E+02   0.626502E-02   0.103238E+02   0.733521E+01   0.200970E+02   0.144670E+02   0.130905E+03  -0.163391E+02   0.000000E+00   0.147244E+03  -0.294488E+03
   0.344266E+02   0.270165E+02   0.575827E-02   0.103563E+02   0.992940E+01   0.167466E+02   0.200976E+02   0.132098E+03  -0.157297E+02   0.000000E+00   0.147828E+03  -0.295655E+03
   0.344266E+02   0.280058E+02   0.551384E-02   0.954348E+01   0.989049E+01   0.175804E+02   0.123966E+02   0.132555E+03  -0.147700E+02   0.000000E+00   0.147325E+03  -0.294650E+03
   0.344955E+02   0.266110E+02   0.616208E-02   0.992816E+01   0.660893E+01   0.133371E+02   0.144001E+02   0.130886E+03  -0.158202E+02   0.000000E+00   0.146706E+03  -0.293412E+03
   0.344132E+02   0.268848E+02   0.592575E-02   0.105098E+02   0.888218E+01   0.143459E+02   0.187122E+02   0.132522E+03  -0.150120E+02   0.000000E+00   0.147534E+03  -0.295068E+03
   0.343068E+02   0.275985E+02   0.581516E-02   0.105098E+02   0.107690E+02   0.143459E+02   0.191745E+02   0.132879E+03  -0.152644E+02   0.000000E+00   0.148143E+03  -0.296287E+03
   0.344140E+02   0.265801E+02   0.596441E-02   0.113184E+02   0.733393E+01   0.184849E+02   0.145215E+02   0.130539E+03  -0.160041E+02   0.000000E+00   0.146543E+03  -0.293086E+03
   0.344140E+02   0.277052E+02   0.577966E-02   0.615355E+01   0.850751E+01   0.131889E+02   0.107466E+02   0.130348E+03  -0.178229E+02   0.000000E+00   0.148171E+03  -0.296342E+03
   0.344229E+02   0.277543E+02   0.583596E-02   0.915663E+01   0.824704E+01   0.135842E+02   0.166313E+02   0.133478E+03  -0.146024E+02   0.000000E+00   0.148080E+03  -0.296161E+03
   0.343806E+02   0.271506E+02   0.688493E-02   0.107328E+02   0.868529E+01   0.166715E+02   0.158421E+02   0.132554E+03  -0.146394E+02   0.000000E+00   0.147193E+03  -0.294387E+03
   0.343900E+02   0.269969E+02   0.627327E-02   0.126293E+02   0.138627E+02   0.140089E+02   0.156234E+02   0.130967E+03  -0.166878E+02   0.000000E+00   0.147655E+03  -0.295310E+03
   0.346039E+02   0.267205E+02   0.769467E-02   0.881511E+01   0.100492E+02   0.952428E+01   0.155112E+02   0.128208E+03  -0.163117E+02   0.000000E+00   0.144520E+03  -0.289039E+03
   0.346126E+02   0.266906E+02   0.662910E-02   0.852464E+01   0.103196E+02   0.142161E+02   0.148524E+02   0.131526E+03  -0.142380E+02   0.000000E+00   0.145764E+03  -0.291528E+03
   0.344465E+02   0.275438E+02   0.563098E-02   0.111118E+02   0.133311E+02   0.158402E+02   0.142181E+02   0.132295E+03  -0.157008E+02   0.000000E+00   0.147996E+03  -0.295992E+03
   0.344497E+02   0.271107E+02   0.509144E-02   0.778156E+01   0.868756E+01   0.217819E+02   0.171727E+02   0.129858E+03  -0.171804E+02   0.000000E+00   0.147038E+03  -0.294077E+03
   0.343279E+02   0.280425E+02   0.511806E-02   0.925202E+01   0.864483E+01   0.174663E+02   0.166362E+02   0.132238E+03  -0.148583E+02   0.000000E+00   0.147096E+03  -0.294193E+03
   0.343279E+02   0.282147E+02   0.557415E-02   0.925202E+01   0.121715E+02   0.189374E+02   0.136924E+02   0.131804E+03  -0.156637E+02   0.000000E+00   0.147468E+03  -0.294935E+03
   0.343873E+02   0.268086E+02   0.587685E-02   0.100774E+02   0.118331E+02   0.191467E+02   0.145176E+02   0.131687E+03  -0.155620E+02   0.000000E+00   0.147249E+03  -0.294498E+03
   0.342973E+02   0.275796E+02   0.491344E-02   0.124464E+02   0.993227E+01   0.220172E+02   0.180846E+02   0.128976E+03  -0.177219E+02   0.000000E+00   0.146698E+03  -0.293396E+03
   0.344792E+02   0.275767E+02   0.454361E-02   0.997306E+01   0.106647E+02   0.134673E+02   0.148197E+02   0.130414E+03  -0.142024E+02   0.000000E+00   0.144616E+03  -0.289233E+03
   0.343609E+02   0.275108E+02   0.522506E-02   0.981100E+01   0.131508E+02   0.134673E+02   0.169993E+02   0.132190E+03  -0.156170E+02   0.000000E+00   0.147807E+03  -0.295614E+03
   0.343703E+02   0.276704E+02   0.590140E-02   0.132303E+02   0.963203E+01   0.145260E+02   0.169202E+02   0.132726E+03  -0.155838E+02   0.000000E+00   0.148310E+03  -0.296620E+03
   0.344246E+02   0.271106E+02   0.535756E-02   0.789514E+01   0.104217E+02   0.141578E+02   0.144623E+02   0.133093E+03  -0.145503E+02   0.000000E+00   0.147643E+03  -0.295287E+03
   0.342502E+02   0.271106E+02   0.765459E-02   0.134276E+02   0.929544E+01   0.104600E+02   0.992719E+01   0.126594E+03  -0.184168E+02   0.000000E+00   0.145011E+03  -0.290022E+03
   0.341752E+02   0.279762E+02   0.639159E-02   0.130698E+02   0.845466E+01   0.124046E+02   0.122262E+02   0.130732E+03  -0.159890E+02   0.000000E+00   0.146721E+03  -0.293442E+03
   0.343505E+02   0.275281E+02   0.547949E-02   0.118564E+02   0.845466E+01   0.187848E+02   0.158105E+02   0.132410E+03  -0.157238E+02   0.000000E+00   0.148134E+03  -0.296268E+03
   0.342005E+02   0.276327E+02   0.581324E-02   0.126582E+02   0.988456E+01   0.164019E+02   0.132850E+02   0.131650E+03  -0.152340E+02   0.000000E+00   0.146884E+03  -0.293768E+03
   0.344580E+02   0.274385E+02   0.530023E-02   0.117718E+02   0.113774E+02   0.124734E+02   0.151329E+02   0.132450E+03  -0.151452E+02   0.000000E+00   0.147595E+03  -0.295190E+03
   0.343729E+02   0.272375E+02   0.691420E-02   0.125340E+02   0.807256E+01   0.173722E+02   0.174869E+02   0.131077E+03  -0.161480E+02   0.000000E+00   0.147225E+03  -0.294450E+03
   0.340937E+02   0.277074E+02   0.713783E-02   0.784578E+01   0.810959E+01   0.151308E+02   0.111272E+02   0.128736E+03  -0.157200E+02   0.000000E+00   0.144456E+03  -0.288912E+03
   0.343113E+02   0.285314E+02   0.726921E-02   0.919197E+01   0.982762E+01   0.125545E+02   0.134603E+02   0.131460E+03  -0.143088E+02   0.000000E+00   0.145769E+03  -0.291538E+03
