Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_MC_Up_a4  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.350592E+02  -0.190709E+01  -0.959975E+00  -0.141996E+00   0.331916E+00   0.307547E+02  -0.306843E+01   0.209885E+01   0.236435E+01   0.368092E+01   0.377200E-03   0.104659E+02   0.119595E+02   0.556963E+00   0.126212E+02   0.849574E+02  -0.128948E+02   0.000000E+00   0.978522E+02  -0.195704E+03
   0.350758E+02  -0.186809E+01  -0.111865E+01   0.324562E+00   0.683746E+00   0.307196E+02  -0.248464E+01  -0.202683E+01   0.348882E+01   0.451960E+01   0.416962E-03   0.136080E+02   0.684436E+01   0.220821E+00   0.144554E+02   0.790309E+02  -0.149365E+02   0.000000E+00   0.939674E+02  -0.187935E+03
   0.350758E+02  -0.186809E+01  -0.102468E+01  -0.181849E+00   0.378251E+00   0.303477E+02  -0.248464E+01  -0.156142E+01   0.216003E+01  -0.333628E+01   0.147451E-03   0.136424E+02   0.113518E+02   0.542677E+00   0.140564E+02   0.864016E+02  -0.138761E+02   0.000000E+00   0.100278E+03  -0.200555E+03
   0.350540E+02  -0.187206E+01  -0.959591E+00  -0.119078E+00   0.259700E+00   0.303477E+02  -0.289589E+01  -0.156142E+01   0.115982E+01   0.192682E+00   0.204216E-03   0.104885E+02   0.140149E+02   0.654863E+00   0.149294E+02   0.876080E+02  -0.138775E+02   0.000000E+00   0.101485E+03  -0.202971E+03
   0.350789E+02  -0.190467E+01  -0.959591E+00  -0.218655E+00   0.259700E+00   0.302685E+02  -0.241159E+01  -0.254930E+01   0.528024E+01  -0.638022E+00   0.772949E-04   0.746484E+01   0.819910E+01   0.218059E+00   0.189837E+02   0.868074E+02  -0.140436E+02   0.000000E+00   0.100851E+03  -0.201702E+03
   0.350537E+02  -0.191586E+01  -0.765467E+00   0.145745E+00   0.134595E+00   0.302685E+02  -0.266395E+01  -0.241341E+01   0.534180E+01  -0.233969E+01   0.772949E-04   0.908136E+01   0.111424E+02   0.238718E-01   0.136996E+02   0.877006E+02  -0.123304E+02   0.000000E+00   0.100031E+03  -0.200062E+03
   0.350097E+02  -0.183694E+01  -0.765467E+00   0.109444E+00  -0.243140E-01   0.301205E+02  -0.266395E+01  -0.256125E+01   0.391840E+01  -0.232596E+01   0.621440E-03   0.125800E+02   0.123204E+02   0.813926E+00   0.181425E+02   0.845423E+02  -0.143276E+02   0.000000E+00   0.988699E+02  -0.197740E+03
   0.350035E+02  -0.176441E+01  -0.892506E+00  -0.742624E-01   0.711885E-01   0.301131E+02  -0.332091E+01  -0.105021E+01   0.516414E+01  -0.892160E+00   0.671149E-03   0.106036E+02   0.121699E+02   0.191633E+01   0.207289E+02   0.803906E+02  -0.144556E+02   0.000000E+00   0.948462E+02  -0.189692E+03
   0.350077E+02  -0.176441E+01  -0.997926E+00   0.177378E+00  -0.849366E-01   0.303250E+02  -0.324838E+01  -0.158441E+01  -0.849069E+00   0.234191E+01   0.129017E-03   0.120620E+02   0.115386E+02   0.185909E+00   0.122052E+02   0.852498E+02  -0.133953E+02   0.000000E+00   0.986451E+02  -0.197290E+03
   0.350148E+02  -0.167449E+01  -0.993212E+00   0.252284E+00  -0.239073E+00   0.303076E+02  -0.398786E+01  -0.383019E+00   0.392208E+00   0.231854E+01   0.172228E-03   0.758808E+01   0.777302E+01   0.413772E+01   0.185889E+02   0.785195E+02  -0.140515E+02   0.000000E+00   0.925710E+02  -0.185142E+03
   0.350062E+02  -0.178085E+01  -0.926051E+00   0.234925E+00  -0.226415E+00   0.305291E+02  -0.382504E+01   0.595854E+00   0.822715E+00   0.421186E+01   0.141289E-03   0.839033E+01   0.848802E+01   0.315260E+01   0.127264E+02   0.829780E+02  -0.125990E+02   0.000000E+00   0.955770E+02  -0.191154E+03
   0.350278E+02  -0.175333E+01  -0.947524E+00  -0.221262E+00   0.689844E-02   0.305291E+02  -0.437312E+01   0.277485E+00  -0.112466E+01   0.233254E+01   0.505928E-03   0.108027E+02   0.809844E+01   0.172881E+01   0.164920E+02   0.834372E+02  -0.127482E+02   0.000000E+00   0.961854E+02  -0.192371E+03
   0.350270E+02  -0.175333E+01  -0.853961E+00   0.170711E+00   0.150764E-01   0.303867E+02  -0.417883E+01   0.131834E+01   0.344347E+01   0.268341E+01   0.156762E-04   0.906243E+01   0.116211E+02   0.160811E+01   0.144139E+02   0.806048E+02  -0.124792E+02   0.000000E+00   0.930840E+02  -0.186168E+03
   0.350039E+02  -0.180186E+01  -0.885361E+00  -0.766226E-01   0.139102E+00   0.304635E+02  -0.335240E+01  -0.295368E+01  -0.862532E-01  -0.777088E+00   0.625667E-05   0.971701E+01   0.103572E+02   0.120255E+01   0.134889E+02   0.842401E+02  -0.121110E+02   0.000000E+00   0.963511E+02  -0.192702E+03
   0.350284E+02  -0.180186E+01  -0.896922E+00   0.558955E+00   0.250444E+00   0.305751E+02  -0.342216E+01  -0.102421E-01   0.333804E+01   0.857056E+00   0.219222E-03   0.103987E+02   0.112439E+02   0.101756E+01   0.157788E+02   0.842221E+02  -0.124740E+02   0.000000E+00   0.966961E+02  -0.193392E+03
   0.350284E+02  -0.186541E+01  -0.119156E+01   0.558955E+00  -0.383851E+00   0.308959E+02  -0.429395E+01   0.684005E+00   0.158616E+00  -0.211645E+01   0.353132E-03   0.103849E+02   0.113712E+02   0.421832E+00   0.158485E+02   0.818347E+02  -0.125275E+02   0.000000E+00   0.943622E+02  -0.188724E+03
   0.350317E+02  -0.178803E+01  -0.112664E+01   0.654985E+00   0.297199E-01   0.308959E+02  -0.447316E+01   0.147915E+01   0.223666E+01   0.325912E+01   0.157608E-03   0.838904E+01   0.949917E+01   0.927832E+00   0.200088E+02   0.820060E+02  -0.135616E+02   0.000000E+00   0.955676E+02  -0.191135E+03
   0.350985E+02  -0.195174E+01  -0.974231E+00  -0.117817E+00   0.358652E+00   0.308959E+02  -0.411889E+01   0.180064E+01  -0.114221E+01   0.596441E+01   0.597580E-03   0.838904E+01   0.951229E+01   0.250564E+00   0.172403E+02   0.833794E+02  -0.126168E+02   0.000000E+00   0.959962E+02  -0.191992E+03
   0.350973E+02  -0.195600E+01  -0.851593E+00  -0.117817E+00   0.270130E+00   0.304910E+02  -0.379364E+01   0.471613E+00   0.329884E+01  -0.445459E+00   0.322649E-03   0.106214E+02   0.894169E+01   0.246391E+01   0.218241E+02   0.827169E+02  -0.143268E+02   0.000000E+00   0.970437E+02  -0.194087E+03
   0.351045E+02  -0.197755E+01  -0.896025E+00  -0.186030E-01   0.631801E-01   0.305235E+02  -0.379364E+01  -0.797079E+00   0.334859E+01   0.209220E+01   0.469663E-03   0.774190E+01   0.105729E+02   0.131357E+01   0.121582E+02   0.856127E+02  -0.130429E+02   0.000000E+00   0.986556E+02  -0.197311E+03
   0.351045E+02  -0.197755E+01  -0.888888E+00  -0.953192E-01   0.183843E+00   0.306238E+02  -0.408450E+01  -0.797079E+00   0.862819E+00   0.423099E+01   0.403478E-03   0.112499E+02   0.128363E+02   0.668617E+00   0.144315E+02   0.851180E+02  -0.133443E+02   0.000000E+00   0.984623E+02  -0.196925E+03
   0.351059E+02  -0.197755E+01  -0.823936E+00  -0.953192E-01   0.225741E+00   0.302627E+02  -0.300932E+01  -0.242834E+00   0.298291E+01  -0.686352E+00   0.403478E-03   0.132950E+02   0.107606E+02   0.668617E+00   0.147378E+02   0.869779E+02  -0.134696E+02   0.000000E+00   0.100447E+03  -0.200895E+03
   0.351357E+02  -0.201431E+01  -0.823936E+00  -0.284158E+00   0.225741E+00   0.302040E+02  -0.279813E+01  -0.130275E+01   0.112638E+01  -0.177347E+01   0.364191E-03   0.959890E+01   0.800257E+01   0.297077E+00   0.177217E+02   0.870898E+02  -0.129362E+02   0.000000E+00   0.100026E+03  -0.200052E+03
   0.351571E+02  -0.208918E+01  -0.657024E+00  -0.350422E+00   0.600326E+00   0.302040E+02  -0.294675E+01  -0.296067E+01   0.350509E+01  -0.177347E+01   0.273718E-05   0.115186E+02   0.107824E+02   0.140232E+01   0.184813E+02   0.864700E+02  -0.133348E+02   0.000000E+00   0.998048E+02  -0.199610E+03
   0.351571E+02  -0.208918E+01  -0.528892E+00  -0.237145E+00   0.778472E+00   0.302748E+02  -0.294675E+01  -0.187241E+00   0.124257E+01   0.264982E+00   0.645960E-04   0.131022E+02   0.952806E+01   0.228433E+01   0.139283E+02   0.843213E+02  -0.132023E+02   0.000000E+00   0.975236E+02  -0.195047E+03
   0.351750E+02  -0.208918E+01  -0.564929E+00  -0.846291E+00   0.124722E+01   0.306815E+02  -0.371286E+01  -0.100058E+01   0.219080E+01   0.974355E+00   0.422274E-03   0.756512E+01   0.821171E+01   0.220812E+01   0.131620E+02   0.815641E+02  -0.131094E+02   0.000000E+00   0.946735E+02  -0.189347E+03
   0.351623E+02  -0.208918E+01  -0.764375E+00  -0.406415E+00   0.124722E+01   0.306815E+02  -0.341880E+01  -0.834824E+00   0.311606E+00   0.974355E+00   0.692022E-05   0.117920E+02   0.751851E+01   0.138918E+01   0.188260E+02   0.806429E+02  -0.141526E+02   0.000000E+00   0.947955E+02  -0.189591E+03
   0.351434E+02  -0.208918E+01  -0.806871E+00   0.199571E+00   0.591049E+00   0.306815E+02  -0.375890E+01  -0.390593E+00   0.591110E+00   0.190626E+01   0.513382E-03   0.933455E+01   0.899099E+01   0.982757E+00   0.159266E+02   0.836375E+02  -0.121744E+02   0.000000E+00   0.958119E+02  -0.191624E+03
   0.351394E+02  -0.210623E+01  -0.784951E+00  -0.465523E+00   0.466363E+00   0.306190E+02  -0.286997E+01  -0.327276E-01   0.141605E+01   0.702281E+00   0.595518E-03   0.105144E+02   0.142999E+02   0.888533E+00   0.178922E+02   0.835381E+02  -0.146474E+02   0.000000E+00   0.981855E+02  -0.196371E+03
   0.350677E+02  -0.202639E+01  -0.649312E+00  -0.465523E+00   0.514786E+00   0.306165E+02  -0.299733E+01   0.143733E+01   0.244069E+01   0.344575E+01   0.569108E-03   0.112022E+02   0.792054E+01   0.132909E+01   0.178922E+02   0.821499E+02  -0.133299E+02   0.000000E+00   0.954798E+02  -0.190960E+03
   0.350885E+02  -0.195126E+01  -0.777765E+00  -0.147174E+00   0.537322E+00   0.306165E+02  -0.337050E+01   0.489223E+00   0.196424E+01   0.224577E+01   0.119275E-03   0.125643E+02   0.887090E+01   0.103760E+01   0.209625E+02   0.856649E+02  -0.147182E+02   0.000000E+00   0.100383E+03  -0.200766E+03
   0.350885E+02  -0.201931E+01  -0.777765E+00  -0.666153E-01   0.188325E+00   0.307788E+02  -0.356237E+01   0.225424E+00   0.375584E+01   0.357554E+01   0.308345E-03   0.109841E+02   0.989889E+01   0.868387E-01   0.185469E+02   0.858308E+02  -0.130146E+02   0.000000E+00   0.988454E+02  -0.197691E+03
   0.351037E+02  -0.201853E+01  -0.865906E+00   0.866416E-01   0.380198E+00   0.308308E+02  -0.273287E+01   0.124258E+01   0.269243E+01   0.402517E+01   0.336082E-03   0.103341E+02   0.108085E+02   0.373294E+00   0.168934E+02   0.847843E+02  -0.125393E+02   0.000000E+00   0.973236E+02  -0.194647E+03
   0.351137E+02  -0.206965E+01  -0.617681E+00   0.208982E-01   0.450850E+00   0.308308E+02  -0.345442E+01   0.530684E+00   0.313864E+01   0.357624E+01   0.747461E-04   0.673190E+01   0.145089E+02   0.119190E+01   0.165982E+02   0.811777E+02  -0.159389E+02   0.000000E+00   0.971166E+02  -0.194233E+03
   0.351921E+02  -0.207804E+01  -0.110279E+01  -0.414147E+00   0.127966E+01   0.309036E+02  -0.251144E+01   0.223800E+01   0.313864E+01   0.357624E+01   0.456273E-03   0.946996E+01   0.112446E+02   0.166110E+00   0.197544E+02   0.769241E+02  -0.135389E+02   0.000000E+00   0.904630E+02  -0.180926E+03
   0.351575E+02  -0.212737E+01  -0.962752E+00  -0.191161E+00   0.928204E+00   0.309036E+02  -0.232817E+01   0.159370E+01   0.398819E+01  -0.222298E+01   0.680349E-03   0.101310E+02   0.986906E+01   0.942454E+00   0.178872E+02   0.800813E+02  -0.126116E+02   0.000000E+00   0.926929E+02  -0.185386E+03
   0.351424E+02  -0.210878E+01  -0.949840E+00  -0.275039E+00   0.101325E+01   0.308290E+02  -0.237881E+01   0.122784E+01   0.432441E+01   0.338666E+01   0.102248E-02   0.147707E+02   0.777994E+01   0.178952E+01   0.129421E+02   0.763796E+02  -0.149973E+02   0.000000E+00   0.913769E+02  -0.182754E+03
   0.351676E+02  -0.218959E+01  -0.672997E+00  -0.579273E-01   0.700483E+00   0.303288E+02  -0.162180E+01  -0.118293E+01   0.458072E+01   0.334587E+01   0.465915E-03   0.138766E+02   0.103120E+02   0.572510E+00   0.170024E+02   0.829840E+02  -0.140775E+02   0.000000E+00   0.970615E+02  -0.194123E+03
   0.351771E+02  -0.212426E+01  -0.890606E+00  -0.494969E+00   0.700483E+00   0.303288E+02  -0.116288E+01  -0.118293E+01   0.458072E+01  -0.420121E+01   0.380241E-03   0.743464E+01   0.948009E+01   0.283617E-01   0.903940E+01   0.801694E+02  -0.155281E+02   0.000000E+00   0.956975E+02  -0.191395E+03
   0.350901E+02  -0.204734E+01  -0.104150E+01  -0.429167E-01   0.538607E+00   0.304478E+02  -0.140340E+01  -0.171610E+01   0.458072E+01  -0.305010E+00   0.384058E-03   0.125087E+02   0.105226E+02   0.357810E+00   0.114293E+02   0.830634E+02  -0.136297E+02   0.000000E+00   0.966931E+02  -0.193386E+03
   0.350162E+02  -0.175798E+01  -0.855815E+00   0.126922E+00   0.492263E+00   0.303346E+02  -0.315249E+01  -0.273429E+01   0.788377E-01  -0.218501E+01   0.189304E-03   0.121610E+02   0.116449E+02   0.898615E+00   0.153726E+02   0.840278E+02  -0.131925E+02   0.000000E+00   0.972203E+02  -0.194441E+03
   0.350736E+02  -0.200439E+01  -0.666546E+00  -0.775051E-01  -0.243757E+00   0.301421E+02  -0.324599E+01  -0.162402E+01   0.788377E-01  -0.353262E+01   0.391588E-03   0.879992E+01   0.926986E+01   0.235571E+01   0.147726E+02   0.832563E+02  -0.121042E+02   0.000000E+00   0.953605E+02  -0.190721E+03
   0.351276E+02  -0.209006E+01  -0.565478E+00  -0.212343E+00   0.130434E+00   0.301421E+02  -0.257435E+01  -0.411736E+01   0.978250E+00  -0.155544E+01   0.580621E-03   0.954784E+01   0.109065E+02   0.814456E+00   0.120443E+02   0.855001E+02  -0.125881E+02   0.000000E+00   0.980882E+02  -0.196176E+03
   0.351725E+02  -0.219242E+01  -0.812794E+00  -0.212343E+00   0.192360E+00   0.301421E+02  -0.187758E+01  -0.366002E+01   0.327176E+01  -0.408486E+01   0.459946E-03   0.884986E+01   0.809116E+01   0.273329E-02   0.128404E+02   0.836550E+02  -0.126042E+02   0.000000E+00   0.962592E+02  -0.192518E+03
   0.351570E+02  -0.218511E+01  -0.606315E+00  -0.212343E+00   0.218206E+00   0.304661E+02  -0.329178E+01  -0.272207E+01  -0.230442E+00  -0.495671E+00   0.116626E-02   0.703274E+01   0.102965E+02   0.294891E+00   0.154372E+02   0.791155E+02  -0.133199E+02   0.000000E+00   0.924354E+02  -0.184871E+03
   0.351570E+02  -0.213332E+01  -0.658748E+00  -0.242168E+00   0.348316E+00   0.301446E+02  -0.229461E+01  -0.204676E+01   0.409006E+01  -0.617800E+00   0.180359E-03   0.832218E+01   0.112470E+02   0.707508E+00   0.171605E+02   0.884617E+02  -0.129331E+02   0.000000E+00   0.101395E+03  -0.202790E+03
   0.351570E+02  -0.219589E+01  -0.662661E+00  -0.474819E+00   0.348316E+00   0.304944E+02  -0.288504E+01  -0.160236E+01   0.253013E+01  -0.189429E+01   0.267734E-03   0.127707E+02   0.138045E+02   0.117360E+01   0.157190E+02   0.839745E+02  -0.147323E+02   0.000000E+00   0.987068E+02  -0.197414E+03
   0.351570E+02  -0.224156E+01  -0.662661E+00  -0.288585E-01   0.272530E+00   0.303383E+02  -0.232068E+01  -0.126687E+01   0.474735E+01  -0.265080E+01   0.425576E-03   0.120473E+02   0.926618E+01   0.167198E+01   0.175771E+02   0.819619E+02  -0.131332E+02   0.000000E+00   0.950951E+02  -0.190190E+03
   0.351561E+02  -0.203748E+01  -0.114439E+01  -0.320680E+00   0.272530E+00   0.300658E+02  -0.796394E+00  -0.355523E+01   0.256358E+01  -0.619702E+01   0.818624E-03   0.119406E+02   0.119396E+02   0.110214E+01   0.121438E+02   0.784529E+02  -0.135313E+02   0.000000E+00   0.919842E+02  -0.183968E+03
   0.351103E+02  -0.203887E+01  -0.107290E+01  -0.411690E+00   0.214953E+00   0.300134E+02  -0.103659E+01  -0.278600E+01   0.677561E+01   0.326449E+00   0.603547E-03   0.958012E+01   0.866638E+01   0.469108E+00   0.128283E+02   0.824163E+02  -0.122865E+02   0.000000E+00   0.947028E+02  -0.189406E+03
   0.351103E+02  -0.195215E+01  -0.861690E+00   0.153804E+00   0.638394E+00   0.298194E+02  -0.647616E+00  -0.363804E+01   0.463037E+01  -0.325275E+01   0.149846E-03   0.130711E+02   0.939673E+01   0.712366E-02   0.189777E+02   0.832552E+02  -0.141215E+02   0.000000E+00   0.973767E+02  -0.194753E+03
   0.351341E+02  -0.197506E+01  -0.889586E+00  -0.395232E+00   0.638394E+00   0.297997E+02  -0.106931E+01  -0.363804E+01   0.502091E+01   0.138135E+01   0.411147E-04   0.111627E+02   0.963263E+01   0.438423E+00   0.182686E+02   0.836620E+02  -0.129683E+02   0.000000E+00   0.966303E+02  -0.193261E+03
   0.350879E+02  -0.189412E+01  -0.870830E+00  -0.395232E+00   0.638394E+00   0.297997E+02  -0.111527E+01  -0.218189E+01   0.529289E+01  -0.277983E+01   0.468303E-03   0.877656E+01   0.914631E+01   0.124882E+01   0.167385E+02   0.850353E+02  -0.123968E+02   0.000000E+00   0.974321E+02  -0.194864E+03
   0.350879E+02  -0.194020E+01  -0.998743E+00  -0.117255E+00   0.164617E+00   0.302141E+02  -0.161799E+01  -0.218189E+01   0.548448E+01   0.137075E+01   0.205720E-03   0.103663E+02   0.115825E+02   0.642280E+00   0.104167E+02   0.859188E+02  -0.138104E+02   0.000000E+00   0.997292E+02  -0.199458E+03
   0.350917E+02  -0.197513E+01  -0.998743E+00  -0.284243E+00   0.522500E+00   0.305118E+02  -0.246045E+01  -0.218189E+01   0.355989E+01  -0.361124E+01   0.205720E-03   0.899824E+01   0.745769E+01   0.315769E+00   0.154239E+02   0.858390E+02  -0.128977E+02   0.000000E+00   0.987367E+02  -0.197473E+03
   0.350582E+02  -0.188170E+01  -0.112767E+01  -0.244644E+00   0.522500E+00   0.304435E+02  -0.258958E+01  -0.256249E+01   0.325614E+01  -0.249531E+01   0.383776E-03   0.771717E+01   0.853300E+01   0.407637E+00   0.185178E+02   0.839948E+02  -0.135459E+02   0.000000E+00   0.975407E+02  -0.195081E+03
   0.350831E+02  -0.186856E+01  -0.112767E+01  -0.244644E+00  -0.684242E-01   0.303405E+02  -0.245608E+01  -0.132108E+01   0.501459E+01  -0.905586E+00   0.508367E-03   0.855931E+01   0.662490E+01   0.465361E+00   0.130408E+02   0.829600E+02  -0.140035E+02   0.000000E+00   0.969635E+02  -0.193927E+03
   0.351080E+02  -0.196069E+01  -0.830530E+00  -0.247773E+00   0.969537E-01   0.300536E+02  -0.245608E+01  -0.132108E+01   0.240918E+01   0.494905E+00   0.699805E-03   0.143913E+02   0.136785E+02   0.878364E+00   0.212343E+02   0.814891E+02  -0.174620E+02   0.000000E+00   0.989511E+02  -0.197902E+03
   0.350782E+02  -0.186153E+01  -0.994703E+00  -0.720818E-01   0.364185E+00   0.303768E+02  -0.291536E+01  -0.132108E+01   0.539576E+01  -0.466921E+00   0.688642E-03   0.106445E+02   0.879499E+01   0.976443E+00   0.134793E+02   0.859837E+02  -0.122690E+02   0.000000E+00   0.982527E+02  -0.196505E+03
   0.351070E+02  -0.193166E+01  -0.945229E+00  -0.470796E+00   0.364185E+00   0.303938E+02  -0.296535E+01  -0.175863E+01   0.603719E+01   0.155322E+01   0.765991E-03   0.117829E+02   0.128581E+02   0.502916E+00   0.153651E+02   0.819473E+02  -0.136173E+02   0.000000E+00   0.955646E+02  -0.191129E+03
   0.351353E+02  -0.199310E+01  -0.984646E+00   0.181580E+00   0.587425E+00   0.303938E+02  -0.242349E+01  -0.160585E+00   0.246201E+01   0.293676E+01   0.643937E-04   0.108285E+02   0.664820E+01   0.841292E+00   0.153920E+02   0.831925E+02  -0.139120E+02   0.000000E+00   0.971045E+02  -0.194209E+03
   0.351300E+02  -0.204689E+01  -0.978162E+00   0.147076E-01   0.404256E+00   0.303938E+02  -0.242349E+01  -0.171968E+01   0.639451E+00  -0.182351E+01   0.445997E-03   0.116399E+02   0.937186E+01   0.656344E+00   0.146016E+02   0.854951E+02  -0.124541E+02   0.000000E+00   0.979492E+02  -0.195898E+03
   0.350587E+02  -0.188666E+01  -0.677957E+00   0.147076E-01   0.404256E+00   0.305983E+02  -0.350923E+01  -0.171968E+01  -0.149364E+01  -0.336810E+01   0.174258E-03   0.819422E+01   0.144329E+02   0.140528E+00   0.181770E+02   0.816695E+02  -0.150440E+02   0.000000E+00   0.967135E+02  -0.193427E+03
   0.350637E+02  -0.183698E+01  -0.752992E+00   0.147076E-01   0.550396E+00   0.305904E+02  -0.357200E+01  -0.794631E+00   0.392236E+00   0.709568E+01   0.343490E-03   0.822267E+01   0.602361E+01   0.140528E+00   0.177372E+02   0.788197E+02  -0.155508E+02   0.000000E+00   0.943705E+02  -0.188741E+03
   0.350819E+02  -0.182501E+01  -0.946567E+00   0.147076E-01   0.830220E+00   0.303889E+02  -0.336593E+01  -0.150918E+01   0.558826E+00  -0.162731E+01   0.190381E-03   0.124327E+02   0.100901E+02   0.404085E+00   0.158476E+02   0.841952E+02  -0.129572E+02   0.000000E+00   0.971524E+02  -0.194305E+03
   0.350887E+02  -0.186074E+01  -0.735970E+00  -0.667563E+00   0.101270E+01   0.303889E+02  -0.305433E+01  -0.150918E+01   0.319185E+01  -0.215740E+01   0.794948E-03   0.823944E+01   0.908156E+01   0.215377E+01   0.124851E+02   0.803668E+02  -0.125764E+02   0.000000E+00   0.929432E+02  -0.185886E+03
   0.350688E+02  -0.191050E+01  -0.735970E+00  -0.667563E+00   0.397790E+00   0.304592E+02  -0.331087E+01  -0.689928E+00   0.277426E+01   0.170359E+01   0.176834E-03   0.924949E+01   0.113936E+02   0.172308E+01   0.142852E+02   0.837457E+02  -0.123664E+02   0.000000E+00   0.961121E+02  -0.192224E+03
   0.350924E+02  -0.186371E+01  -0.790249E+00  -0.566733E-01   0.637428E+00   0.304592E+02  -0.322169E+01  -0.122384E+01   0.135812E+01  -0.122926E+01   0.521181E-03   0.106782E+02   0.110494E+02   0.383230E+00   0.191730E+02   0.845402E+02  -0.133864E+02   0.000000E+00   0.979266E+02  -0.195853E+03
   0.350968E+02  -0.186371E+01  -0.116319E+01  -0.283390E+00   0.458367E+00   0.305060E+02  -0.322169E+01  -0.122384E+01   0.178612E+01   0.247919E+01   0.475576E-03   0.105109E+02   0.104489E+02   0.470429E+00   0.148036E+02   0.854265E+02  -0.121820E+02   0.000000E+00   0.976085E+02  -0.195217E+03
   0.350687E+02  -0.186433E+01  -0.908130E+00  -0.283390E+00   0.368915E+00   0.299997E+02  -0.217526E+01  -0.341129E+01   0.115957E+01   0.784133E+00   0.594478E-03   0.842919E+01   0.162442E+02   0.559923E+00   0.164108E+02   0.824172E+02  -0.158564E+02   0.000000E+00   0.982736E+02  -0.196547E+03
   0.350979E+02  -0.189970E+01  -0.899438E+00  -0.216922E+00   0.955526E+00   0.302197E+02  -0.233630E+01  -0.362009E+01   0.604010E+01   0.347493E+00   0.272768E-03   0.103217E+02   0.987766E+01   0.164968E+01   0.115706E+02   0.822648E+02  -0.126606E+02   0.000000E+00   0.949254E+02  -0.189851E+03
   0.350731E+02  -0.177150E+01  -0.103597E+01   0.459326E+00   0.497960E+00   0.299165E+02  -0.142320E+01  -0.444601E+01   0.743655E+01  -0.829907E+00   0.739825E-03   0.919895E+01   0.977747E+01   0.432914E-01   0.137684E+02   0.814713E+02  -0.120377E+02   0.000000E+00   0.935090E+02  -0.187018E+03
   0.350694E+02  -0.177630E+01  -0.103241E+01  -0.362899E-01   0.279773E+00   0.299244E+02  -0.265664E+01  -0.437168E+01   0.709761E+01  -0.494679E+01   0.322328E-03   0.716605E+01   0.101953E+02   0.155384E+01   0.162005E+02   0.803242E+02  -0.132740E+02   0.000000E+00   0.935982E+02  -0.187196E+03
   0.350003E+02  -0.176998E+01  -0.109150E+01  -0.694808E-01  -0.295894E-01   0.300600E+02  -0.160655E+01  -0.151729E+01   0.654302E+01   0.647143E+00   0.177420E-03   0.974349E+01   0.874912E+01   0.948060E-01   0.114246E+02   0.849371E+02  -0.127706E+02   0.000000E+00   0.977077E+02  -0.195415E+03
   0.349568E+02  -0.172760E+01  -0.109150E+01   0.303556E+00  -0.136778E+00   0.300491E+02  -0.137424E+01  -0.328486E+01   0.306230E+01  -0.643859E+01   0.142187E-03   0.983374E+01   0.722291E+01   0.557596E+00   0.156272E+02   0.826921E+02  -0.130904E+02   0.000000E+00   0.957825E+02  -0.191565E+03
   0.349679E+02  -0.168851E+01  -0.112768E+01   0.533493E+00   0.170871E+00   0.299565E+02  -0.160708E+01  -0.360894E+01   0.443488E+01  -0.199430E+01   0.429776E-03   0.140743E+02   0.891163E+01   0.939381E-01   0.168275E+02   0.841985E+02  -0.141768E+02   0.000000E+00   0.983753E+02  -0.196751E+03
   0.350588E+02  -0.175114E+01  -0.114535E+01   0.189864E+00   0.144371E+00   0.298433E+02  -0.232753E+01  -0.360894E+01   0.127648E+01   0.670063E+00   0.563558E-03   0.104249E+02   0.974160E+01   0.120836E+01   0.186453E+02   0.835351E+02  -0.128989E+02   0.000000E+00   0.964340E+02  -0.192868E+03
   0.350306E+02  -0.179816E+01  -0.109216E+01   0.800789E+00  -0.898043E-02   0.302366E+02  -0.214866E+01  -0.360894E+01   0.127648E+01  -0.555830E+01   0.576698E-04   0.894699E+01   0.118931E+02   0.585472E+00   0.225905E+02   0.787264E+02  -0.151421E+02   0.000000E+00   0.938685E+02  -0.187737E+03
   0.349808E+02  -0.166337E+01  -0.122616E+01   0.354058E+00  -0.429137E+00   0.301505E+02  -0.315101E+01  -0.183780E+01   0.445709E+01  -0.146302E+00   0.483217E-03   0.149618E+02   0.122878E+02   0.310341E+00   0.119965E+02   0.841029E+02  -0.156135E+02   0.000000E+00   0.997164E+02  -0.199433E+03
   0.349784E+02  -0.166337E+01  -0.118127E+01  -0.771061E-01   0.249340E-01   0.301505E+02  -0.267914E+01  -0.261987E+01   0.445709E+01  -0.328547E+00   0.443646E-03   0.109134E+02   0.105565E+02   0.581467E+00   0.221108E+02   0.835922E+02  -0.145878E+02   0.000000E+00   0.981800E+02  -0.196360E+03
   0.349957E+02  -0.166337E+01  -0.130242E+01   0.283170E+00  -0.121169E+00   0.302857E+02  -0.333963E+01  -0.200544E+01   0.351631E+01   0.123078E+01   0.125796E-03   0.111792E+02   0.106445E+02   0.207700E+01   0.123648E+02   0.854714E+02  -0.126955E+02   0.000000E+00   0.981669E+02  -0.196334E+03
   0.349716E+02  -0.166337E+01  -0.122009E+01   0.557362E+00  -0.372832E+00   0.302857E+02  -0.318747E+01  -0.455203E+00   0.342406E+01   0.976631E+00   0.736913E-03   0.107483E+02   0.134179E+02   0.141094E+01   0.189419E+02   0.830914E+02  -0.144697E+02   0.000000E+00   0.975611E+02  -0.195122E+03
