Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.350088E+02  -0.174888E+01  -0.116739E+01   0.507931E+00   0.298668E+02  -0.164783E+01  -0.273537E+01   0.397802E+01   0.230455E-03   0.894421E+01   0.805136E+01   0.295386E-01   0.170397E+02   0.976572E+02  -0.598693E+01   0.000000E+00   0.103644E+03  -0.207288E+03
   0.350038E+02  -0.173417E+01  -0.104928E+01   0.507931E+00   0.297619E+02  -0.164783E+01  -0.300913E+01   0.397802E+01   0.556060E-03   0.892124E+01   0.889542E+01   0.106133E+00   0.158940E+02   0.981647E+02  -0.544444E+01   0.000000E+00   0.103609E+03  -0.207218E+03
   0.350309E+02  -0.174912E+01  -0.104928E+01   0.351003E+00   0.297619E+02  -0.164783E+01  -0.300913E+01   0.394700E+01   0.602702E-03   0.820837E+01   0.103500E+02   0.320866E+00   0.174154E+02   0.974767E+02  -0.600868E+01   0.000000E+00   0.103485E+03  -0.206971E+03
   0.350110E+02  -0.176782E+01  -0.606175E+00  -0.155428E-02   0.297966E+02  -0.210481E+01  -0.320133E+01   0.942014E+01   0.552510E-03   0.119708E+02   0.864384E+01   0.172944E+01   0.188015E+02   0.863995E+02  -0.680954E+01   0.000000E+00   0.932090E+02  -0.186418E+03
   0.350110E+02  -0.192738E+01  -0.606175E+00   0.263750E+00   0.299982E+02  -0.266408E+01  -0.299578E+01   0.472969E+01   0.746209E-03   0.898775E+01   0.125173E+02   0.109285E+01   0.161124E+02   0.934821E+02  -0.626756E+01   0.000000E+00   0.997497E+02  -0.199499E+03
   0.350856E+02  -0.192738E+01  -0.670674E+00   0.191522E+00   0.300723E+02  -0.370992E+01  -0.165355E+01   0.134723E+01   0.388394E-03   0.838198E+01   0.103209E+02   0.615440E+00   0.156397E+02   0.982749E+02  -0.556225E+01   0.000000E+00   0.103837E+03  -0.207674E+03
   0.350915E+02  -0.198062E+01  -0.559946E+00  -0.109007E+00   0.300440E+02  -0.260261E+01  -0.194108E+01   0.417232E+01   0.282655E-03   0.940402E+01   0.958468E+01   0.206075E+01   0.165677E+02   0.968654E+02  -0.543047E+01   0.000000E+00   0.102296E+03  -0.204592E+03
   0.350699E+02  -0.199779E+01  -0.461247E+00  -0.683528E-01   0.298283E+02  -0.290658E+01  -0.308312E+01   0.105828E+01   0.306444E-03   0.979466E+01   0.100169E+02   0.229850E+00   0.147657E+02   0.970071E+02  -0.521543E+01   0.000000E+00   0.102223E+03  -0.204445E+03
   0.350613E+02  -0.198805E+01  -0.396386E+00  -0.683528E-01   0.297832E+02  -0.319765E+01  -0.299666E+01   0.147379E+01   0.270132E-03   0.950235E+01   0.100241E+02   0.721537E+00   0.109516E+02   0.941287E+02  -0.614805E+01   0.000000E+00   0.100277E+03  -0.200553E+03
   0.350931E+02  -0.199904E+01  -0.394923E+00  -0.283410E-01   0.297832E+02  -0.327776E+01  -0.249996E+01   0.218790E+01   0.310195E-03   0.132998E+02   0.995608E+01   0.111233E+01   0.124445E+02   0.954449E+02  -0.678848E+01   0.000000E+00   0.102233E+03  -0.204467E+03
   0.350871E+02  -0.187050E+01  -0.780481E+00   0.652582E+00   0.297832E+02  -0.327776E+01  -0.244195E+01   0.396571E+01   0.591723E-03   0.903270E+01   0.107864E+02   0.786328E-01   0.200119E+02   0.902045E+02  -0.674377E+01   0.000000E+00   0.969483E+02  -0.193897E+03
   0.350535E+02  -0.182616E+01  -0.884606E+00   0.158748E+00   0.299173E+02  -0.218950E+01  -0.346993E+01   0.298624E+01   0.317519E-03   0.922740E+01   0.884450E+01   0.139920E+00   0.105304E+02   0.983165E+02  -0.651856E+01   0.000000E+00   0.104835E+03  -0.209670E+03
   0.350320E+02  -0.185857E+01  -0.895827E+00   0.132449E-01   0.300052E+02  -0.211254E+01  -0.210394E+01   0.145743E+01   0.295029E-03   0.103657E+02   0.584136E+01   0.123512E+01   0.131010E+02   0.941117E+02  -0.846278E+01   0.000000E+00   0.102574E+03  -0.205149E+03
   0.350759E+02  -0.186299E+01  -0.895827E+00   0.237887E+00   0.301646E+02  -0.221222E+01  -0.227901E+01   0.398871E+01   0.399213E-03   0.122203E+02   0.124465E+02   0.688710E+00   0.183028E+02   0.940695E+02  -0.745641E+01   0.000000E+00   0.101526E+03  -0.203052E+03
   0.350516E+02  -0.193597E+01  -0.814343E+00  -0.102608E+00   0.300510E+02  -0.221222E+01  -0.130726E+01   0.213231E+01   0.177037E-03   0.102700E+02   0.961416E+01   0.150469E+01   0.175220E+02   0.965717E+02  -0.571454E+01   0.000000E+00   0.102286E+03  -0.204572E+03
   0.350784E+02  -0.197578E+01  -0.859187E+00   0.282495E+00   0.304928E+02  -0.365243E+01  -0.145989E+01   0.377843E+01   0.308748E-03   0.681171E+01   0.623147E+01   0.127160E+01   0.124632E+02   0.923282E+02  -0.926753E+01   0.000000E+00   0.101596E+03  -0.203191E+03
   0.350225E+02  -0.191023E+01  -0.619918E+00   0.233880E+00   0.301617E+02  -0.342443E+01  -0.218072E+01   0.278630E+01   0.416578E-03   0.146060E+02   0.115623E+02   0.109204E+01   0.175480E+02   0.941826E+02  -0.828778E+01   0.000000E+00   0.102470E+03  -0.204941E+03
   0.350278E+02  -0.192106E+01  -0.667200E+00  -0.247823E-01   0.301540E+02  -0.291406E+01  -0.218072E+01   0.278630E+01   0.250456E-03   0.760401E+01   0.910124E+01   0.211491E+01   0.144017E+02   0.964603E+02  -0.590233E+01   0.000000E+00   0.102363E+03  -0.204725E+03
   0.350440E+02  -0.192106E+01  -0.637069E+00   0.232894E+00   0.301540E+02  -0.297630E+01  -0.204973E+01   0.359178E+01   0.296295E-03   0.663149E+01   0.111158E+02   0.115619E+01   0.122908E+02   0.967661E+02  -0.748243E+01   0.000000E+00   0.104249E+03  -0.208497E+03
   0.350440E+02  -0.174761E+01  -0.926547E+00  -0.923123E-01   0.298124E+02  -0.297630E+01  -0.334420E+01   0.359178E+01   0.457865E-03   0.104761E+02   0.107807E+02   0.447017E+00   0.151211E+02   0.972991E+02  -0.546993E+01   0.000000E+00   0.102769E+03  -0.205538E+03
   0.350374E+02  -0.174761E+01  -0.725752E+00   0.212424E+00   0.297047E+02  -0.295073E+01  -0.278817E+01   0.182965E+01   0.434672E-03   0.104761E+02   0.137191E+02   0.300959E+01   0.174538E+02   0.923193E+02  -0.731973E+01   0.000000E+00   0.996390E+02  -0.199278E+03
   0.350374E+02  -0.179093E+01  -0.690685E+00   0.149479E+00   0.298145E+02  -0.295073E+01  -0.278817E+01   0.148196E+01   0.737361E-03   0.102643E+02   0.147151E+02   0.971425E+00   0.170077E+02   0.945002E+02  -0.785070E+01   0.000000E+00   0.102351E+03  -0.204702E+03
   0.350242E+02  -0.179093E+01  -0.924163E+00   0.406765E+00   0.300502E+02  -0.227043E+01  -0.244291E+01   0.188686E+01   0.359789E-03   0.111656E+02   0.110233E+02   0.765419E-01   0.160090E+02   0.981016E+02  -0.583807E+01   0.000000E+00   0.103940E+03  -0.207879E+03
   0.350242E+02  -0.177567E+01  -0.902860E+00  -0.204907E-02   0.301282E+02  -0.265866E+01  -0.106241E+01   0.654852E+01   0.811997E-03   0.102524E+02   0.701373E+01   0.666160E-01   0.168479E+02   0.934359E+02  -0.677737E+01   0.000000E+00   0.100213E+03  -0.200427E+03
   0.350053E+02  -0.178524E+01  -0.978451E+00   0.314249E+00   0.301324E+02  -0.200218E+01  -0.163599E+01   0.594406E+01   0.756078E-03   0.960704E+01   0.103429E+02   0.668879E+00   0.121509E+02   0.963790E+02  -0.561365E+01   0.000000E+00   0.101993E+03  -0.203985E+03
   0.350210E+02  -0.179758E+01  -0.978451E+00   0.633746E+00   0.303326E+02  -0.324116E+01  -0.323404E+01   0.190924E+01   0.964570E-03   0.872109E+01   0.933781E+01   0.207544E+00   0.146521E+02   0.937224E+02  -0.531253E+01   0.000000E+00   0.990349E+02  -0.198070E+03
   0.349800E+02  -0.165005E+01  -0.113001E+01   0.633746E+00   0.304289E+02  -0.368265E+01  -0.230644E+01   0.331738E+01   0.240244E-03   0.128784E+02   0.122515E+02   0.820138E+00   0.139287E+02   0.948128E+02  -0.700762E+01   0.000000E+00   0.101820E+03  -0.203641E+03
   0.350133E+02  -0.173694E+01  -0.116354E+01   0.633746E+00   0.304289E+02  -0.368265E+01  -0.230644E+01   0.131492E+01   0.412629E-03   0.122281E+02   0.136836E+02   0.856216E+00   0.123969E+02   0.929573E+02  -0.775519E+01   0.000000E+00   0.100712E+03  -0.201425E+03
   0.350601E+02  -0.188346E+01  -0.901188E+00   0.330176E+00   0.302647E+02  -0.327860E+01   0.289645E+00   0.131492E+01   0.522061E-03   0.889962E+01   0.937019E+01   0.436612E-01   0.210298E+02   0.958726E+02  -0.704788E+01   0.000000E+00   0.102920E+03  -0.205841E+03
   0.350932E+02  -0.193069E+01  -0.843719E+00  -0.222916E+00   0.301510E+02  -0.334135E+01  -0.262550E+01   0.212220E+01   0.476921E-04   0.883012E+01   0.862698E+01   0.509401E-02   0.144464E+02   0.981473E+02  -0.541584E+01   0.000000E+00   0.103563E+03  -0.207126E+03
   0.350941E+02  -0.198377E+01  -0.488097E+00  -0.103132E+00   0.301510E+02  -0.313946E+01  -0.249408E+01   0.315476E+01   0.476921E-04   0.178561E+02   0.105159E+02   0.509401E-02   0.131783E+02   0.928928E+02  -0.101850E+02   0.000000E+00   0.103078E+03  -0.206156E+03
   0.350609E+02  -0.204125E+01  -0.488097E+00   0.312019E+00   0.299542E+02  -0.197244E+01  -0.217533E+01   0.698719E+01   0.341595E-03   0.731173E+01   0.112257E+02   0.157013E+01   0.180468E+02   0.908848E+02  -0.704913E+01   0.000000E+00   0.979339E+02  -0.195868E+03
   0.350578E+02  -0.202376E+01  -0.594595E+00  -0.528994E+00   0.302032E+02  -0.252879E+01  -0.141169E+01   0.281160E+01   0.287177E-03   0.112753E+02   0.906689E+01   0.246600E-01   0.147158E+02   0.929392E+02  -0.554927E+01   0.000000E+00   0.984885E+02  -0.196977E+03
   0.350703E+02  -0.198850E+01  -0.593454E+00  -0.464673E+00   0.300085E+02  -0.252879E+01  -0.222226E+01   0.299749E+01   0.416027E-03   0.657593E+01   0.906689E+01   0.941240E+00   0.149148E+02   0.951532E+02  -0.703553E+01   0.000000E+00   0.102189E+03  -0.204377E+03
   0.350640E+02  -0.189597E+01  -0.626721E+00   0.425844E-02   0.298797E+02  -0.252879E+01  -0.309520E+01   0.351130E+01   0.100048E-03   0.141257E+02   0.906050E+01   0.257635E+00   0.119488E+02   0.976481E+02  -0.752058E+01   0.000000E+00   0.105169E+03  -0.210337E+03
   0.350489E+02  -0.184768E+01  -0.822396E+00   0.129340E-01   0.299697E+02  -0.289071E+01  -0.416401E+01   0.268917E+01   0.125717E-03   0.101467E+02   0.830655E+01   0.520470E-01   0.179717E+02   0.974332E+02  -0.609283E+01   0.000000E+00   0.103526E+03  -0.207052E+03
   0.350195E+02  -0.170842E+01  -0.824653E+00   0.308884E-01   0.299311E+02  -0.326572E+01  -0.416401E+01   0.322911E+01   0.365385E-05   0.120372E+02   0.979470E+01   0.770797E+00   0.104026E+02   0.946334E+02  -0.714992E+01   0.000000E+00   0.101783E+03  -0.203567E+03
   0.349537E+02  -0.176018E+01  -0.698107E+00   0.127376E+00   0.300727E+02  -0.306207E+01  -0.165045E+01   0.124348E+01   0.250405E-03   0.111062E+02   0.140504E+02   0.459166E-01   0.180321E+02   0.907648E+02  -0.787764E+01   0.000000E+00   0.986424E+02  -0.197285E+03
   0.349652E+02  -0.171673E+01  -0.747950E+00   0.305158E+00   0.299723E+02  -0.337499E+01  -0.165045E+01   0.136296E+01   0.786562E-04   0.137592E+02   0.154643E+02   0.138060E+01   0.187223E+02   0.898459E+02  -0.104813E+02   0.000000E+00   0.100327E+03  -0.200654E+03
   0.349864E+02  -0.180228E+01  -0.648221E+00  -0.901678E-01   0.299667E+02  -0.286569E+01  -0.181232E+01   0.346604E+01   0.292025E-03   0.114555E+02   0.984961E+01   0.112815E+01   0.137093E+02   0.951142E+02  -0.560735E+01   0.000000E+00   0.100722E+03  -0.201443E+03
   0.350808E+02  -0.188638E+01  -0.829906E+00   0.993843E-02   0.301980E+02  -0.301790E+01  -0.321695E+01   0.515922E+01   0.255452E-04   0.102176E+02   0.946525E+01   0.891978E+00   0.172955E+02   0.973119E+02  -0.564769E+01   0.000000E+00   0.102960E+03  -0.205919E+03
   0.350527E+02  -0.187225E+01  -0.732247E+00   0.993843E-02   0.302508E+02  -0.301790E+01  -0.380938E+00   0.456044E+01   0.414516E-03   0.120175E+02   0.874264E+01   0.129423E+01   0.131766E+02   0.960830E+02  -0.601938E+01   0.000000E+00   0.102102E+03  -0.204205E+03
   0.349436E+02  -0.162876E+01  -0.989297E+00  -0.286658E-02   0.301135E+02  -0.301790E+01  -0.403137E+01   0.456044E+01   0.725645E-03   0.106751E+02   0.150959E+02   0.930238E+00   0.178510E+02   0.891252E+02  -0.844487E+01   0.000000E+00   0.975701E+02  -0.195140E+03
   0.349456E+02  -0.160676E+01  -0.118789E+01   0.339835E+00   0.299929E+02  -0.248010E+01  -0.399440E+01   0.456044E+01   0.384204E-03   0.771615E+01   0.929807E+01   0.900529E+00   0.133154E+02   0.945974E+02  -0.587441E+01   0.000000E+00   0.100472E+03  -0.200944E+03
   0.350112E+02  -0.176457E+01  -0.758787E+00   0.178542E+00   0.299081E+02  -0.309581E+01  -0.374851E+01   0.331419E+01   0.199676E-03   0.947981E+01   0.132307E+02   0.231273E+01   0.150535E+02   0.955624E+02  -0.648733E+01   0.000000E+00   0.102050E+03  -0.204099E+03
   0.350278E+02  -0.176049E+01  -0.758787E+00   0.155529E+00   0.299500E+02  -0.309581E+01  -0.190100E+01   0.476061E+01   0.143117E-03   0.673423E+01   0.841385E+01   0.792164E+00   0.149022E+02   0.962122E+02  -0.699455E+01   0.000000E+00   0.103207E+03  -0.206414E+03
   0.350278E+02  -0.187222E+01  -0.830042E+00   0.155529E+00   0.300598E+02  -0.203854E+01  -0.291272E+01   0.444124E+01   0.137440E-03   0.146712E+02   0.107100E+02   0.110813E+01   0.131987E+02   0.961246E+02  -0.766558E+01   0.000000E+00   0.103790E+03  -0.207580E+03
   0.350618E+02  -0.189704E+01  -0.937502E+00   0.236275E+00   0.299914E+02  -0.178285E+01  -0.218669E+01   0.444124E+01   0.264927E-03   0.829935E+01   0.887607E+01   0.156405E+01   0.163119E+02   0.982869E+02  -0.571984E+01   0.000000E+00   0.104007E+03  -0.208013E+03
   0.350738E+02  -0.184229E+01  -0.845582E+00  -0.877731E-01   0.299914E+02  -0.282657E+01  -0.273206E+01   0.353757E+01   0.264927E-03   0.912646E+01   0.724427E+01   0.294989E+00   0.140069E+02   0.987038E+02  -0.622160E+01   0.000000E+00   0.104925E+03  -0.209851E+03
   0.350419E+02  -0.184229E+01  -0.704357E+00  -0.254454E-01   0.299625E+02  -0.290842E+01  -0.294743E+01   0.366088E+01   0.129921E-03   0.117264E+02   0.112607E+02   0.493988E+00   0.107322E+02   0.983784E+02  -0.707932E+01   0.000000E+00   0.105458E+03  -0.210915E+03
   0.350563E+02  -0.189810E+01  -0.704357E+00   0.104019E+00   0.299625E+02  -0.290842E+01  -0.234290E+01   0.307893E+01   0.302216E-03   0.104539E+02   0.163564E+02   0.594825E+00   0.137927E+02   0.971940E+02  -0.883310E+01   0.000000E+00   0.106027E+03  -0.212054E+03
   0.350513E+02  -0.194983E+01  -0.645610E+00  -0.148479E+00   0.299191E+02  -0.291534E+01  -0.248481E+01   0.349977E+01   0.827818E-04   0.873801E+01   0.109073E+02   0.179401E+01   0.170386E+02   0.967302E+02  -0.584585E+01   0.000000E+00   0.102576E+03  -0.205152E+03
   0.350858E+02  -0.194983E+01  -0.741566E+00   0.109198E+00   0.299191E+02  -0.291534E+01  -0.248481E+01   0.228707E+01   0.242322E-03   0.902881E+01   0.121128E+02   0.113525E+01   0.151986E+02   0.986010E+02  -0.593627E+01   0.000000E+00   0.104537E+03  -0.209075E+03
   0.350858E+02  -0.191715E+01  -0.625035E+00   0.227624E+00   0.298146E+02  -0.254573E+01  -0.221572E+01   0.424568E+01   0.361660E-03   0.960408E+01   0.148288E+02   0.128998E+00   0.136188E+02   0.960871E+02  -0.757607E+01   0.000000E+00   0.103663E+03  -0.207326E+03
   0.350858E+02  -0.205599E+01  -0.334177E+00  -0.990595E-01   0.300174E+02  -0.254573E+01  -0.221572E+01   0.390066E+01   0.617758E-03   0.117232E+02   0.113372E+02   0.823463E+00   0.209755E+02   0.929442E+02  -0.777973E+01   0.000000E+00   0.100724E+03  -0.201448E+03
   0.351138E+02  -0.212956E+01  -0.467256E+00  -0.114036E+00   0.299809E+02  -0.282254E+01  -0.221572E+01   0.390066E+01   0.326184E-03   0.102452E+02   0.840191E+01   0.144171E+01   0.134271E+02   0.969612E+02  -0.552077E+01   0.000000E+00   0.102482E+03  -0.204964E+03
   0.351333E+02  -0.212956E+01  -0.467256E+00  -0.818684E-01   0.301270E+02  -0.308993E+01  -0.221572E+01   0.390066E+01   0.205151E-03   0.102452E+02   0.110478E+02   0.285916E+00   0.174931E+02   0.977206E+02  -0.594631E+01   0.000000E+00   0.103667E+03  -0.207334E+03
   0.351478E+02  -0.211571E+01  -0.418441E+00  -0.442120E+00   0.301692E+02  -0.355803E+01  -0.673193E+00   0.249978E+01   0.205151E-03   0.126638E+02   0.108224E+02   0.492131E+00   0.135844E+02   0.954688E+02  -0.635586E+01   0.000000E+00   0.101825E+03  -0.203649E+03
   0.351329E+02  -0.211571E+01  -0.507854E+00  -0.189885E+00   0.305557E+02  -0.457091E+01  -0.140610E+01   0.249978E+01   0.280749E-03   0.988317E+01   0.120561E+02   0.100612E+00   0.146599E+02   0.946035E+02  -0.583937E+01   0.000000E+00   0.100443E+03  -0.200886E+03
   0.350868E+02  -0.207057E+01  -0.413032E+00  -0.189885E+00   0.305557E+02  -0.393836E+01  -0.205402E+01   0.452987E+00   0.588476E-03   0.115588E+02   0.116970E+02   0.850415E+00   0.145029E+02   0.932248E+02  -0.609326E+01   0.000000E+00   0.993181E+02  -0.198636E+03
   0.350833E+02  -0.201518E+01  -0.525202E+00  -0.317627E+00   0.304232E+02  -0.372401E+01  -0.248392E+01  -0.269372E+00   0.618998E-03   0.983699E+01   0.900826E+01   0.332473E+00   0.211118E+02   0.933910E+02  -0.706254E+01   0.000000E+00   0.100454E+03  -0.200907E+03
   0.350845E+02  -0.201518E+01  -0.525202E+00  -0.167991E+00   0.302980E+02  -0.377445E+01  -0.162805E+01   0.267614E-01   0.791913E-04   0.116808E+02   0.128451E+02   0.125785E+01   0.145262E+02   0.962473E+02  -0.671357E+01   0.000000E+00   0.102961E+03  -0.205922E+03
   0.350845E+02  -0.198995E+01  -0.525202E+00  -0.870897E-02   0.302392E+02  -0.394369E+01  -0.442925E+00   0.181975E-01   0.248152E-03   0.124279E+02   0.733362E+01   0.130461E+01   0.133794E+02   0.956942E+02  -0.699074E+01   0.000000E+00   0.102685E+03  -0.205370E+03
   0.350845E+02  -0.196261E+01  -0.566196E+00  -0.102893E+00   0.302897E+02  -0.381837E+01  -0.262031E+01   0.588391E+01   0.688485E-03   0.118548E+02   0.825889E+01   0.393748E+00   0.165396E+02   0.936850E+02  -0.625692E+01   0.000000E+00   0.999419E+02  -0.199884E+03
   0.350845E+02  -0.195056E+01  -0.751975E+00  -0.102893E+00   0.301731E+02  -0.385827E+01  -0.136517E+01   0.204527E+01   0.408267E-03   0.112771E+02   0.136821E+02   0.555054E+00   0.173266E+02   0.956792E+02  -0.748862E+01   0.000000E+00   0.103168E+03  -0.206336E+03
   0.350594E+02  -0.190817E+01  -0.704008E+00   0.330086E+00   0.304025E+02  -0.352867E+01  -0.150700E+01   0.284222E+01   0.894687E-04   0.992745E+01   0.111719E+02   0.176810E+01   0.177138E+02   0.964938E+02  -0.601139E+01   0.000000E+00   0.102505E+03  -0.205010E+03
   0.350594E+02  -0.190870E+01  -0.811265E+00   0.476318E+00   0.302534E+02  -0.375047E+01  -0.407610E+00   0.409741E+01   0.275725E-03   0.825034E+01   0.967612E+01   0.135146E+01   0.165604E+02   0.935771E+02  -0.571379E+01   0.000000E+00   0.992909E+02  -0.198582E+03
   0.350594E+02  -0.187778E+01  -0.811265E+00   0.182080E+00   0.305294E+02  -0.380216E+01  -0.201444E+01   0.512302E+01   0.467866E-03   0.128252E+02   0.680853E+01   0.207314E+01   0.147979E+02   0.922083E+02  -0.771594E+01   0.000000E+00   0.999242E+02  -0.199848E+03
   0.350299E+02  -0.181489E+01  -0.798436E+00   0.383602E-01   0.303345E+02  -0.378608E+01  -0.672951E+00   0.281926E+01   0.467866E-03   0.952887E+01   0.836020E+01   0.262412E+00   0.157858E+02   0.986677E+02  -0.552809E+01   0.000000E+00   0.104196E+03  -0.208392E+03
   0.350299E+02  -0.179280E+01  -0.806833E+00   0.255049E+00   0.301501E+02  -0.316020E+01  -0.144751E+00   0.281926E+01   0.434315E-03   0.117842E+02   0.883076E+01   0.204439E+01   0.149313E+02   0.959665E+02  -0.580741E+01   0.000000E+00   0.101774E+03  -0.203548E+03
   0.350299E+02  -0.179482E+01  -0.944818E+00   0.108303E+00   0.302513E+02  -0.366817E+01  -0.666981E+00   0.102672E+01   0.342256E-03   0.102155E+02   0.104041E+02   0.934359E+00   0.136242E+02   0.990058E+02  -0.534744E+01   0.000000E+00   0.104353E+03  -0.208706E+03
   0.350063E+02  -0.179482E+01  -0.826944E+00   0.108303E+00   0.301819E+02  -0.331404E+01  -0.358673E+01   0.359498E+01   0.511376E-03   0.117366E+02   0.103219E+02   0.514166E+00   0.132133E+02   0.965243E+02  -0.584082E+01   0.000000E+00   0.102365E+03  -0.204730E+03
   0.350071E+02  -0.179050E+01  -0.826944E+00   0.366521E+00   0.301465E+02  -0.336726E+01   0.106437E+00   0.281630E+01   0.308570E-03   0.884542E+01   0.104159E+02   0.131642E+01   0.114420E+02   0.956542E+02  -0.601431E+01   0.000000E+00   0.101669E+03  -0.203337E+03
   0.350035E+02  -0.177773E+01  -0.708241E+00  -0.109590E+00   0.300207E+02  -0.336726E+01  -0.113811E+01   0.138944E+01   0.543130E-04   0.108191E+02   0.894303E+01   0.602802E+00   0.167087E+02   0.965783E+02  -0.569556E+01   0.000000E+00   0.102274E+03  -0.204548E+03
   0.349947E+02  -0.177327E+01  -0.708241E+00   0.664417E-01   0.300207E+02  -0.336726E+01  -0.145109E+01   0.109698E+01   0.364653E-03   0.118288E+02   0.973652E+01   0.530100E+00   0.124074E+02   0.968280E+02  -0.600482E+01   0.000000E+00   0.102833E+03  -0.205666E+03
   0.350420E+02  -0.186879E+01  -0.844899E+00   0.649386E+00   0.302669E+02  -0.320275E+01  -0.145109E+01   0.443660E+01   0.196098E-03   0.889334E+01   0.973652E+01   0.760426E+00   0.127460E+02   0.967687E+02  -0.544719E+01   0.000000E+00   0.102216E+03  -0.204432E+03
   0.350479E+02  -0.187386E+01  -0.670628E+00  -0.187924E+00   0.299811E+02  -0.310914E+01  -0.226497E+01   0.209794E+01   0.571982E-03   0.147711E+02   0.917652E+01   0.825215E+00   0.156014E+02   0.964752E+02  -0.759892E+01   0.000000E+00   0.104074E+03  -0.208148E+03
   0.350479E+02  -0.184949E+01  -0.916169E+00   0.192873E+00   0.301383E+02  -0.281456E+01  -0.226497E+01   0.209794E+01   0.252515E-03   0.115643E+02   0.710111E+01   0.232711E+01   0.156014E+02   0.973002E+02  -0.683230E+01   0.000000E+00   0.104132E+03  -0.208265E+03
   0.350404E+02  -0.180220E+01  -0.939821E+00   0.200075E+00   0.300976E+02  -0.281456E+01  -0.208683E+01   0.167641E+01   0.252515E-03   0.917099E+01   0.822472E+01   0.394048E+00   0.154322E+02   0.100130E+03  -0.556931E+01   0.000000E+00   0.105699E+03  -0.211399E+03
   0.350637E+02  -0.180060E+01  -0.870281E+00  -0.655079E-01   0.301457E+02  -0.343752E+01  -0.168035E+01   0.800286E+00   0.304083E-03   0.915916E+01   0.700103E+01   0.394048E+00   0.111036E+02   0.966026E+02  -0.731278E+01   0.000000E+00   0.103915E+03  -0.207831E+03
   0.350587E+02  -0.181882E+01  -0.100165E+01  -0.655079E-01   0.301457E+02  -0.339766E+01  -0.252844E+01   0.462586E+01   0.801321E-03   0.110607E+02   0.993235E+01   0.208846E+00   0.132351E+02   0.952225E+02  -0.553406E+01   0.000000E+00   0.100757E+03  -0.201513E+03
   0.349896E+02  -0.164020E+01  -0.126490E+01   0.493447E+00   0.304625E+02  -0.339766E+01  -0.133925E+01   0.342995E+01   0.106902E-03   0.965577E+01   0.100910E+02   0.301759E+00   0.174838E+02   0.971961E+02  -0.567881E+01   0.000000E+00   0.102875E+03  -0.205750E+03
   0.349896E+02  -0.155134E+01  -0.113612E+01   0.140652E+00   0.302029E+02  -0.339766E+01  -0.223971E+01   0.310228E+01   0.396925E-04   0.723622E+01   0.680203E+01   0.901130E-01   0.163689E+02   0.911420E+02  -0.787990E+01   0.000000E+00   0.990219E+02  -0.198044E+03
   0.349459E+02  -0.158472E+01  -0.115907E+01   0.651739E+00   0.302054E+02  -0.290387E+01  -0.631535E+00   0.146480E+01   0.679745E-03   0.130383E+02   0.863610E+01   0.909904E+00   0.254240E+02   0.904575E+02  -0.105167E+02   0.000000E+00   0.100974E+03  -0.201948E+03
   0.349773E+02  -0.162522E+01  -0.122810E+01   0.651739E+00   0.302054E+02  -0.218229E+01  -0.944148E+00   0.592638E+01   0.740639E-03   0.922541E+01   0.873364E+01   0.143556E+01   0.129256E+02   0.946769E+02  -0.546420E+01   0.000000E+00   0.100141E+03  -0.200282E+03
   0.350241E+02  -0.174687E+01  -0.123891E+01   0.635458E+00   0.298831E+02  -0.218229E+01  -0.305334E+01   0.229509E+01   0.332431E-03   0.907786E+01   0.105661E+02   0.204257E+01   0.139989E+02   0.936945E+02  -0.534551E+01   0.000000E+00   0.990400E+02  -0.198080E+03
   0.349726E+02  -0.167523E+01  -0.114392E+01   0.280865E+00   0.298270E+02  -0.158784E+01  -0.305334E+01   0.617768E+01   0.265786E-03   0.988475E+01   0.106505E+02   0.105341E+01   0.203698E+02   0.950843E+02  -0.682096E+01   0.000000E+00   0.101905E+03  -0.203811E+03
   0.350218E+02  -0.167719E+01  -0.125823E+01   0.280865E+00   0.299849E+02  -0.182900E+01  -0.281890E+01   0.510877E+01   0.683617E-03   0.771072E+01   0.112320E+02   0.178173E+01   0.111046E+02   0.937990E+02  -0.694098E+01   0.000000E+00   0.100740E+03  -0.201480E+03
   0.350218E+02  -0.166642E+01  -0.144879E+01   0.476021E+00   0.300871E+02  -0.168488E+01  -0.382738E+01   0.485172E+01   0.435835E-03   0.118181E+02   0.106333E+02   0.596386E+00   0.136345E+02   0.930431E+02  -0.588455E+01   0.000000E+00   0.989276E+02  -0.197855E+03
   0.349928E+02  -0.173008E+01  -0.981234E+00   0.476021E+00   0.294860E+02  -0.969032E+00  -0.361503E+01   0.393056E+01   0.806535E-04   0.912268E+01   0.133754E+02   0.149650E+01   0.150420E+02   0.923603E+02  -0.660631E+01   0.000000E+00   0.989666E+02  -0.197933E+03
   0.350085E+02  -0.177210E+01  -0.818890E+00   0.570810E+00   0.299392E+02  -0.223345E+01  -0.432629E+01   0.393056E+01   0.324720E-03   0.104652E+02   0.997375E+01   0.136341E+01   0.129113E+02   0.957134E+02  -0.544160E+01   0.000000E+00   0.101155E+03  -0.202310E+03
