Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.350543E+02  -0.184203E+01  -0.792304E+00   0.682878E+00   0.299202E+02  -0.247391E+01  -0.257218E+01   0.530549E+01   0.275561E-03   0.115660E+02   0.720209E+01   0.155209E+02   0.125602E+02   0.218667E+03  -0.895276E+01   0.000000E+00   0.227620E+03  -0.455240E+03
   0.350543E+02  -0.190426E+01  -0.568489E+00  -0.126517E+00   0.296790E+02  -0.237511E+01  -0.159758E+01   0.542476E+01   0.208816E-04   0.103257E+02   0.923298E+01   0.174187E+02   0.141520E+02   0.217936E+03  -0.771696E+01   0.000000E+00   0.225653E+03  -0.451306E+03
   0.350932E+02  -0.197431E+01  -0.696979E+00   0.204687E+00   0.297483E+02  -0.237511E+01  -0.397601E+01   0.443513E+01   0.290357E-04   0.107080E+02   0.118629E+02   0.213564E+02   0.128955E+02   0.218997E+03  -0.996985E+01   0.000000E+00   0.228967E+03  -0.457934E+03
   0.350811E+02  -0.197918E+01  -0.666299E+00   0.172130E+00   0.299646E+02  -0.226245E+01  -0.322088E+01   0.615504E+01   0.440831E-04   0.121939E+02   0.107819E+02   0.137078E+02   0.116442E+02   0.221523E+03  -0.865530E+01   0.000000E+00   0.230178E+03  -0.460357E+03
   0.350916E+02  -0.190229E+01  -0.887553E+00   0.462194E+00   0.299646E+02  -0.226245E+01  -0.377408E+01   0.615504E+01   0.440831E-04   0.641652E+01   0.123758E+02   0.204659E+02   0.115831E+02   0.215446E+03  -0.121519E+02   0.000000E+00   0.227598E+03  -0.455196E+03
   0.351416E+02  -0.199580E+01  -0.790662E+00   0.658081E-01   0.301260E+02  -0.279392E+01  -0.723960E+00   0.430137E+01   0.611575E-03   0.108617E+02   0.801069E+01   0.131735E+02   0.133630E+02   0.218427E+03  -0.795278E+01   0.000000E+00   0.226380E+03  -0.452760E+03
   0.350768E+02  -0.187940E+01  -0.790662E+00  -0.780275E-01   0.298211E+02  -0.237379E+01  -0.430288E+01   0.517582E+01   0.127850E-03   0.935542E+01   0.133736E+02   0.106100E+02   0.132716E+02   0.220131E+03  -0.981246E+01   0.000000E+00   0.229943E+03  -0.459887E+03
   0.350147E+02  -0.180602E+01  -0.949769E+00   0.465483E+00   0.301349E+02  -0.285928E+01  -0.116486E+01   0.208611E+01   0.418727E-03   0.111557E+02   0.932211E+01   0.127886E+02   0.165517E+02   0.222213E+03  -0.788760E+01   0.000000E+00   0.230101E+03  -0.460201E+03
   0.350109E+02  -0.180190E+01  -0.922415E+00   0.465483E+00   0.303400E+02  -0.253173E+01  -0.746285E+00   0.575979E+01   0.484894E-04   0.132973E+02   0.829264E+01   0.141242E+02   0.139818E+02   0.219343E+03  -0.878685E+01   0.000000E+00   0.228130E+03  -0.456260E+03
   0.350497E+02  -0.193999E+01  -0.112300E+01   0.159536E+00   0.305425E+02  -0.253173E+01   0.758609E+00   0.165462E+01   0.817917E-03   0.150074E+02   0.123291E+02   0.178328E+02   0.153410E+02   0.212505E+03  -0.110585E+02   0.000000E+00   0.223563E+03  -0.447127E+03
   0.350708E+02  -0.187039E+01  -0.111136E+01   0.191694E+00   0.303338E+02  -0.322476E+01  -0.834346E+00   0.217196E+01   0.437135E-03   0.900610E+01   0.688827E+01   0.159593E+02   0.138662E+02   0.220229E+03  -0.876438E+01   0.000000E+00   0.228993E+03  -0.457987E+03
   0.350987E+02  -0.185626E+01  -0.104693E+01   0.381057E+00   0.301182E+02  -0.322476E+01  -0.149934E+01   0.314712E+01   0.391774E-03   0.977561E+01   0.876532E+01   0.114874E+02   0.155816E+02   0.219298E+03  -0.800742E+01   0.000000E+00   0.227305E+03  -0.454611E+03
   0.350519E+02  -0.179484E+01  -0.109719E+01   0.355788E+00   0.300966E+02  -0.251106E+01  -0.155675E+01   0.252316E+01   0.391774E-03   0.106759E+02   0.104443E+02   0.122065E+02   0.118924E+02   0.221765E+03  -0.821155E+01   0.000000E+00   0.229977E+03  -0.459953E+03
   0.350466E+02  -0.187896E+01  -0.911957E+00   0.148182E+00   0.300966E+02  -0.283512E+01  -0.155675E+01   0.377910E+01   0.992832E-04   0.987800E+01   0.120634E+02   0.159693E+02   0.113095E+02   0.222368E+03  -0.870250E+01   0.000000E+00   0.231070E+03  -0.462141E+03
   0.350774E+02  -0.184835E+01  -0.911957E+00   0.148182E+00   0.300248E+02  -0.376435E+01  -0.354326E+00   0.377910E+01   0.617824E-03   0.934643E+01   0.101450E+02   0.172461E+02   0.148577E+02   0.216402E+03  -0.764029E+01   0.000000E+00   0.224042E+03  -0.448085E+03
   0.350680E+02  -0.192294E+01  -0.866528E+00   0.575530E-01   0.304690E+02  -0.371950E+01  -0.107305E+01   0.248558E+01   0.638092E-03   0.106065E+02   0.108275E+02   0.170017E+02   0.172960E+02   0.221402E+03  -0.823739E+01   0.000000E+00   0.229639E+03  -0.459279E+03
   0.350680E+02  -0.189248E+01  -0.866528E+00   0.575530E-01   0.303787E+02  -0.402792E+01  -0.119347E+01   0.376359E+01   0.379550E-03   0.103173E+02   0.783995E+01   0.114568E+02   0.134615E+02   0.220809E+03  -0.847597E+01   0.000000E+00   0.229285E+03  -0.458570E+03
   0.350355E+02  -0.189248E+01  -0.578885E+00   0.146968E+00   0.302538E+02  -0.346468E+01  -0.311312E+00   0.265501E+01   0.746646E-04   0.142259E+02   0.823672E+01   0.177359E+02   0.107599E+02   0.217302E+03  -0.110070E+02   0.000000E+00   0.228309E+03  -0.456618E+03
   0.350683E+02  -0.188302E+01  -0.504808E+00   0.146968E+00   0.303432E+02  -0.508091E+01  -0.897031E+00   0.208024E+01   0.535674E-03   0.910872E+01   0.932300E+01   0.151550E+02   0.920897E+01   0.216313E+03  -0.976515E+01   0.000000E+00   0.226078E+03  -0.452156E+03
   0.350683E+02  -0.192374E+01  -0.680507E+00  -0.262948E+00   0.302972E+02  -0.376905E+01  -0.341283E+01   0.195923E+01   0.535674E-03   0.900199E+01   0.128131E+02   0.139550E+02   0.170298E+02   0.219126E+03  -0.862950E+01   0.000000E+00   0.227755E+03  -0.455511E+03
   0.350472E+02  -0.181200E+01  -0.829643E+00   0.100066E+00   0.302972E+02  -0.373871E+01  -0.353640E+01   0.195923E+01   0.180167E-03   0.111755E+02   0.112616E+02   0.114437E+02   0.194975E+02   0.219024E+03  -0.958668E+01   0.000000E+00   0.228611E+03  -0.457221E+03
   0.350472E+02  -0.181030E+01  -0.779325E+00   0.100066E+00   0.301810E+02  -0.373871E+01   0.126006E-01   0.191229E+01   0.182430E-03   0.924575E+01   0.857442E+01   0.135556E+02   0.146993E+02   0.221781E+03  -0.741138E+01   0.000000E+00   0.229192E+03  -0.458385E+03
   0.350574E+02  -0.183623E+01  -0.968228E+00   0.100066E+00   0.302927E+02  -0.419946E+01   0.384648E+00   0.191229E+01   0.987694E-03   0.108966E+02   0.114349E+02   0.206885E+02   0.134703E+02   0.214911E+03  -0.944696E+01   0.000000E+00   0.224358E+03  -0.448716E+03
   0.350228E+02  -0.173819E+01  -0.817822E+00   0.100066E+00   0.302447E+02  -0.415992E+01  -0.150769E+01   0.115351E+01   0.122438E-03   0.976652E+01   0.937715E+01   0.201475E+02   0.155531E+02   0.221516E+03  -0.866567E+01   0.000000E+00   0.230182E+03  -0.460363E+03
   0.350376E+02  -0.179986E+01  -0.809806E+00   0.473694E+00   0.302447E+02  -0.406623E+01  -0.101520E+01   0.174057E+01   0.515640E-03   0.117293E+02   0.774195E+01   0.118160E+02   0.109855E+02   0.219537E+03  -0.967386E+01   0.000000E+00   0.229211E+03  -0.458422E+03
   0.350376E+02  -0.176248E+01  -0.908781E+00   0.217749E+00   0.302710E+02  -0.398989E+01  -0.101520E+01   0.206990E+01   0.401510E-03   0.109566E+02   0.111906E+02   0.152869E+02   0.109855E+02   0.221937E+03  -0.865028E+01   0.000000E+00   0.230587E+03  -0.461175E+03
   0.350676E+02  -0.191093E+01  -0.781563E+00  -0.311269E+00   0.302753E+02  -0.372960E+01  -0.101520E+01   0.206990E+01   0.640148E-03   0.102580E+02   0.901654E+01   0.152327E+02   0.171919E+02   0.221126E+03  -0.771056E+01   0.000000E+00   0.228837E+03  -0.457673E+03
   0.351076E+02  -0.196614E+01  -0.757251E+00  -0.311269E+00   0.304791E+02  -0.385639E+01  -0.508167E+00   0.214710E+01   0.108236E-03   0.585866E+01   0.803367E+01   0.110178E+02   0.195501E+02   0.215658E+03  -0.127019E+02   0.000000E+00   0.228360E+03  -0.456720E+03
   0.351002E+02  -0.200613E+01  -0.769040E+00  -0.311269E+00   0.306130E+02  -0.386976E+01  -0.151194E+00  -0.237850E+01   0.157047E-03   0.111667E+02   0.822231E+01   0.110794E+02   0.108906E+02   0.215139E+03  -0.961042E+01   0.000000E+00   0.224749E+03  -0.449499E+03
   0.351021E+02  -0.200613E+01  -0.771601E+00   0.330954E+00   0.306240E+02  -0.386976E+01  -0.151194E+00   0.180100E+01   0.157047E-03   0.889501E+01   0.891626E+01   0.267210E+02   0.157449E+02   0.215912E+03  -0.121859E+02   0.000000E+00   0.228098E+03  -0.456196E+03
   0.351090E+02  -0.205071E+01  -0.732970E+00  -0.134501E+00   0.304532E+02  -0.375875E+01  -0.151194E+00   0.248374E+01   0.292639E-03   0.114874E+02   0.130280E+02   0.124484E+02   0.159503E+02   0.220007E+03  -0.913413E+01   0.000000E+00   0.229141E+03  -0.458282E+03
   0.351217E+02  -0.205071E+01  -0.732970E+00   0.121898E-01   0.303226E+02  -0.303781E+01   0.189833E-01   0.248374E+01   0.436747E-03   0.776908E+01   0.838250E+01   0.115221E+02   0.179453E+02   0.219386E+03  -0.920309E+01   0.000000E+00   0.228589E+03  -0.457178E+03
   0.351164E+02  -0.201859E+01  -0.361134E+00  -0.175890E+00   0.298589E+02  -0.318773E+01  -0.323035E+01   0.248374E+01   0.308214E-03   0.923541E+01   0.894308E+01   0.110877E+02   0.124034E+02   0.220459E+03  -0.840409E+01   0.000000E+00   0.228863E+03  -0.457726E+03
   0.351401E+02  -0.205427E+01  -0.505678E+00  -0.294845E+00   0.298589E+02  -0.317394E+01  -0.224440E+01   0.248555E+01   0.153074E-03   0.111396E+02   0.107072E+02   0.141244E+02   0.151259E+02   0.221207E+03  -0.763378E+01   0.000000E+00   0.228841E+03  -0.457682E+03
   0.351401E+02  -0.205427E+01  -0.652192E+00  -0.330465E+00   0.300634E+02  -0.282920E+01  -0.366347E+01   0.324853E+01   0.216029E-03   0.862633E+01   0.795029E+01   0.151674E+02   0.110946E+02   0.219713E+03  -0.866075E+01   0.000000E+00   0.228374E+03  -0.456748E+03
   0.351248E+02  -0.198413E+01  -0.647061E+00  -0.330465E+00   0.301329E+02  -0.333730E+01  -0.248679E+01   0.251112E+01   0.543101E-03   0.636111E+01   0.140788E+02   0.209261E+02   0.131689E+02   0.215905E+03  -0.129702E+02   0.000000E+00   0.228875E+03  -0.457750E+03
   0.351528E+02  -0.198520E+01  -0.749439E+00  -0.201919E+00   0.302149E+02  -0.355591E+01  -0.215947E+01   0.251112E+01   0.617830E-03   0.140084E+02   0.148343E+02   0.161731E+02   0.144059E+02   0.214841E+03  -0.114811E+02   0.000000E+00   0.226322E+03  -0.452644E+03
   0.351446E+02  -0.205682E+01  -0.705316E+00   0.826980E-01   0.301278E+02  -0.287536E+01  -0.322464E+01   0.351358E+01   0.162352E-03   0.946119E+01   0.111344E+02   0.143526E+02   0.144059E+02   0.220516E+03  -0.745423E+01   0.000000E+00   0.227970E+03  -0.455940E+03
   0.351613E+02  -0.213410E+01  -0.622074E+00  -0.424034E+00   0.301751E+02  -0.338625E+01  -0.147316E+01   0.423352E+01   0.162352E-03   0.730615E+01   0.936426E+01   0.191884E+02   0.200865E+02   0.215895E+03  -0.105271E+02   0.000000E+00   0.226422E+03  -0.452844E+03
   0.351702E+02  -0.212694E+01  -0.340574E+00  -0.852549E+00   0.301053E+02  -0.404310E+01  -0.751458E+00   0.203905E+00   0.106189E-02   0.921204E+01   0.845505E+01   0.124352E+02   0.178731E+02   0.213885E+03  -0.825679E+01   0.000000E+00   0.222142E+03  -0.444284E+03
   0.351164E+02  -0.210546E+01  -0.228059E+00  -0.852549E+00   0.299789E+02  -0.320777E+01  -0.195720E+01  -0.600226E-01   0.221237E-03   0.948673E+01   0.971412E+01   0.208505E+02   0.182239E+02   0.212734E+03  -0.957629E+01   0.000000E+00   0.222310E+03  -0.444621E+03
   0.351130E+02  -0.205385E+01  -0.280139E+00  -0.406330E+00   0.299744E+02  -0.376079E+01  -0.258528E+01   0.182717E+01   0.614014E-03   0.893122E+01   0.118307E+02   0.156692E+02   0.131394E+02   0.219747E+03  -0.798159E+01   0.000000E+00   0.227729E+03  -0.455457E+03
   0.351203E+02  -0.207136E+01  -0.213577E+00  -0.805863E-01   0.300404E+02  -0.376079E+01  -0.258528E+01   0.157078E+01   0.564050E-05   0.783374E+01   0.750610E+01   0.138702E+02   0.175811E+02   0.217889E+03  -0.897425E+01   0.000000E+00   0.226863E+03  -0.453727E+03
   0.351020E+02  -0.212686E+01  -0.213577E+00  -0.529784E+00   0.300404E+02  -0.373708E+01  -0.258528E+01   0.463383E+01   0.536793E-03   0.714637E+01   0.861377E+01   0.121030E+02   0.151349E+02   0.215791E+03  -0.883446E+01   0.000000E+00   0.224625E+03  -0.449251E+03
   0.350755E+02  -0.202915E+01  -0.340112E+00  -0.151312E+00   0.301638E+02  -0.397675E+01  -0.610303E+00   0.154223E+01   0.715322E-05   0.806213E+01   0.984424E+01   0.120881E+02   0.161455E+02   0.219382E+03  -0.811899E+01   0.000000E+00   0.227501E+03  -0.455002E+03
   0.351318E+02  -0.202915E+01  -0.413883E+00  -0.151312E+00   0.300376E+02  -0.315780E+01  -0.271933E+01   0.285615E+01   0.441074E-03   0.115548E+02   0.103072E+02   0.166125E+02   0.179396E+02   0.219270E+03  -0.851827E+01   0.000000E+00   0.227788E+03  -0.455577E+03
   0.351445E+02  -0.208708E+01  -0.594572E+00  -0.151312E+00   0.300376E+02  -0.226725E+01  -0.348149E+01   0.707402E+01   0.398783E-03   0.147003E+02   0.910113E+01   0.119162E+02   0.207362E+02   0.215750E+03  -0.115834E+02   0.000000E+00   0.227333E+03  -0.454667E+03
   0.351126E+02  -0.208965E+01  -0.448375E+00  -0.222592E+00   0.300806E+02  -0.319085E+01  -0.303632E+01   0.281299E+01   0.398783E-03   0.811486E+01   0.106840E+02   0.153720E+02   0.128958E+02   0.221892E+03  -0.788312E+01   0.000000E+00   0.229775E+03  -0.459550E+03
   0.351126E+02  -0.207107E+01  -0.645338E+00  -0.532206E+00   0.303724E+02  -0.319085E+01  -0.110898E+01   0.322581E+01   0.471977E-03   0.889123E+01   0.864802E+01   0.178086E+02   0.103903E+02   0.217991E+03  -0.929078E+01   0.000000E+00   0.227282E+03  -0.454564E+03
   0.350760E+02  -0.200810E+01  -0.645338E+00  -0.256777E+00   0.301445E+02  -0.343143E+01  -0.129922E+01   0.330899E+01   0.471977E-03   0.103565E+02   0.111418E+02   0.215418E+02   0.182515E+02   0.218378E+03  -0.102407E+02   0.000000E+00   0.228619E+03  -0.457237E+03
   0.350856E+02  -0.200810E+01  -0.515807E+00  -0.256777E+00   0.300879E+02  -0.329679E+01  -0.198223E+01   0.302197E+01   0.602456E-04   0.964913E+01   0.749356E+01   0.190915E+02   0.150014E+02   0.221792E+03  -0.896012E+01   0.000000E+00   0.230752E+03  -0.461504E+03
   0.351135E+02  -0.204538E+01  -0.620396E+00   0.554497E-01   0.300879E+02  -0.292213E+01  -0.265068E+01   0.493941E+01   0.516213E-03   0.851792E+01   0.787660E+01   0.148845E+02   0.111351E+02   0.220961E+03  -0.869871E+01   0.000000E+00   0.229660E+03  -0.459319E+03
   0.351279E+02  -0.205124E+01  -0.690613E+00  -0.461776E+00   0.301581E+02  -0.279084E+01  -0.220455E+01   0.384626E+01   0.246030E-03   0.100796E+02   0.105208E+02   0.175574E+02   0.132109E+02   0.220685E+03  -0.789281E+01   0.000000E+00   0.228578E+03  -0.457156E+03
   0.350873E+02  -0.204346E+01  -0.697904E+00  -0.461776E+00   0.306255E+02  -0.265399E+01   0.121782E+01   0.615967E+01   0.567514E-03   0.980641E+01   0.666112E+01   0.130266E+02   0.128465E+02   0.212629E+03  -0.915458E+01   0.000000E+00   0.221784E+03  -0.443567E+03
   0.350955E+02  -0.204346E+01  -0.697904E+00  -0.177853E+00   0.303166E+02  -0.318700E+01  -0.198823E+00   0.362020E+01   0.166288E-03   0.116637E+02   0.924212E+01   0.156901E+02   0.116087E+02   0.220660E+03  -0.834312E+01   0.000000E+00   0.229003E+03  -0.458006E+03
   0.350809E+02  -0.195494E+01  -0.508149E+00  -0.450073E+00   0.299368E+02  -0.318700E+01  -0.290748E+01   0.209400E+01   0.125505E-03   0.112217E+02   0.725118E+01   0.134314E+02   0.130059E+02   0.220409E+03  -0.866434E+01   0.000000E+00   0.229073E+03  -0.458147E+03
   0.350857E+02  -0.192824E+01  -0.506933E+00  -0.168795E+00   0.299928E+02  -0.358603E+01  -0.312191E+01   0.242575E+01   0.370480E-03   0.160308E+02   0.675951E+01   0.133242E+02   0.151914E+02   0.217586E+03  -0.121124E+02   0.000000E+00   0.229698E+03  -0.459397E+03
   0.350870E+02  -0.202400E+01  -0.371873E+00   0.277864E-01   0.295838E+02  -0.253548E+01  -0.357069E+01   0.537067E+01   0.515663E-03   0.969071E+01   0.759245E+01   0.182142E+02   0.128200E+02   0.217283E+03  -0.872962E+01   0.000000E+00   0.226013E+03  -0.452025E+03
   0.351216E+02  -0.202400E+01  -0.683539E+00  -0.226394E+00   0.298266E+02  -0.253548E+01  -0.235954E+01   0.312522E+01   0.718351E-03   0.136293E+02   0.912662E+01   0.993769E+01   0.128200E+02   0.217654E+03  -0.106388E+02   0.000000E+00   0.228293E+03  -0.456586E+03
   0.351171E+02  -0.202400E+01  -0.693679E+00  -0.976474E-01   0.298266E+02  -0.251207E+01  -0.224827E+01   0.484917E+01   0.588727E-03   0.101044E+02   0.110313E+02   0.120637E+02   0.119023E+02   0.220146E+03  -0.830249E+01   0.000000E+00   0.228448E+03  -0.456897E+03
   0.351183E+02  -0.202164E+01  -0.683298E+00  -0.130094E+00   0.300893E+02  -0.316689E+01  -0.884235E+00   0.412954E+00   0.253402E-03   0.103626E+02   0.909340E+01   0.142567E+02   0.174498E+02   0.220843E+03  -0.774742E+01   0.000000E+00   0.228590E+03  -0.457181E+03
   0.351650E+02  -0.213508E+01  -0.434270E+00  -0.252374E+00   0.300484E+02  -0.334538E+01  -0.219159E+01   0.103912E+01   0.205184E-03   0.739454E+01   0.835840E+01   0.139154E+02   0.146520E+02   0.219731E+03  -0.829769E+01   0.000000E+00   0.228029E+03  -0.456057E+03
   0.351650E+02  -0.212902E+01  -0.308494E+00  -0.312875E+00   0.300746E+02  -0.344637E+01  -0.269392E+01   0.249691E+01   0.299709E-03   0.106774E+02   0.929215E+01   0.131677E+02   0.146976E+02   0.219721E+03  -0.743918E+01   0.000000E+00   0.227160E+03  -0.454320E+03
   0.351650E+02  -0.212723E+01  -0.447081E+00  -0.196562E+00   0.300714E+02  -0.324826E+01  -0.279699E+01   0.249691E+01   0.827982E-04   0.926005E+01   0.890814E+01   0.175000E+02   0.142120E+02   0.220517E+03  -0.774137E+01   0.000000E+00   0.228258E+03  -0.456517E+03
   0.351275E+02  -0.210951E+01  -0.447081E+00  -0.142400E+00   0.302163E+02  -0.333535E+01  -0.139751E+01   0.396635E+01   0.742599E-03   0.132456E+02   0.858769E+01   0.150273E+02   0.170352E+02   0.219093E+03  -0.899689E+01   0.000000E+00   0.228090E+03  -0.456180E+03
   0.350883E+02  -0.211606E+01  -0.650988E+00   0.170016E+00   0.302163E+02  -0.153659E+01  -0.196459E+01   0.517109E+01   0.472594E-03   0.168565E+02   0.751885E+01   0.136588E+02   0.147253E+02   0.213116E+03  -0.119226E+02   0.000000E+00   0.225039E+03  -0.450077E+03
   0.351536E+02  -0.221122E+01  -0.433472E+00  -0.756902E-01   0.303874E+02  -0.357663E+01  -0.196459E+01   0.179185E+01   0.202362E-03   0.848532E+01   0.131079E+02   0.116313E+02   0.122773E+02   0.217489E+03  -0.947390E+01   0.000000E+00   0.226963E+03  -0.453926E+03
   0.351483E+02  -0.225056E+01  -0.416213E+00  -0.756902E-01   0.303874E+02  -0.336475E+01  -0.420028E+00   0.179185E+01   0.302187E-03   0.941658E+01   0.150000E+02   0.151890E+02   0.206641E+02   0.214473E+03  -0.113224E+02   0.000000E+00   0.225795E+03  -0.451591E+03
   0.350953E+02  -0.208033E+01  -0.440756E+00  -0.179835E+00   0.303874E+02  -0.412642E+01  -0.360730E+01   0.388474E+01   0.184348E-03   0.107157E+02   0.120778E+02   0.142307E+02   0.175569E+02   0.215287E+03  -0.847147E+01   0.000000E+00   0.223758E+03  -0.447517E+03
   0.350953E+02  -0.203576E+01  -0.583484E+00  -0.224632E-01   0.301729E+02  -0.333394E+01  -0.415591E+01   0.323910E+01   0.399975E-03   0.132300E+02   0.133612E+02   0.176205E+02   0.176060E+02   0.216545E+03  -0.108239E+02   0.000000E+00   0.227369E+03  -0.454738E+03
   0.351503E+02  -0.206990E+01  -0.686582E+00   0.567994E-01   0.302767E+02  -0.319444E+01  -0.147224E+01   0.232996E+01   0.428531E-03   0.100722E+02   0.776841E+01   0.112815E+02   0.165878E+02   0.219312E+03  -0.876845E+01   0.000000E+00   0.228080E+03  -0.456161E+03
   0.350795E+02  -0.201360E+01  -0.505306E+00   0.134955E+00   0.302767E+02  -0.319444E+01  -0.270936E+01   0.624834E+01   0.254499E-03   0.107302E+02   0.820389E+01   0.115890E+02   0.123899E+02   0.218588E+03  -0.852346E+01   0.000000E+00   0.227111E+03  -0.454223E+03
   0.351039E+02  -0.200332E+01  -0.672102E+00  -0.352651E+00   0.302933E+02  -0.237598E+01  -0.121862E+01   0.695278E+01   0.296836E-03   0.891858E+01   0.109531E+02   0.144526E+02   0.143021E+02   0.218066E+03  -0.746402E+01   0.000000E+00   0.225530E+03  -0.451060E+03
   0.350899E+02  -0.202848E+01  -0.681786E+00   0.405275E-01   0.298193E+02  -0.179898E+01  -0.436718E+01   0.388455E+01   0.272994E-03   0.898598E+01   0.945442E+01   0.168626E+02   0.154961E+02   0.220838E+03  -0.761257E+01   0.000000E+00   0.228451E+03  -0.456901E+03
   0.350323E+02  -0.180273E+01  -0.956280E+00   0.465734E+00   0.298193E+02  -0.155413E+01  -0.453345E+01   0.785920E+01   0.311307E-03   0.121766E+02   0.691764E+01   0.156995E+02   0.187776E+02   0.217349E+03  -0.101968E+02   0.000000E+00   0.227546E+03  -0.455092E+03
   0.350696E+02  -0.184564E+01  -0.830119E+00  -0.398202E+00   0.298346E+02  -0.199796E+01  -0.510187E+01   0.785920E+01   0.367659E-03   0.144745E+02   0.115665E+02   0.155201E+02   0.197490E+02   0.213158E+03  -0.110181E+02   0.000000E+00   0.224176E+03  -0.448352E+03
   0.350621E+02  -0.184564E+01  -0.666591E+00   0.364544E+00   0.296531E+02  -0.199796E+01  -0.319077E+01   0.489260E+01   0.620669E-03   0.123015E+02   0.132578E+02   0.122385E+02   0.151127E+02   0.217812E+03  -0.960097E+01   0.000000E+00   0.227413E+03  -0.454826E+03
   0.350826E+02  -0.190438E+01  -0.671762E+00  -0.297625E+00   0.302202E+02  -0.355912E+01  -0.898406E+00   0.523312E+01   0.831477E-04   0.107449E+02   0.136506E+02   0.252355E+02   0.145359E+02   0.214161E+03  -0.128011E+02   0.000000E+00   0.226962E+03  -0.453924E+03
   0.350826E+02  -0.194770E+01  -0.680724E+00  -0.895650E-01   0.303877E+02  -0.416830E+01  -0.456886E+00   0.131964E+01   0.168070E-03   0.796244E+01   0.851936E+01   0.138533E+02   0.151990E+02   0.223032E+03  -0.785598E+01   0.000000E+00   0.230888E+03  -0.461776E+03
   0.350826E+02  -0.193124E+01  -0.680724E+00   0.243111E+00   0.304751E+02  -0.418165E+01  -0.456886E+00   0.162801E+01   0.650648E-04   0.109531E+02   0.835698E+01   0.148438E+02   0.115522E+02   0.221684E+03  -0.825950E+01   0.000000E+00   0.229943E+03  -0.459887E+03
   0.351230E+02  -0.199669E+01  -0.690456E+00  -0.420800E+00   0.304751E+02  -0.418165E+01  -0.456886E+00  -0.718424E+00   0.269787E-03   0.102211E+02   0.905914E+01   0.126021E+02   0.140816E+02   0.219850E+03  -0.750215E+01   0.000000E+00   0.227352E+03  -0.454704E+03
   0.350855E+02  -0.193397E+01  -0.538570E+00  -0.232959E+00   0.303020E+02  -0.435480E+01  -0.456886E+00   0.280086E+01   0.269787E-03   0.800433E+01   0.819606E+01   0.205380E+02   0.123058E+02   0.218529E+03  -0.979223E+01   0.000000E+00   0.228321E+03  -0.456642E+03
   0.350855E+02  -0.192112E+01  -0.641452E+00  -0.251318E+00   0.305427E+02  -0.445185E+01   0.267864E+00   0.174757E+00   0.395737E-03   0.105394E+02   0.127564E+02   0.174570E+02   0.120131E+02   0.219030E+03  -0.916420E+01   0.000000E+00   0.228194E+03  -0.456388E+03
   0.350342E+02  -0.187765E+01  -0.641452E+00  -0.887818E-01   0.306019E+02  -0.431657E+01  -0.621173E+00  -0.751560E+00   0.750962E-03   0.553823E+01   0.101813E+02   0.193283E+02   0.108533E+02   0.213853E+03  -0.130972E+02   0.000000E+00   0.226950E+03  -0.453900E+03
   0.350321E+02  -0.191350E+01  -0.771197E+00  -0.141862E-01   0.303602E+02  -0.345701E+01  -0.146303E+01   0.252774E+01   0.286025E-03   0.931372E+01   0.939459E+01   0.133598E+02   0.179303E+02   0.221916E+03  -0.786594E+01   0.000000E+00   0.229782E+03  -0.459564E+03
   0.350390E+02  -0.194286E+01  -0.636912E+00   0.368370E+00   0.300442E+02  -0.291349E+01  -0.333535E+01   0.179576E+01   0.787818E-03   0.714431E+01   0.938959E+01   0.137203E+02   0.152074E+02   0.217834E+03  -0.834938E+01   0.000000E+00   0.226183E+03  -0.452367E+03
   0.350385E+02  -0.176944E+01  -0.732397E+00   0.838103E-01   0.298179E+02  -0.308692E+01  -0.284393E+01   0.161841E+01   0.392951E-03   0.103185E+02   0.119933E+02   0.189832E+02   0.160493E+02   0.220473E+03  -0.895119E+01   0.000000E+00   0.229424E+03  -0.458848E+03
   0.351016E+02  -0.194109E+01  -0.867878E+00   0.838103E-01   0.298067E+02  -0.205263E+01  -0.218446E+01   0.315543E+01   0.128461E-03   0.128482E+02   0.860867E+01   0.158538E+02   0.159178E+02   0.220525E+03  -0.862290E+01   0.000000E+00   0.229148E+03  -0.458296E+03
   0.350474E+02  -0.190409E+01  -0.807139E+00   0.620768E-01   0.301592E+02  -0.242237E+01  -0.746841E+00   0.368918E+01   0.519792E-03   0.914702E+01   0.709162E+01   0.161417E+02   0.202711E+02   0.219458E+03  -0.997756E+01   0.000000E+00   0.229436E+03  -0.458871E+03
   0.350939E+02  -0.197432E+01  -0.752143E+00   0.620768E-01   0.301325E+02  -0.264498E+01  -0.746841E+00   0.368918E+01   0.135374E-04   0.110582E+02   0.134546E+02   0.181119E+02   0.143696E+02   0.220778E+03  -0.949659E+01   0.000000E+00   0.230275E+03  -0.460549E+03
   0.350905E+02  -0.201945E+01  -0.731510E+00   0.133494E+00   0.300763E+02  -0.247596E+01  -0.202137E+01   0.416779E+01   0.409500E-03   0.765604E+01   0.956637E+01   0.119095E+02   0.174537E+02   0.221689E+03  -0.873719E+01   0.000000E+00   0.230426E+03  -0.460852E+03
