Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_TR_a0     Kmin_TR_a1     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.351188E+02  -0.220684E+01   0.301715E+02  -0.452239E+01   0.472038E-03   0.111007E+02   0.127841E+02   0.131327E+01   0.163719E+02   0.737700E+02  -0.134678E+02   0.000000E+00   0.872378E+02  -0.174476E+03
   0.351188E+02  -0.220990E+01   0.304443E+02  -0.452239E+01   0.814216E-03   0.140858E+02   0.759814E+01   0.536779E+00   0.151182E+02   0.753089E+02  -0.145308E+02   0.000000E+00   0.898397E+02  -0.179679E+03
   0.351827E+02  -0.231935E+01   0.302321E+02  -0.409919E+01   0.675079E-03   0.102270E+02   0.102113E+02   0.244047E+00   0.204060E+02   0.758433E+02  -0.135911E+02   0.000000E+00   0.894344E+02  -0.178869E+03
   0.351583E+02  -0.240957E+01   0.303765E+02  -0.404823E+01   0.109115E-02   0.132476E+02   0.874259E+01   0.116184E+00   0.176484E+02   0.725711E+02  -0.138984E+02   0.000000E+00   0.864695E+02  -0.172939E+03
   0.352103E+02  -0.240328E+01   0.303765E+02  -0.441185E+01   0.513041E-03   0.110956E+02   0.883846E+01   0.608775E+00   0.134041E+02   0.749171E+02  -0.123960E+02   0.000000E+00   0.873131E+02  -0.174626E+03
   0.351078E+02  -0.227241E+01   0.303765E+02  -0.427727E+01   0.149016E-02   0.772712E+01   0.711053E+01   0.837058E-01   0.147156E+02   0.711655E+02  -0.137154E+02   0.000000E+00   0.848809E+02  -0.169762E+03
   0.351552E+02  -0.224999E+01   0.299301E+02  -0.379660E+01   0.821233E-03   0.125542E+02   0.123970E+02   0.192078E+01   0.120952E+02   0.727587E+02  -0.140742E+02   0.000000E+00   0.868329E+02  -0.173666E+03
   0.350857E+02  -0.219427E+01   0.304772E+02  -0.431031E+01   0.821233E-03   0.899821E+01   0.110054E+02   0.209039E+01   0.184417E+02   0.740992E+02  -0.130283E+02   0.000000E+00   0.871275E+02  -0.174255E+03
   0.351255E+02  -0.221397E+01   0.304772E+02  -0.480083E+01   0.763546E-03   0.121085E+02   0.891841E+01   0.191582E+01   0.134382E+02   0.761867E+02  -0.127835E+02   0.000000E+00   0.889702E+02  -0.177940E+03
   0.351647E+02  -0.221606E+01   0.305743E+02  -0.531381E+01   0.571821E-03   0.491260E+01   0.103773E+02   0.178238E+01   0.183305E+02   0.692338E+02  -0.184058E+02   0.000000E+00   0.876396E+02  -0.175279E+03
   0.351459E+02  -0.233977E+01   0.305743E+02  -0.430869E+01   0.128168E-02   0.141477E+02   0.139154E+02   0.106387E+01   0.112702E+02   0.701121E+02  -0.163267E+02   0.000000E+00   0.864388E+02  -0.172878E+03
   0.351459E+02  -0.213311E+01   0.302548E+02  -0.474638E+01   0.535659E-03   0.863509E+01   0.113589E+02   0.830201E+00   0.144848E+02   0.753216E+02  -0.124772E+02   0.000000E+00   0.877988E+02  -0.175598E+03
   0.351303E+02  -0.220517E+01   0.301721E+02  -0.457793E+01   0.951587E-03   0.102823E+02   0.135706E+02   0.816619E+00   0.142081E+02   0.751654E+02  -0.135348E+02   0.000000E+00   0.887002E+02  -0.177400E+03
   0.351303E+02  -0.214520E+01   0.301721E+02  -0.450082E+01   0.836647E-03   0.828907E+01   0.996967E+01   0.293232E+00   0.195047E+02   0.760019E+02  -0.134183E+02   0.000000E+00   0.894202E+02  -0.178840E+03
   0.351303E+02  -0.223182E+01   0.301295E+02  -0.412288E+01   0.849557E-03   0.120659E+02   0.141396E+02   0.124815E+01   0.169995E+02   0.740947E+02  -0.148399E+02   0.000000E+00   0.889346E+02  -0.177869E+03
   0.351341E+02  -0.229825E+01   0.303500E+02  -0.371041E+01   0.412875E-03   0.106103E+02   0.102740E+02   0.354655E+01   0.102084E+02   0.704459E+02  -0.136498E+02   0.000000E+00   0.840957E+02  -0.168191E+03
   0.351608E+02  -0.221209E+01   0.300854E+02  -0.444706E+01   0.104822E-02   0.146374E+02   0.117247E+02   0.178648E+01   0.205933E+02   0.710924E+02  -0.162875E+02   0.000000E+00   0.873799E+02  -0.174760E+03
   0.351631E+02  -0.220896E+01   0.300854E+02  -0.443566E+01   0.515705E-03   0.910181E+01   0.720279E+01   0.128591E+01   0.156511E+02   0.742255E+02  -0.131434E+02   0.000000E+00   0.873689E+02  -0.174738E+03
   0.351389E+02  -0.224275E+01   0.299608E+02  -0.372119E+01   0.635435E-03   0.886513E+01   0.110204E+02   0.410594E+00   0.141776E+02   0.754176E+02  -0.123036E+02   0.000000E+00   0.877212E+02  -0.175442E+03
   0.351437E+02  -0.228631E+01   0.303613E+02  -0.372119E+01   0.648361E-03   0.107146E+02   0.802261E+01   0.362657E+00   0.227639E+02   0.737271E+02  -0.151512E+02   0.000000E+00   0.888783E+02  -0.177757E+03
   0.351348E+02  -0.223559E+01   0.299038E+02  -0.356321E+01   0.761430E-03   0.151542E+02   0.151895E+02   0.644919E+00   0.150234E+02   0.702616E+02  -0.172237E+02   0.000000E+00   0.874853E+02  -0.174971E+03
   0.350793E+02  -0.219685E+01   0.299559E+02  -0.289036E+01   0.109647E-02   0.132777E+02   0.119238E+02   0.388926E-01   0.127309E+02   0.716592E+02  -0.140675E+02   0.000000E+00   0.857267E+02  -0.171453E+03
   0.350957E+02  -0.219525E+01   0.299559E+02  -0.370408E+01   0.494018E-03   0.119120E+02   0.837536E+01   0.139214E+01   0.135861E+02   0.718659E+02  -0.128408E+02   0.000000E+00   0.847067E+02  -0.169413E+03
   0.351801E+02  -0.224501E+01   0.299572E+02  -0.372217E+01   0.960028E-03   0.116935E+02   0.835780E+01   0.511650E+00   0.167969E+02   0.747332E+02  -0.130025E+02   0.000000E+00   0.877357E+02  -0.175471E+03
   0.351400E+02  -0.211930E+01   0.298806E+02  -0.372217E+01   0.116228E-02   0.970690E+01   0.108611E+02   0.183761E+01   0.135667E+02   0.732014E+02  -0.122190E+02   0.000000E+00   0.854204E+02  -0.170841E+03
   0.351099E+02  -0.224931E+01   0.306073E+02  -0.448506E+01   0.725288E-03   0.105517E+02   0.878800E+01   0.125994E+01   0.159864E+02   0.755198E+02  -0.123277E+02   0.000000E+00   0.878475E+02  -0.175695E+03
   0.351378E+02  -0.232729E+01   0.305687E+02  -0.454773E+01   0.725288E-03   0.852286E+01   0.104998E+02   0.323524E+00   0.153874E+02   0.760911E+02  -0.123157E+02   0.000000E+00   0.884068E+02  -0.176814E+03
   0.351301E+02  -0.229145E+01   0.303736E+02  -0.374464E+01   0.696507E-03   0.110707E+02   0.168506E+02   0.191802E+01   0.212153E+02   0.696810E+02  -0.180494E+02   0.000000E+00   0.877304E+02  -0.175461E+03
   0.351459E+02  -0.212146E+01   0.298544E+02  -0.377372E+01   0.983762E-03   0.104427E+02   0.151583E+02   0.663793E+00   0.162162E+02   0.715910E+02  -0.148436E+02   0.000000E+00   0.864346E+02  -0.172869E+03
   0.351081E+02  -0.229676E+01   0.299566E+02  -0.359134E+01   0.151965E-02   0.926572E+01   0.141726E+02   0.140095E+01   0.162258E+02   0.678135E+02  -0.140651E+02   0.000000E+00   0.818786E+02  -0.163757E+03
   0.351378E+02  -0.226968E+01   0.302354E+02  -0.466003E+01   0.970809E-03   0.936702E+01   0.822175E+01   0.232934E+01   0.132290E+02   0.739338E+02  -0.123873E+02   0.000000E+00   0.863211E+02  -0.172642E+03
   0.351976E+02  -0.239278E+01   0.304564E+02  -0.445979E+01   0.352836E-03   0.966364E+01   0.102782E+02   0.164422E+00   0.905658E+01   0.724660E+02  -0.147391E+02   0.000000E+00   0.872051E+02  -0.174410E+03
   0.351886E+02  -0.233543E+01   0.301793E+02  -0.315968E+01   0.569864E-03   0.106696E+02   0.857454E+01   0.673785E+00   0.174833E+02   0.737331E+02  -0.127498E+02   0.000000E+00   0.864829E+02  -0.172966E+03
   0.351847E+02  -0.234956E+01   0.300413E+02  -0.277113E+01   0.855205E-03   0.720518E+01   0.115240E+02   0.128445E+00   0.128701E+02   0.731924E+02  -0.135927E+02   0.000000E+00   0.867851E+02  -0.173570E+03
   0.351277E+02  -0.232950E+01   0.300652E+02  -0.286498E+01   0.100469E-02   0.971251E+01   0.883771E+01   0.370509E+00   0.194245E+02   0.732341E+02  -0.131865E+02   0.000000E+00   0.864206E+02  -0.172841E+03
   0.351767E+02  -0.214709E+01   0.301069E+02  -0.442147E+01   0.105201E-02   0.978502E+01   0.883771E+01   0.452518E+00   0.159968E+02   0.739881E+02  -0.122116E+02   0.000000E+00   0.861997E+02  -0.172399E+03
   0.351328E+02  -0.214709E+01   0.302390E+02  -0.422201E+01   0.119810E-02   0.111905E+02   0.839384E+01   0.908398E+00   0.168138E+02   0.745964E+02  -0.127999E+02   0.000000E+00   0.873963E+02  -0.174793E+03
   0.351118E+02  -0.212688E+01   0.304798E+02  -0.469227E+01   0.106845E-02   0.120951E+02   0.111030E+02   0.159156E+01   0.160437E+02   0.741484E+02  -0.130519E+02   0.000000E+00   0.872003E+02  -0.174401E+03
   0.351118E+02  -0.217126E+01   0.301973E+02  -0.419347E+01   0.430295E-03   0.133217E+02   0.884568E+01   0.451318E+00   0.159526E+02   0.752509E+02  -0.135335E+02   0.000000E+00   0.887844E+02  -0.177569E+03
   0.351306E+02  -0.220768E+01   0.301973E+02  -0.412203E+01   0.617900E-03   0.111495E+02   0.101355E+02   0.905985E+00   0.103292E+02   0.759214E+02  -0.136834E+02   0.000000E+00   0.896048E+02  -0.179210E+03
   0.351252E+02  -0.220768E+01   0.303550E+02  -0.413125E+01   0.737958E-03   0.104889E+02   0.914014E+01   0.782883E+00   0.172517E+02   0.770473E+02  -0.125158E+02   0.000000E+00   0.895631E+02  -0.179126E+03
   0.351363E+02  -0.216486E+01   0.303832E+02  -0.495893E+01   0.811787E-03   0.106744E+02   0.100125E+02   0.167712E+01   0.120825E+02   0.763941E+02  -0.125324E+02   0.000000E+00   0.889265E+02  -0.177853E+03
   0.351916E+02  -0.224542E+01   0.301521E+02  -0.494543E+01   0.117299E-02   0.951902E+01   0.116293E+02   0.219711E+00   0.152470E+02   0.736654E+02  -0.124806E+02   0.000000E+00   0.861460E+02  -0.172292E+03
   0.351554E+02  -0.226488E+01   0.302963E+02  -0.370369E+01   0.784965E-03   0.991543E+01   0.114944E+02   0.132103E+01   0.154877E+02   0.760745E+02  -0.124631E+02   0.000000E+00   0.885376E+02  -0.177075E+03
   0.351705E+02  -0.227299E+01   0.303777E+02  -0.347401E+01   0.853826E-03   0.108007E+02   0.803715E+01   0.607817E+00   0.106394E+02   0.723358E+02  -0.137049E+02   0.000000E+00   0.860407E+02  -0.172081E+03
   0.351318E+02  -0.228516E+01   0.303061E+02  -0.347401E+01   0.102224E-02   0.985345E+01   0.814155E+01   0.654191E+00   0.117062E+02   0.753271E+02  -0.128753E+02   0.000000E+00   0.882024E+02  -0.176405E+03
   0.351424E+02  -0.228516E+01   0.303840E+02  -0.429219E+01   0.951188E-03   0.138675E+02   0.622742E+01   0.182861E+01   0.124162E+02   0.723146E+02  -0.162954E+02   0.000000E+00   0.886100E+02  -0.177220E+03
   0.351725E+02  -0.231593E+01   0.304219E+02  -0.445854E+01   0.858227E-03   0.127714E+02   0.940238E+01   0.211642E+01   0.133257E+02   0.754190E+02  -0.130793E+02   0.000000E+00   0.884983E+02  -0.176997E+03
   0.351289E+02  -0.220206E+01   0.302460E+02  -0.418732E+01   0.822685E-03   0.998930E+01   0.105534E+02   0.153758E+01   0.144688E+02   0.772655E+02  -0.121134E+02   0.000000E+00   0.893789E+02  -0.178758E+03
   0.351082E+02  -0.228031E+01   0.306290E+02  -0.451359E+01   0.741397E-03   0.733859E+01   0.972319E+01   0.871520E+00   0.153922E+02   0.744479E+02  -0.129475E+02   0.000000E+00   0.873954E+02  -0.174791E+03
   0.351392E+02  -0.217376E+01   0.303415E+02  -0.428377E+01   0.720533E-03   0.859592E+01   0.925018E+01   0.764508E+00   0.149539E+02   0.765403E+02  -0.121740E+02   0.000000E+00   0.887143E+02  -0.177429E+03
   0.351380E+02  -0.226506E+01   0.303195E+02  -0.394072E+01   0.812114E-03   0.940401E+01   0.137833E+02   0.762040E+00   0.149999E+02   0.760439E+02  -0.136377E+02   0.000000E+00   0.896816E+02  -0.179363E+03
   0.351380E+02  -0.220393E+01   0.305191E+02  -0.485341E+01   0.106662E-02   0.103921E+02   0.115006E+02   0.179948E+01   0.146620E+02   0.754317E+02  -0.124689E+02   0.000000E+00   0.879006E+02  -0.175801E+03
   0.351380E+02  -0.227232E+01   0.306725E+02  -0.483356E+01   0.109455E-02   0.117110E+02   0.942806E+01   0.632596E+00   0.107423E+02   0.743966E+02  -0.135578E+02   0.000000E+00   0.879544E+02  -0.175909E+03
   0.351861E+02  -0.227861E+01   0.304566E+02  -0.518333E+01   0.675183E-03   0.835607E+01   0.930360E+01   0.786048E+00   0.175726E+02   0.756888E+02  -0.127321E+02   0.000000E+00   0.884209E+02  -0.176842E+03
   0.351633E+02  -0.234441E+01   0.304566E+02  -0.383998E+01   0.411875E-03   0.871189E+01   0.120826E+02   0.193592E+01   0.234987E+02   0.706918E+02  -0.157482E+02   0.000000E+00   0.864400E+02  -0.172880E+03
   0.351069E+02  -0.223589E+01   0.304566E+02  -0.308330E+01   0.145101E-02   0.147161E+02   0.994600E+01   0.185295E+01   0.137979E+02   0.675985E+02  -0.142950E+02   0.000000E+00   0.818935E+02  -0.163787E+03
   0.351674E+02  -0.223589E+01   0.302146E+02  -0.387766E+01   0.715637E-03   0.108905E+02   0.120643E+02   0.171792E+01   0.159790E+02   0.748153E+02  -0.129615E+02   0.000000E+00   0.877768E+02  -0.175554E+03
   0.350795E+02  -0.214754E+01   0.300786E+02  -0.370259E+01   0.519047E-03   0.133881E+02   0.967091E+01   0.187000E+01   0.152134E+02   0.723906E+02  -0.133973E+02   0.000000E+00   0.857879E+02  -0.171576E+03
   0.350795E+02  -0.218895E+01   0.301154E+02  -0.370166E+01   0.109609E-02   0.127297E+02   0.116227E+02   0.207634E+01   0.120114E+02   0.719761E+02  -0.138416E+02   0.000000E+00   0.858177E+02  -0.171635E+03
   0.350993E+02  -0.206813E+01   0.301082E+02  -0.441714E+01   0.516612E-03   0.121747E+02   0.874701E+01   0.625556E+00   0.153686E+02   0.746362E+02  -0.128467E+02   0.000000E+00   0.874829E+02  -0.174966E+03
   0.350993E+02  -0.214992E+01   0.301082E+02  -0.371261E+01   0.961176E-03   0.127847E+02   0.129741E+02   0.965965E+00   0.130642E+02   0.741568E+02  -0.142524E+02   0.000000E+00   0.884092E+02  -0.176818E+03
   0.350993E+02  -0.229231E+01   0.301191E+02  -0.355474E+01   0.961176E-03   0.116916E+02   0.556257E+01   0.124951E+01   0.130642E+02   0.689141E+02  -0.163198E+02   0.000000E+00   0.852339E+02  -0.170468E+03
   0.350993E+02  -0.220845E+01   0.304837E+02  -0.355474E+01   0.906151E-03   0.961332E+01   0.146849E+02   0.676141E+00   0.124140E+02   0.712072E+02  -0.145122E+02   0.000000E+00   0.857194E+02  -0.171439E+03
   0.351081E+02  -0.231368E+01   0.304269E+02  -0.393245E+01   0.116091E-02   0.824949E+01   0.803676E+01   0.135467E+01   0.112645E+02   0.724216E+02  -0.134320E+02   0.000000E+00   0.858536E+02  -0.171707E+03
   0.350866E+02  -0.210369E+01   0.304269E+02  -0.400843E+01   0.508586E-03   0.918930E+01   0.847365E+01   0.232501E+01   0.179007E+02   0.696907E+02  -0.127937E+02   0.000000E+00   0.824844E+02  -0.164969E+03
   0.351153E+02  -0.210174E+01   0.305404E+02  -0.448311E+01   0.827190E-03   0.115290E+02   0.110838E+02   0.299985E+01   0.169973E+02   0.694631E+02  -0.129950E+02   0.000000E+00   0.824581E+02  -0.164916E+03
   0.351167E+02  -0.227564E+01   0.304158E+02  -0.425604E+01   0.896112E-03   0.106280E+02   0.947995E+01   0.642551E-01   0.178407E+02   0.761286E+02  -0.126831E+02   0.000000E+00   0.888117E+02  -0.177623E+03
   0.351167E+02  -0.221011E+01   0.303496E+02  -0.463815E+01   0.545713E-03   0.137825E+02   0.968850E+01   0.230979E+00   0.110799E+02   0.749654E+02  -0.144764E+02   0.000000E+00   0.894418E+02  -0.178884E+03
   0.350704E+02  -0.210689E+01   0.303783E+02  -0.464050E+01   0.323836E-03   0.111870E+02   0.973141E+01   0.147468E+01   0.171143E+02   0.733602E+02  -0.126448E+02   0.000000E+00   0.860050E+02  -0.172010E+03
   0.350801E+02  -0.208205E+01   0.303258E+02  -0.464050E+01   0.117385E-02   0.933624E+01   0.102056E+02   0.164617E+01   0.292923E+02   0.686104E+02  -0.183283E+02   0.000000E+00   0.869387E+02  -0.173877E+03
   0.351297E+02  -0.220941E+01   0.300371E+02  -0.330621E+01   0.559662E-03   0.120763E+02   0.984910E+01   0.170654E+01   0.186855E+02   0.731522E+02  -0.134884E+02   0.000000E+00   0.866406E+02  -0.173281E+03
   0.351436E+02  -0.222230E+01   0.299736E+02  -0.349980E+01   0.769366E-03   0.860209E+01   0.101565E+02   0.188628E+01   0.125506E+02   0.750408E+02  -0.124145E+02   0.000000E+00   0.874553E+02  -0.174911E+03
   0.351164E+02  -0.222230E+01   0.299197E+02  -0.305169E+01   0.823885E-04   0.866711E+01   0.886363E+01   0.135599E+01   0.155392E+02   0.698637E+02  -0.122690E+02   0.000000E+00   0.821327E+02  -0.164265E+03
   0.351379E+02  -0.221944E+01   0.300008E+02  -0.373646E+01   0.838205E-03   0.101630E+02   0.957295E+01   0.172787E+01   0.134737E+02   0.759767E+02  -0.120804E+02   0.000000E+00   0.880571E+02  -0.176114E+03
   0.351450E+02  -0.226104E+01   0.299720E+02  -0.326579E+01   0.543804E-03   0.797717E+01   0.108053E+02   0.152346E+01   0.143764E+02   0.739033E+02  -0.125891E+02   0.000000E+00   0.864924E+02  -0.172985E+03
   0.351446E+02  -0.215013E+01   0.302213E+02  -0.419381E+01   0.589509E-03   0.127803E+02   0.687928E+01   0.458047E-01   0.154135E+02   0.733214E+02  -0.144532E+02   0.000000E+00   0.877746E+02  -0.175549E+03
   0.350997E+02  -0.217379E+01   0.301712E+02  -0.396097E+01   0.649097E-03   0.103826E+02   0.111251E+02   0.418364E-02   0.114099E+02   0.760721E+02  -0.130099E+02   0.000000E+00   0.890820E+02  -0.178164E+03
   0.351080E+02  -0.214723E+01   0.302339E+02  -0.383831E+01   0.793585E-03   0.939104E+01   0.145751E+02   0.875763E+00   0.189735E+02   0.732565E+02  -0.151067E+02   0.000000E+00   0.883632E+02  -0.176726E+03
   0.350992E+02  -0.214723E+01   0.301701E+02  -0.378552E+01   0.316759E-03   0.101885E+02   0.711635E+01   0.621275E+00   0.126538E+02   0.731488E+02  -0.133651E+02   0.000000E+00   0.865139E+02  -0.173028E+03
   0.350733E+02  -0.204329E+01   0.301701E+02  -0.457048E+01   0.106882E-02   0.771910E+01   0.108669E+02   0.138874E+01   0.178532E+02   0.739209E+02  -0.133457E+02   0.000000E+00   0.872666E+02  -0.174533E+03
   0.350733E+02  -0.201505E+01   0.304053E+02  -0.499582E+01   0.885774E-03   0.790983E+01   0.133339E+02   0.110352E+01   0.142709E+02   0.731257E+02  -0.138006E+02   0.000000E+00   0.869263E+02  -0.173853E+03
   0.350731E+02  -0.203696E+01   0.304053E+02  -0.553187E+01   0.137653E-02   0.995183E+01   0.673321E+01   0.164138E+01   0.180445E+02   0.702083E+02  -0.142113E+02   0.000000E+00   0.844196E+02  -0.168839E+03
   0.351008E+02  -0.203696E+01   0.305137E+02  -0.578076E+01   0.122663E-02   0.816282E+01   0.845309E+01   0.722137E-01   0.148565E+02   0.732956E+02  -0.125327E+02   0.000000E+00   0.858283E+02  -0.171657E+03
   0.350708E+02  -0.200402E+01   0.305137E+02  -0.568890E+01   0.190988E-03   0.149175E+02   0.713990E+01   0.570127E+00   0.206844E+02   0.663060E+02  -0.171373E+02   0.000000E+00   0.834433E+02  -0.166887E+03
   0.350512E+02  -0.200402E+01   0.306073E+02  -0.564119E+01   0.924603E-03   0.905584E+01   0.848263E+01   0.398559E+00   0.120261E+02   0.735163E+02  -0.126312E+02   0.000000E+00   0.861475E+02  -0.172295E+03
   0.351436E+02  -0.204601E+01   0.305953E+02  -0.636454E+01   0.131247E-02   0.779544E+01   0.106689E+02   0.107923E+01   0.170452E+02   0.695387E+02  -0.130196E+02   0.000000E+00   0.825583E+02  -0.165117E+03
   0.350954E+02  -0.217144E+01   0.309883E+02  -0.636454E+01   0.866378E-03   0.120009E+02   0.104400E+02   0.199805E+00   0.126020E+02   0.717977E+02  -0.129137E+02   0.000000E+00   0.847114E+02  -0.169423E+03
   0.350592E+02  -0.203306E+01   0.310088E+02  -0.691023E+01   0.121826E-02   0.122561E+02   0.849859E+01   0.121067E+01   0.178222E+02   0.682006E+02  -0.134769E+02   0.000000E+00   0.816775E+02  -0.163355E+03
   0.351042E+02  -0.214405E+01   0.309928E+02  -0.703856E+01   0.911621E-03   0.778032E+01   0.732341E+01   0.164886E+00   0.104200E+02   0.675072E+02  -0.147768E+02   0.000000E+00   0.822840E+02  -0.164568E+03
   0.351310E+02  -0.208498E+01   0.310323E+02  -0.676322E+01   0.123921E-02   0.796431E+01   0.126493E+02   0.521260E-02   0.158507E+02   0.686827E+02  -0.134827E+02   0.000000E+00   0.821654E+02  -0.164331E+03
   0.350897E+02  -0.205925E+01   0.305184E+02  -0.525828E+01   0.953334E-03   0.996123E+01   0.975273E+01   0.116058E+01   0.191913E+02   0.743563E+02  -0.130286E+02   0.000000E+00   0.873849E+02  -0.174770E+03
   0.350897E+02  -0.207368E+01   0.305184E+02  -0.545461E+01   0.535511E-03   0.151649E+02   0.977498E+01   0.965077E+00   0.163893E+02   0.727302E+02  -0.147982E+02   0.000000E+00   0.875284E+02  -0.175057E+03
   0.350897E+02  -0.207368E+01   0.307367E+02  -0.559597E+01   0.814193E-03   0.134474E+02   0.102808E+02   0.112735E+01   0.136848E+02   0.727983E+02  -0.134878E+02   0.000000E+00   0.862861E+02  -0.172572E+03
   0.351753E+02  -0.229069E+01   0.301525E+02  -0.390121E+01   0.518760E-03   0.161440E+02   0.122366E+02   0.819738E+00   0.185843E+02   0.717077E+02  -0.168899E+02   0.000000E+00   0.885976E+02  -0.177195E+03
   0.351464E+02  -0.218549E+01   0.301343E+02  -0.432298E+01   0.659609E-03   0.118188E+02   0.992246E+01   0.118212E+01   0.120017E+02   0.760600E+02  -0.129519E+02   0.000000E+00   0.890119E+02  -0.178024E+03
   0.351674E+02  -0.236264E+01   0.301613E+02  -0.448247E+01   0.116807E-02   0.958163E+01   0.856649E+01   0.421188E+00   0.170385E+02   0.722857E+02  -0.124991E+02   0.000000E+00   0.847848E+02  -0.169570E+03
   0.351459E+02  -0.226913E+01   0.301613E+02  -0.340956E+01   0.535308E-03   0.106672E+02   0.809389E+01   0.231977E+01   0.117382E+02   0.735954E+02  -0.130147E+02   0.000000E+00   0.866101E+02  -0.173220E+03
   0.351459E+02  -0.227675E+01   0.302399E+02  -0.332467E+01   0.125449E-02   0.780389E+01   0.120011E+02   0.103755E+01   0.131664E+02   0.734874E+02  -0.132452E+02   0.000000E+00   0.867326E+02  -0.173465E+03
   0.352380E+02  -0.240315E+01   0.302399E+02  -0.326680E+01   0.972460E-03   0.122003E+02   0.764697E+01   0.113390E+01   0.157108E+02   0.718283E+02  -0.134418E+02   0.000000E+00   0.852701E+02  -0.170540E+03
   0.351543E+02  -0.238823E+01   0.303352E+02  -0.247562E+01   0.114483E-02   0.115986E+02   0.971129E+01   0.110772E+01   0.174126E+02   0.712670E+02  -0.128759E+02   0.000000E+00   0.841429E+02  -0.168286E+03
   0.352107E+02  -0.227176E+01   0.298215E+02  -0.407836E+01   0.101010E-02   0.659767E+01   0.123651E+02   0.101137E+01   0.144963E+02   0.695890E+02  -0.145462E+02   0.000000E+00   0.841352E+02  -0.168270E+03
   0.351482E+02  -0.236685E+01   0.298215E+02  -0.242946E+01   0.135773E-02   0.108806E+02   0.113411E+02   0.837119E+00   0.150166E+02   0.708321E+02  -0.125425E+02   0.000000E+00   0.833746E+02  -0.166749E+03
   0.351629E+02  -0.235632E+01   0.301922E+02  -0.351292E+01   0.865672E-03   0.856054E+01   0.755894E+01   0.259492E-02   0.164115E+02   0.755395E+02  -0.130808E+02   0.000000E+00   0.886203E+02  -0.177241E+03
   0.351080E+02  -0.221000E+01   0.302580E+02  -0.416745E+01   0.367815E-03   0.965022E+01   0.127520E+02   0.224916E+01   0.147072E+02   0.736491E+02  -0.129913E+02   0.000000E+00   0.866404E+02  -0.173281E+03
   0.351391E+02  -0.226871E+01   0.302790E+02  -0.416745E+01   0.598388E-03   0.887350E+01   0.763962E+01   0.380337E+00   0.129358E+02   0.768045E+02  -0.128660E+02   0.000000E+00   0.896705E+02  -0.179341E+03
   0.351552E+02  -0.231867E+01   0.302790E+02  -0.427820E+01   0.700712E-03   0.132901E+02   0.849059E+01   0.165229E+01   0.921235E+01   0.722388E+02  -0.159941E+02   0.000000E+00   0.882329E+02  -0.176466E+03
   0.352307E+02  -0.239355E+01   0.303698E+02  -0.445201E+01   0.984696E-03   0.887684E+01   0.152933E+02   0.165229E+01   0.181563E+02   0.713187E+02  -0.154301E+02   0.000000E+00   0.867488E+02  -0.173498E+03
   0.352307E+02  -0.230526E+01   0.303617E+02  -0.511945E+01   0.968806E-03   0.104244E+02   0.104389E+02   0.318803E+00   0.170617E+02   0.733165E+02  -0.125094E+02   0.000000E+00   0.858259E+02  -0.171652E+03
   0.352154E+02  -0.230177E+01   0.304836E+02  -0.511945E+01   0.483845E-03   0.118773E+02   0.793751E+01   0.676076E-01   0.114893E+02   0.724339E+02  -0.136441E+02   0.000000E+00   0.860780E+02  -0.172156E+03
   0.351924E+02  -0.230200E+01   0.305459E+02  -0.529348E+01   0.714496E-03   0.857091E+01   0.864950E+01   0.358313E+00   0.129155E+02   0.758466E+02  -0.124354E+02   0.000000E+00   0.882820E+02  -0.176564E+03
   0.351924E+02  -0.222934E+01   0.306789E+02  -0.571722E+01   0.817714E-03   0.918452E+01   0.549796E+01   0.946708E+00   0.164215E+02   0.699552E+02  -0.161175E+02   0.000000E+00   0.860727E+02  -0.172145E+03
   0.351106E+02  -0.218279E+01   0.306789E+02  -0.571722E+01   0.866674E-03   0.127161E+02   0.118116E+02   0.154956E+01   0.207650E+02   0.721114E+02  -0.151664E+02   0.000000E+00   0.872778E+02  -0.174556E+03
   0.351023E+02  -0.218279E+01   0.305821E+02  -0.462758E+01   0.122769E-02   0.934088E+01   0.112413E+02   0.701909E+00   0.145826E+02   0.746408E+02  -0.123039E+02   0.000000E+00   0.869447E+02  -0.173889E+03
   0.351261E+02  -0.219953E+01   0.305821E+02  -0.506900E+01   0.823679E-03   0.119509E+02   0.112413E+02   0.882670E+00   0.147344E+02   0.764341E+02  -0.128936E+02   0.000000E+00   0.893277E+02  -0.178655E+03
   0.351819E+02  -0.226836E+01   0.305821E+02  -0.506900E+01   0.656626E-03   0.110126E+02   0.900385E+01   0.425625E+00   0.177629E+02   0.758381E+02  -0.128159E+02   0.000000E+00   0.886540E+02  -0.177308E+03
   0.352012E+02  -0.234216E+01   0.305610E+02  -0.506900E+01   0.103242E-02   0.145163E+02   0.101500E+02   0.904815E+00   0.179044E+02   0.729706E+02  -0.147393E+02   0.000000E+00   0.877099E+02  -0.175420E+03
   0.351916E+02  -0.233218E+01   0.305103E+02  -0.419507E+01   0.489057E-03   0.135581E+02   0.113886E+02   0.153367E+00   0.152083E+02   0.735407E+02  -0.138643E+02   0.000000E+00   0.874050E+02  -0.174810E+03
