Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_TR_a0     Kmin_TR_a1     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.351006E+02  -0.225735E+01   0.306621E+02  -0.503221E+01   0.894748E-03   0.796747E+01   0.835143E+01   0.169973E+02   0.107737E+02   0.202874E+03  -0.160638E+02   0.000000E+00   0.218938E+03  -0.437876E+03
   0.350751E+02  -0.207183E+01   0.306621E+02  -0.572312E+01   0.692168E-03   0.880068E+01   0.106753E+02   0.173525E+02   0.119838E+02   0.204959E+03  -0.150731E+02   0.000000E+00   0.220032E+03  -0.440064E+03
   0.350953E+02  -0.208436E+01   0.306215E+02  -0.572312E+01   0.687184E-03   0.110268E+02   0.785644E+01   0.131755E+02   0.160306E+02   0.205794E+03  -0.149673E+02   0.000000E+00   0.220761E+03  -0.441523E+03
   0.351095E+02  -0.208436E+01   0.304886E+02  -0.525167E+01   0.455789E-03   0.992854E+01   0.793061E+01   0.122446E+02   0.147203E+02   0.205428E+03  -0.147928E+02   0.000000E+00   0.220221E+03  -0.440442E+03
   0.351195E+02  -0.209329E+01   0.305382E+02  -0.580972E+01   0.770753E-03   0.141916E+02   0.114301E+02   0.157247E+02   0.122290E+02   0.204101E+03  -0.166927E+02   0.000000E+00   0.220794E+03  -0.441587E+03
   0.351434E+02  -0.220253E+01   0.307711E+02  -0.567299E+01   0.561203E-03   0.105586E+02   0.912663E+01   0.143019E+02   0.120894E+02   0.206187E+03  -0.145127E+02   0.000000E+00   0.220700E+03  -0.441399E+03
   0.351434E+02  -0.221882E+01   0.307450E+02  -0.567299E+01   0.121378E-02   0.100119E+02   0.101309E+02   0.115513E+02   0.157680E+02   0.204568E+03  -0.147510E+02   0.000000E+00   0.219319E+03  -0.438638E+03
   0.351434E+02  -0.221882E+01   0.307226E+02  -0.585322E+01   0.473669E-03   0.852315E+01   0.101309E+02   0.173466E+02   0.117461E+02   0.205063E+03  -0.151485E+02   0.000000E+00   0.220212E+03  -0.440423E+03
   0.351060E+02  -0.214367E+01   0.303884E+02  -0.533488E+01   0.757788E-03   0.969415E+01   0.110364E+02   0.157235E+02   0.217771E+02   0.204540E+03  -0.164478E+02   0.000000E+00   0.220988E+03  -0.441976E+03
   0.351098E+02  -0.203866E+01   0.303127E+02  -0.493228E+01   0.432383E-03   0.735185E+01   0.889041E+01   0.202303E+02   0.133449E+02   0.201764E+03  -0.164639E+02   0.000000E+00   0.218228E+03  -0.436456E+03
   0.351595E+02  -0.222527E+01   0.307181E+02  -0.515101E+01   0.685628E-03   0.111565E+02   0.702294E+01   0.158797E+02   0.138637E+02   0.204613E+03  -0.156250E+02   0.000000E+00   0.220238E+03  -0.440476E+03
   0.351542E+02  -0.222097E+01   0.306136E+02  -0.515101E+01   0.107392E-02   0.107336E+02   0.742685E+01   0.144385E+02   0.135795E+02   0.205513E+03  -0.150081E+02   0.000000E+00   0.220521E+03  -0.441042E+03
   0.351285E+02  -0.221457E+01   0.305213E+02  -0.514075E+01   0.891667E-03   0.117300E+02   0.130329E+02   0.146179E+02   0.136733E+02   0.205966E+03  -0.156786E+02   0.000000E+00   0.221645E+03  -0.443289E+03
   0.351695E+02  -0.224915E+01   0.305213E+02  -0.503275E+01   0.306757E-03   0.713988E+01   0.747164E+01   0.109339E+02   0.145146E+02   0.203787E+03  -0.168280E+02   0.000000E+00   0.220615E+03  -0.441230E+03
   0.351695E+02  -0.222634E+01   0.305213E+02  -0.503275E+01   0.404662E-03   0.875213E+01   0.142257E+02   0.151248E+02   0.125453E+02   0.204215E+03  -0.162854E+02   0.000000E+00   0.220500E+03  -0.441001E+03
   0.351695E+02  -0.232407E+01   0.306530E+02  -0.567036E+01   0.962249E-03   0.124859E+02   0.988257E+01   0.138433E+02   0.152343E+02   0.204030E+03  -0.149085E+02   0.000000E+00   0.218938E+03  -0.437877E+03
   0.351695E+02  -0.221546E+01   0.305545E+02  -0.567036E+01   0.528968E-03   0.122823E+02   0.123325E+02   0.138433E+02   0.147652E+02   0.204696E+03  -0.155422E+02   0.000000E+00   0.220238E+03  -0.440476E+03
   0.351551E+02  -0.223546E+01   0.303182E+02  -0.432073E+01   0.646354E-03   0.106579E+02   0.812502E+01   0.163742E+02   0.154759E+02   0.207075E+03  -0.147345E+02   0.000000E+00   0.221810E+03  -0.443619E+03
   0.350963E+02  -0.225981E+01   0.303182E+02  -0.392279E+01   0.101588E-02   0.797404E+01   0.100889E+02   0.164847E+02   0.113615E+02   0.203220E+03  -0.153785E+02   0.000000E+00   0.218598E+03  -0.437197E+03
   0.351773E+02  -0.231196E+01   0.303182E+02  -0.503764E+01   0.114297E-02   0.102769E+02   0.134493E+02   0.116410E+02   0.149653E+02   0.202363E+03  -0.160400E+02   0.000000E+00   0.218403E+03  -0.436806E+03
   0.351982E+02  -0.233928E+01   0.305124E+02  -0.443223E+01   0.112586E-02   0.847579E+01   0.694974E+01   0.108982E+02   0.110574E+02   0.202165E+03  -0.173430E+02   0.000000E+00   0.219508E+03  -0.439016E+03
   0.351539E+02  -0.233004E+01   0.306820E+02  -0.494673E+01   0.112646E-02   0.155442E+02   0.995266E+01   0.168926E+02   0.133051E+02   0.202165E+03  -0.172856E+02   0.000000E+00   0.219451E+03  -0.438901E+03
   0.351426E+02  -0.224245E+01   0.304773E+02  -0.519335E+01   0.717992E-03   0.113918E+02   0.110632E+02   0.196996E+02   0.117228E+02   0.205169E+03  -0.163471E+02   0.000000E+00   0.221516E+03  -0.443032E+03
   0.351338E+02  -0.219929E+01   0.304109E+02  -0.535691E+01   0.484319E-03   0.101354E+02   0.621107E+01   0.128337E+02   0.133958E+02   0.203709E+03  -0.166313E+02   0.000000E+00   0.220340E+03  -0.440681E+03
   0.351056E+02  -0.217255E+01   0.304189E+02  -0.423844E+01   0.751006E-03   0.111236E+02   0.104315E+02   0.138510E+02   0.133551E+02   0.206453E+03  -0.144266E+02   0.000000E+00   0.220880E+03  -0.441759E+03
   0.351126E+02  -0.212580E+01   0.302892E+02  -0.477298E+01   0.651894E-03   0.903348E+01   0.751734E+01   0.118860E+02   0.125932E+02   0.206303E+03  -0.154733E+02   0.000000E+00   0.221776E+03  -0.443553E+03
   0.351126E+02  -0.217808E+01   0.305075E+02  -0.533538E+01   0.880795E-03   0.762993E+01   0.973803E+01   0.118860E+02   0.150528E+02   0.206101E+03  -0.151359E+02   0.000000E+00   0.221237E+03  -0.442474E+03
   0.351295E+02  -0.218222E+01   0.303984E+02  -0.533538E+01   0.578101E-03   0.107652E+02   0.617156E+01   0.118860E+02   0.261707E+02   0.199456E+03  -0.215055E+02   0.000000E+00   0.220962E+03  -0.441923E+03
   0.351486E+02  -0.218220E+01   0.305458E+02  -0.569428E+01   0.105057E-02   0.849826E+01   0.109040E+02   0.133226E+02   0.223465E+02   0.203475E+03  -0.168521E+02   0.000000E+00   0.220327E+03  -0.440654E+03
   0.351963E+02  -0.231540E+01   0.306185E+02  -0.527198E+01   0.108494E-02   0.113945E+02   0.938655E+01   0.154535E+02   0.140530E+02   0.205427E+03  -0.144209E+02   0.000000E+00   0.219848E+03  -0.439696E+03
   0.352057E+02  -0.234755E+01   0.305593E+02  -0.491813E+01   0.521420E-03   0.100649E+02   0.109889E+02   0.131076E+02   0.111430E+02   0.204929E+03  -0.151737E+02   0.000000E+00   0.220103E+03  -0.440205E+03
   0.352057E+02  -0.238509E+01   0.305593E+02  -0.465301E+01   0.567081E-03   0.919063E+01   0.970905E+01   0.103197E+02   0.105337E+02   0.203342E+03  -0.166304E+02   0.000000E+00   0.219972E+03  -0.439945E+03
   0.352021E+02  -0.238225E+01   0.305466E+02  -0.451099E+01   0.741114E-03   0.116665E+02   0.883468E+01   0.131117E+02   0.139509E+02   0.205844E+03  -0.146657E+02   0.000000E+00   0.220510E+03  -0.441019E+03
   0.351988E+02  -0.232780E+01   0.307256E+02  -0.468113E+01   0.939771E-03   0.741843E+01   0.907780E+01   0.134303E+02   0.159411E+02   0.203763E+03  -0.150473E+02   0.000000E+00   0.218810E+03  -0.437621E+03
   0.352478E+02  -0.232688E+01   0.303610E+02  -0.427722E+01   0.105867E-02   0.813789E+01   0.756441E+01   0.236223E+02   0.143282E+02   0.197978E+03  -0.180938E+02   0.000000E+00   0.216072E+03  -0.432144E+03
   0.351440E+02  -0.233964E+01   0.301573E+02  -0.335403E+01   0.109043E-02   0.898056E+01   0.114156E+02   0.987850E+01   0.136077E+02   0.202015E+03  -0.162345E+02   0.000000E+00   0.218249E+03  -0.436499E+03
   0.351941E+02  -0.240298E+01   0.301092E+02  -0.384579E+01   0.138122E-02   0.946225E+01   0.119414E+02   0.162511E+02   0.126003E+02   0.200921E+03  -0.149814E+02   0.000000E+00   0.215902E+03  -0.431805E+03
   0.352138E+02  -0.240298E+01   0.305900E+02  -0.474376E+01   0.962566E-03   0.997086E+01   0.105959E+02   0.269124E+02   0.152960E+02   0.200699E+03  -0.190385E+02   0.000000E+00   0.219738E+03  -0.439475E+03
   0.352432E+02  -0.240298E+01   0.306244E+02  -0.586359E+01   0.117379E-02   0.103658E+02   0.117161E+02   0.153239E+02   0.168710E+02   0.200682E+03  -0.149030E+02   0.000000E+00   0.215585E+03  -0.431170E+03
   0.351542E+02  -0.238621E+01   0.310871E+02  -0.519053E+01   0.104021E-02   0.100612E+02   0.116990E+02   0.143215E+02   0.147538E+02   0.201664E+03  -0.145003E+02   0.000000E+00   0.216164E+03  -0.432329E+03
   0.352489E+02  -0.244839E+01   0.307218E+02  -0.511994E+01   0.117626E-02   0.124632E+02   0.722593E+01   0.154727E+02   0.113068E+02   0.200486E+03  -0.166416E+02   0.000000E+00   0.217128E+03  -0.434255E+03
   0.351848E+02  -0.231182E+01   0.305277E+02  -0.517500E+01   0.776481E-03   0.128121E+02   0.127405E+02   0.133647E+02   0.183849E+02   0.204162E+03  -0.168247E+02   0.000000E+00   0.220987E+03  -0.441973E+03
   0.351703E+02  -0.228430E+01   0.306045E+02  -0.517500E+01   0.776481E-03   0.119539E+02   0.929214E+01   0.174326E+02   0.156100E+02   0.206507E+03  -0.151246E+02   0.000000E+00   0.221632E+03  -0.443263E+03
   0.351525E+02  -0.232000E+01   0.307876E+02  -0.488205E+01   0.516816E-03   0.116440E+02   0.630523E+01   0.140056E+02   0.193510E+02   0.201579E+03  -0.177569E+02   0.000000E+00   0.219336E+03  -0.438672E+03
   0.351501E+02  -0.234019E+01   0.307126E+02  -0.499012E+01   0.603460E-03   0.114604E+02   0.630523E+01   0.139010E+02   0.108744E+02   0.201995E+03  -0.175957E+02   0.000000E+00   0.219591E+03  -0.439181E+03
   0.351490E+02  -0.226256E+01   0.307126E+02  -0.533202E+01   0.697373E-03   0.913124E+01   0.154452E+02   0.150535E+02   0.165327E+02   0.204299E+03  -0.170903E+02   0.000000E+00   0.221389E+03  -0.442779E+03
   0.351490E+02  -0.218093E+01   0.305015E+02  -0.476270E+01   0.547896E-03   0.973709E+01   0.882663E+01   0.148616E+02   0.186052E+02   0.205457E+03  -0.149009E+02   0.000000E+00   0.220358E+03  -0.440716E+03
   0.351490E+02  -0.228032E+01   0.305257E+02  -0.482324E+01   0.969848E-03   0.101017E+02   0.882285E+01   0.151633E+02   0.139612E+02   0.207093E+03  -0.141488E+02   0.000000E+00   0.221242E+03  -0.442484E+03
   0.351246E+02  -0.220494E+01   0.305563E+02  -0.474493E+01   0.475825E-03   0.973032E+01   0.750751E+01   0.175106E+02   0.137894E+02   0.206007E+03  -0.152428E+02   0.000000E+00   0.221250E+03  -0.442500E+03
   0.351464E+02  -0.222628E+01   0.303266E+02  -0.427485E+01   0.814634E-03   0.940704E+01   0.113751E+02   0.106218E+02   0.137839E+02   0.206358E+03  -0.155323E+02   0.000000E+00   0.221890E+03  -0.443781E+03
   0.351283E+02  -0.223180E+01   0.303266E+02  -0.354800E+01   0.980396E-03   0.965376E+01   0.920165E+01   0.177065E+02   0.131132E+02   0.204729E+03  -0.146466E+02   0.000000E+00   0.219376E+03  -0.438751E+03
   0.350962E+02  -0.222736E+01   0.304742E+02  -0.450705E+01   0.970258E-03   0.965376E+01   0.858965E+01   0.119147E+02   0.135444E+02   0.205163E+03  -0.146396E+02   0.000000E+00   0.219803E+03  -0.439605E+03
   0.351310E+02  -0.213133E+01   0.301436E+02  -0.443518E+01   0.561003E-03   0.111236E+02   0.866936E+01   0.134966E+02   0.118471E+02   0.205783E+03  -0.149158E+02   0.000000E+00   0.220699E+03  -0.441398E+03
   0.351244E+02  -0.212524E+01   0.301436E+02  -0.461609E+01   0.708799E-03   0.940781E+01   0.745891E+01   0.143671E+02   0.176622E+02   0.205838E+03  -0.153056E+02   0.000000E+00   0.221144E+03  -0.442287E+03
   0.351341E+02  -0.221691E+01   0.302590E+02  -0.473455E+01   0.770723E-03   0.104589E+02   0.129947E+02   0.180279E+02   0.139062E+02   0.205555E+03  -0.158538E+02   0.000000E+00   0.221409E+03  -0.442818E+03
   0.351642E+02  -0.220573E+01   0.299112E+02  -0.464561E+01   0.998214E-03   0.110414E+02   0.102253E+02   0.134295E+02   0.124640E+02   0.202201E+03  -0.145978E+02   0.000000E+00   0.216799E+03  -0.433598E+03
   0.351642E+02  -0.220573E+01   0.303983E+02  -0.560778E+01   0.306460E-03   0.113237E+02   0.809445E+01   0.185146E+02   0.141178E+02   0.202487E+03  -0.154762E+02   0.000000E+00   0.217963E+03  -0.435926E+03
   0.351642E+02  -0.235973E+01   0.303654E+02  -0.377150E+01   0.920086E-03   0.866708E+01   0.115822E+02   0.143180E+02   0.113424E+02   0.204773E+03  -0.152685E+02   0.000000E+00   0.220042E+03  -0.440083E+03
   0.351637E+02  -0.218847E+01   0.305725E+02  -0.530071E+01   0.707255E-03   0.853881E+01   0.918971E+01   0.174536E+02   0.205067E+02   0.204622E+03  -0.161937E+02   0.000000E+00   0.220816E+03  -0.441631E+03
   0.351505E+02  -0.221615E+01   0.302448E+02  -0.454601E+01   0.849822E-03   0.183492E+02   0.918812E+01   0.154080E+02   0.162166E+02   0.202249E+03  -0.194691E+02   0.000000E+00   0.221718E+03  -0.443436E+03
   0.350828E+02  -0.217585E+01   0.302261E+02  -0.409571E+01   0.978203E-03   0.133611E+02   0.115308E+02   0.172723E+02   0.207035E+02   0.201846E+03  -0.178071E+02   0.000000E+00   0.219653E+03  -0.439306E+03
   0.352062E+02  -0.228023E+01   0.301761E+02  -0.416048E+01   0.106775E-02   0.136929E+02   0.887730E+01   0.172409E+02   0.153744E+02   0.202863E+03  -0.160827E+02   0.000000E+00   0.218946E+03  -0.437891E+03
   0.352034E+02  -0.223013E+01   0.302486E+02  -0.416048E+01   0.105892E-02   0.160679E+02   0.134627E+02   0.202204E+02   0.197995E+02   0.195964E+03  -0.214040E+02   0.000000E+00   0.217368E+03  -0.434736E+03
   0.352034E+02  -0.236839E+01   0.301764E+02  -0.388880E+01   0.878972E-03   0.153515E+02   0.121736E+02   0.154730E+02   0.139755E+02   0.202273E+03  -0.175020E+02   0.000000E+00   0.219775E+03  -0.439550E+03
   0.352045E+02  -0.236839E+01   0.304888E+02  -0.388880E+01   0.116257E-02   0.669873E+01   0.822627E+01   0.143044E+02   0.101361E+02   0.200716E+03  -0.174580E+02   0.000000E+00   0.218174E+03  -0.436348E+03
   0.351827E+02  -0.233362E+01   0.302191E+02  -0.376896E+01   0.354821E-03   0.889197E+01   0.113061E+02   0.131052E+02   0.144935E+02   0.204634E+03  -0.145011E+02   0.000000E+00   0.219135E+03  -0.438270E+03
   0.351806E+02  -0.233362E+01   0.302492E+02  -0.415482E+01   0.106557E-02   0.110368E+02   0.847919E+01   0.117096E+02   0.133173E+02   0.204974E+03  -0.150341E+02   0.000000E+00   0.220008E+03  -0.440016E+03
   0.351806E+02  -0.235023E+01   0.306352E+02  -0.479602E+01   0.749237E-03   0.106201E+02   0.103455E+02   0.116708E+02   0.162175E+02   0.206028E+03  -0.149059E+02   0.000000E+00   0.220934E+03  -0.441868E+03
   0.351629E+02  -0.235023E+01   0.307012E+02  -0.479602E+01   0.746930E-03   0.825499E+01   0.122011E+02   0.183345E+02   0.129387E+02   0.204409E+03  -0.158530E+02   0.000000E+00   0.220262E+03  -0.440524E+03
   0.351739E+02  -0.233595E+01   0.304620E+02  -0.437241E+01   0.568632E-03   0.819683E+01   0.105930E+02   0.132585E+02   0.138353E+02   0.206578E+03  -0.145239E+02   0.000000E+00   0.221102E+03  -0.442204E+03
   0.351940E+02  -0.231175E+01   0.304620E+02  -0.412463E+01   0.548867E-03   0.112205E+02   0.119911E+02   0.141548E+02   0.157642E+02   0.204056E+03  -0.150009E+02   0.000000E+00   0.219057E+03  -0.438114E+03
   0.351827E+02  -0.234399E+01   0.303236E+02  -0.468575E+01   0.498412E-03   0.967616E+01   0.697163E+01   0.154270E+02   0.250421E+02   0.199977E+03  -0.191419E+02   0.000000E+00   0.219119E+03  -0.438238E+03
   0.351744E+02  -0.235453E+01   0.304177E+02  -0.468575E+01   0.108036E-02   0.961323E+01   0.881100E+01   0.147697E+02   0.185143E+02   0.204444E+03  -0.148672E+02   0.000000E+00   0.219311E+03  -0.438622E+03
   0.352042E+02  -0.228071E+01   0.304435E+02  -0.468575E+01   0.739175E-03   0.140653E+02   0.140449E+02   0.138531E+02   0.135129E+02   0.202396E+03  -0.176707E+02   0.000000E+00   0.220067E+03  -0.440133E+03
   0.350848E+02  -0.211533E+01   0.304081E+02  -0.512309E+01   0.758038E-03   0.113335E+02   0.116285E+02   0.149778E+02   0.137629E+02   0.206257E+03  -0.148232E+02   0.000000E+00   0.221080E+03  -0.442160E+03
   0.350848E+02  -0.207760E+01   0.306688E+02  -0.531685E+01   0.758038E-03   0.127812E+02   0.107577E+02   0.162620E+02   0.172939E+02   0.204001E+03  -0.157573E+02   0.000000E+00   0.219758E+03  -0.439517E+03
   0.350839E+02  -0.206643E+01   0.303823E+02  -0.510960E+01   0.114862E-02   0.824795E+01   0.834259E+01   0.156291E+02   0.126500E+02   0.204872E+03  -0.148168E+02   0.000000E+00   0.219689E+03  -0.439378E+03
   0.351064E+02  -0.215843E+01   0.303530E+02  -0.523669E+01   0.208829E-03   0.996783E+01   0.112610E+02   0.116515E+02   0.151182E+02   0.203502E+03  -0.149073E+02   0.000000E+00   0.218409E+03  -0.436819E+03
   0.351604E+02  -0.216808E+01   0.303983E+02  -0.503503E+01   0.713991E-03   0.118544E+02   0.796642E+01   0.133518E+02   0.130000E+02   0.205943E+03  -0.151781E+02   0.000000E+00   0.221121E+03  -0.442242E+03
   0.351307E+02  -0.218646E+01   0.304074E+02  -0.434015E+01   0.100741E-02   0.968898E+01   0.879494E+01   0.164667E+02   0.147639E+02   0.206350E+03  -0.143096E+02   0.000000E+00   0.220660E+03  -0.441319E+03
   0.351307E+02  -0.222298E+01   0.304074E+02  -0.434015E+01   0.100741E-02   0.973323E+01   0.144852E+02   0.145309E+02   0.205579E+02   0.203452E+03  -0.176685E+02   0.000000E+00   0.221120E+03  -0.442241E+03
   0.351708E+02  -0.223941E+01   0.304476E+02  -0.465014E+01   0.105673E-02   0.973323E+01   0.100833E+02   0.209409E+02   0.129629E+02   0.204569E+03  -0.158985E+02   0.000000E+00   0.220467E+03  -0.440935E+03
   0.350923E+02  -0.222300E+01   0.305286E+02  -0.399972E+01   0.100612E-02   0.958292E+01   0.855592E+01   0.237941E+02   0.123611E+02   0.201007E+03  -0.175867E+02   0.000000E+00   0.218594E+03  -0.437187E+03
   0.350974E+02  -0.204637E+01   0.302754E+02  -0.477241E+01   0.123412E-02   0.952367E+01   0.125004E+02   0.132425E+02   0.127111E+02   0.203362E+03  -0.151350E+02   0.000000E+00   0.218497E+03  -0.436994E+03
   0.350867E+02  -0.208760E+01   0.307809E+02  -0.563046E+01   0.729223E-03   0.888136E+01   0.818435E+01   0.153402E+02   0.117888E+02   0.204560E+03  -0.149336E+02   0.000000E+00   0.219494E+03  -0.438987E+03
   0.351146E+02  -0.213364E+01   0.307416E+02  -0.582327E+01   0.811836E-03   0.100188E+02   0.956176E+01   0.172851E+02   0.157770E+02   0.206283E+03  -0.145194E+02   0.000000E+00   0.220802E+03  -0.441605E+03
   0.351146E+02  -0.215516E+01   0.306121E+02  -0.547893E+01   0.565555E-03   0.113256E+02   0.790571E+01   0.150727E+02   0.118990E+02   0.206182E+03  -0.152791E+02   0.000000E+00   0.221461E+03  -0.442922E+03
   0.351705E+02  -0.227974E+01   0.306945E+02  -0.547893E+01   0.961016E-03   0.698709E+01   0.105262E+02   0.167408E+02   0.129133E+02   0.204980E+03  -0.157852E+02   0.000000E+00   0.220765E+03  -0.441530E+03
   0.351316E+02  -0.227974E+01   0.303430E+02  -0.414061E+01   0.725003E-03   0.929208E+01   0.113476E+02   0.122492E+02   0.257233E+02   0.202211E+03  -0.188678E+02   0.000000E+00   0.221079E+03  -0.442158E+03
   0.351316E+02  -0.220307E+01   0.304389E+02  -0.481229E+01   0.150317E-02   0.929208E+01   0.127466E+02   0.122665E+02   0.986932E+01   0.200063E+03  -0.171111E+02   0.000000E+00   0.217174E+03  -0.434348E+03
   0.351749E+02  -0.227398E+01   0.304389E+02  -0.434625E+01   0.113618E-02   0.103703E+02   0.123211E+02   0.192089E+02   0.166240E+02   0.203719E+03  -0.161147E+02   0.000000E+00   0.219834E+03  -0.439667E+03
   0.351916E+02  -0.222448E+01   0.299701E+02  -0.311232E+01   0.890345E-03   0.130398E+02   0.108004E+02   0.144193E+02   0.161160E+02   0.199887E+03  -0.154749E+02   0.000000E+00   0.215362E+03  -0.430724E+03
   0.351622E+02  -0.225396E+01   0.305401E+02  -0.467072E+01   0.108517E-02   0.114115E+02   0.108249E+02   0.118861E+02   0.135577E+02   0.205378E+03  -0.150402E+02   0.000000E+00   0.220418E+03  -0.440836E+03
   0.352023E+02  -0.223452E+01   0.302369E+02  -0.436540E+01   0.812059E-03   0.115309E+02   0.962730E+01   0.112881E+02   0.152584E+02   0.203634E+03  -0.151846E+02   0.000000E+00   0.218819E+03  -0.437637E+03
   0.352023E+02  -0.233071E+01   0.301757E+02  -0.424894E+01   0.812059E-03   0.140742E+02   0.914280E+01   0.113071E+02   0.165627E+02   0.203215E+03  -0.168119E+02   0.000000E+00   0.220027E+03  -0.440054E+03
   0.351827E+02  -0.230717E+01   0.302248E+02  -0.459230E+01   0.750873E-03   0.121518E+02   0.114723E+02   0.122709E+02   0.199833E+02   0.203568E+03  -0.167232E+02   0.000000E+00   0.220291E+03  -0.440582E+03
   0.351780E+02  -0.232465E+01   0.302248E+02  -0.408022E+01   0.623939E-03   0.115764E+02   0.103230E+02   0.168456E+02   0.141939E+02   0.205899E+03  -0.147876E+02   0.000000E+00   0.220687E+03  -0.441373E+03
   0.351922E+02  -0.235047E+01   0.302248E+02  -0.371944E+01   0.133946E-02   0.133289E+02   0.835776E+01   0.180227E+02   0.168342E+02   0.201238E+03  -0.164906E+02   0.000000E+00   0.217729E+03  -0.435457E+03
   0.351936E+02  -0.235725E+01   0.303917E+02  -0.394714E+01   0.571804E-03   0.872173E+01   0.748688E+01   0.131847E+02   0.120780E+02   0.204703E+03  -0.153656E+02   0.000000E+00   0.220069E+03  -0.440137E+03
   0.351810E+02  -0.220741E+01   0.301055E+02  -0.382674E+01   0.120869E-02   0.585934E+01   0.949381E+01   0.144237E+02   0.144973E+02   0.200483E+03  -0.170411E+02   0.000000E+00   0.217524E+03  -0.435048E+03
   0.350948E+02  -0.214426E+01   0.300252E+02  -0.404829E+01   0.590166E-03   0.120465E+02   0.911273E+01   0.106313E+02   0.227578E+02   0.200908E+03  -0.184223E+02   0.000000E+00   0.219330E+03  -0.438661E+03
   0.351213E+02  -0.211869E+01   0.302294E+02  -0.449810E+01   0.565339E-03   0.901262E+01   0.112946E+02   0.136899E+02   0.174594E+02   0.206164E+03  -0.148528E+02   0.000000E+00   0.221017E+03  -0.442034E+03
   0.351235E+02  -0.221314E+01   0.306772E+02  -0.489886E+01   0.614438E-03   0.105969E+02   0.133228E+02   0.165055E+02   0.130967E+02   0.205024E+03  -0.157818E+02   0.000000E+00   0.220806E+03  -0.441612E+03
   0.351177E+02  -0.217613E+01   0.307586E+02  -0.568651E+01   0.369938E-03   0.819011E+01   0.861620E+01   0.112999E+02   0.164533E+02   0.204435E+03  -0.154077E+02   0.000000E+00   0.219843E+03  -0.439685E+03
   0.351177E+02  -0.210347E+01   0.308170E+02  -0.633442E+01   0.561703E-03   0.772147E+01   0.121423E+02   0.123749E+02   0.152692E+02   0.203385E+03  -0.155960E+02   0.000000E+00   0.218981E+03  -0.437962E+03
   0.350945E+02  -0.217868E+01   0.307090E+02  -0.549070E+01   0.112680E-02   0.957883E+01   0.962723E+01   0.182401E+02   0.185026E+02   0.203864E+03  -0.154559E+02   0.000000E+00   0.219320E+03  -0.438640E+03
   0.351584E+02  -0.215197E+01   0.304733E+02  -0.532827E+01   0.787507E-03   0.812635E+01   0.962565E+01   0.190619E+02   0.164711E+02   0.205095E+03  -0.155328E+02   0.000000E+00   0.220628E+03  -0.441256E+03
   0.351584E+02  -0.231307E+01   0.307337E+02  -0.487020E+01   0.647605E-03   0.857093E+01   0.107374E+02   0.129548E+02   0.181577E+02   0.205387E+03  -0.151084E+02   0.000000E+00   0.220495E+03  -0.440991E+03
   0.351341E+02  -0.231307E+01   0.304760E+02  -0.428527E+01   0.997024E-03   0.110347E+02   0.128913E+02   0.115129E+02   0.173678E+02   0.203626E+03  -0.163671E+02   0.000000E+00   0.219993E+03  -0.439986E+03
   0.351749E+02  -0.237943E+01   0.305708E+02  -0.475991E+01   0.997024E-03   0.917033E+01   0.126796E+02   0.162583E+02   0.189548E+02   0.203534E+03  -0.160909E+02   0.000000E+00   0.219625E+03  -0.439250E+03
   0.351725E+02  -0.219072E+01   0.305708E+02  -0.461826E+01   0.816268E-03   0.122197E+02   0.114035E+02   0.114475E+02   0.146887E+02   0.201476E+03  -0.157388E+02   0.000000E+00   0.217215E+03  -0.434430E+03
   0.351173E+02  -0.219072E+01   0.304635E+02  -0.512371E+01   0.918504E-03   0.942516E+01   0.101222E+02   0.926703E+01   0.164399E+02   0.204752E+03  -0.166744E+02   0.000000E+00   0.221426E+03  -0.442853E+03
   0.351092E+02  -0.216544E+01   0.303310E+02  -0.410303E+01   0.792937E-03   0.912955E+01   0.890617E+01   0.164541E+02   0.125151E+02   0.206312E+03  -0.145546E+02   0.000000E+00   0.220867E+03  -0.441733E+03
   0.351417E+02  -0.216544E+01   0.303310E+02  -0.450788E+01   0.866776E-03   0.717555E+01   0.106610E+02   0.184858E+02   0.165780E+02   0.204998E+03  -0.162018E+02   0.000000E+00   0.221200E+03  -0.442400E+03
   0.351030E+02  -0.209741E+01   0.307581E+02  -0.624608E+01   0.920965E-03   0.114671E+02   0.857498E+01   0.189096E+02   0.134027E+02   0.204256E+03  -0.155226E+02   0.000000E+00   0.219779E+03  -0.439557E+03
   0.350952E+02  -0.210443E+01   0.308031E+02  -0.531510E+01   0.759940E-03   0.830224E+01   0.899934E+01   0.139930E+02   0.171417E+02   0.203502E+03  -0.146889E+02   0.000000E+00   0.218191E+03  -0.436382E+03
   0.351064E+02  -0.213012E+01   0.308031E+02  -0.517650E+01   0.939310E-03   0.939870E+01   0.717169E+01   0.124872E+02   0.152046E+02   0.202887E+03  -0.153495E+02   0.000000E+00   0.218236E+03  -0.436473E+03
   0.351211E+02  -0.204838E+01   0.303272E+02  -0.481503E+01   0.107373E-02   0.739584E+01   0.966990E+01   0.163836E+02   0.124409E+02   0.202938E+03  -0.153139E+02   0.000000E+00   0.218252E+03  -0.436504E+03
