Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.322575E+02  -0.206270E+01  -0.141703E+00  -0.344880E+01   0.297001E+02   0.753618E+01  -0.441596E+01  -0.113987E+01   0.114857E-01   0.134121E-01   0.187508E-01   0.651207E-02   0.732711E-02  -0.480754E+02   0.138205E+02   0.000000E+00  -0.618959E+02   0.123792E+03
   0.322575E+02   0.768924E+00   0.199639E+01  -0.345202E+01   0.303833E+02  -0.371048E+01   0.318802E+01   0.603019E+01   0.305500E-01   0.135394E-02   0.953382E-03   0.153010E-01   0.291030E-02  -0.458921E+02   0.163688E+02   0.000000E+00  -0.622609E+02   0.124522E+03
   0.315947E+02   0.156858E+01  -0.129927E+01   0.197354E+01   0.299449E+02  -0.282762E+01  -0.714642E+01   0.411071E+01   0.863433E-02   0.239045E-01   0.942693E-02   0.443918E-02   0.675714E-02  -0.465066E+02   0.139679E+02   0.000000E+00  -0.604745E+02   0.120949E+03
   0.342002E+02  -0.528388E+01   0.249032E+01   0.379659E+01   0.286614E+02   0.844765E-01  -0.418195E+01  -0.860109E+01   0.302161E-02   0.486932E-02   0.518501E-03   0.100265E-01   0.185726E-01  -0.459704E+02   0.150220E+02   0.000000E+00  -0.609924E+02   0.121985E+03
   0.338381E+02  -0.122988E+01  -0.292344E+01  -0.722422E+01   0.295909E+02   0.158268E+01   0.342088E+01   0.413788E+01   0.185470E-01   0.151776E-02   0.116442E-01   0.209796E-01   0.462527E-02  -0.451938E+02   0.145440E+02   0.000000E+00  -0.597378E+02   0.119476E+03
   0.324823E+02  -0.722851E+00  -0.461944E+00   0.170868E+01   0.280990E+02  -0.271737E+00  -0.854310E-01  -0.172143E+01   0.241889E-01   0.139678E-01   0.631174E-02   0.369925E-01   0.806688E-02  -0.448015E+02   0.118868E+02   0.000000E+00  -0.566883E+02   0.113377E+03
   0.337242E+02  -0.265065E+01   0.602813E+00  -0.118629E+01   0.314459E+02   0.136726E-01  -0.730177E+01  -0.141070E+02   0.172269E-01   0.928897E-02   0.322421E-03   0.721904E-03   0.411095E-01  -0.509633E+02   0.132764E+02   0.000000E+00  -0.642397E+02   0.128479E+03
   0.335628E+02  -0.180448E+01  -0.303117E+01   0.284715E+01   0.259040E+02   0.538815E+01   0.138921E+01  -0.860305E+01   0.784024E-02   0.916293E-02   0.975704E-02   0.277264E-02   0.172931E-01  -0.463096E+02   0.145221E+02   0.000000E+00  -0.608317E+02   0.121663E+03
   0.316585E+02  -0.180448E+01   0.223966E+01  -0.276126E+01   0.262406E+02   0.350607E+01   0.416392E+01  -0.234818E+01   0.404217E-02   0.166617E-01   0.120009E-02   0.166546E-02   0.279960E-01  -0.469782E+02   0.136684E+02   0.000000E+00  -0.606466E+02   0.121293E+03
   0.333725E+02  -0.180448E+01  -0.129982E+01  -0.201615E+01   0.277313E+02   0.134935E+01   0.466672E+00  -0.613473E+00   0.256725E-01   0.166710E-02   0.402479E-02   0.307028E-02   0.241019E-02  -0.395392E+02   0.173034E+02   0.000000E+00  -0.568426E+02   0.113685E+03
   0.336773E+02  -0.103743E+01  -0.129982E+01  -0.861116E+01   0.288919E+02  -0.421821E+01  -0.366713E+01   0.842736E+01   0.161670E-01   0.640625E-02   0.402479E-02   0.749176E-02   0.199413E-02  -0.445865E+02   0.164290E+02   0.000000E+00  -0.610155E+02   0.122031E+03
   0.332389E+02  -0.158155E+01  -0.110107E+01  -0.983198E+01   0.281553E+02   0.123035E+01   0.378479E+01   0.102339E+01   0.954845E-02   0.371959E-02   0.748319E-03   0.214026E-02   0.423194E-03  -0.429737E+02   0.177175E+02   0.000000E+00  -0.606912E+02   0.121382E+03
   0.330573E+02  -0.190770E+01  -0.213709E+01   0.491527E+01   0.269936E+02  -0.121629E+01   0.327513E+01   0.102339E+01   0.119002E-02   0.211522E-02   0.661838E-02   0.574255E-02   0.709641E-02  -0.411828E+02   0.162634E+02   0.000000E+00  -0.574462E+02   0.114892E+03
   0.333179E+02  -0.132832E+01  -0.247536E+01  -0.629378E+01   0.256033E+02  -0.528434E+00  -0.102576E+01   0.167554E+01   0.104692E-01   0.455776E-02   0.171217E-01   0.127018E-01   0.178410E-01  -0.452140E+02   0.131985E+02   0.000000E+00  -0.584125E+02   0.116825E+03
   0.335278E+02  -0.169878E+01  -0.317690E+01   0.121741E+01   0.266746E+02   0.796607E-01   0.311087E+01  -0.828403E+01   0.104692E-01   0.544413E-02   0.692836E-02   0.181351E-01   0.110815E-01  -0.443044E+02   0.142618E+02   0.000000E+00  -0.585662E+02   0.117132E+03
   0.335278E+02  -0.347857E+01  -0.175437E+01  -0.110976E+01   0.313062E+02   0.108458E+01  -0.192757E+01  -0.322148E+01   0.742226E-02   0.763780E-02   0.129105E-01   0.180419E-03   0.711944E-02  -0.427861E+02   0.156359E+02   0.000000E+00  -0.584220E+02   0.116844E+03
   0.338944E+02  -0.280168E+01  -0.727306E+00  -0.490336E+00   0.278307E+02  -0.110364E+00  -0.241192E+01  -0.251493E+01   0.100462E-01   0.808737E-02   0.275981E-01   0.151691E-02   0.331541E-02  -0.419626E+02   0.143689E+02   0.000000E+00  -0.563315E+02   0.112663E+03
   0.329847E+02  -0.274798E+01   0.216690E+01  -0.490336E+00   0.268275E+02   0.768818E-01   0.439638E+01   0.106610E+01   0.198797E-01   0.757133E-02   0.236342E-02   0.850444E-03   0.295947E-01  -0.437444E+02   0.143827E+02   0.000000E+00  -0.581271E+02   0.116254E+03
   0.327248E+02   0.722291E+00  -0.223881E+00  -0.556212E+01   0.278165E+02  -0.909491E+00   0.552863E+01   0.529340E+01   0.261742E-01   0.298015E-02   0.690827E-02   0.270948E-01   0.457417E-02  -0.457760E+02   0.142649E+02   0.000000E+00  -0.600409E+02   0.120082E+03
   0.339838E+02  -0.175729E+01   0.369437E+00   0.227843E+01   0.247241E+02   0.640546E+00   0.908220E+01  -0.466266E+01   0.184568E-01   0.402122E-02   0.856745E-02   0.284590E-01   0.151954E-01  -0.499796E+02   0.127964E+02   0.000000E+00  -0.627760E+02   0.125552E+03
   0.330685E+02  -0.117420E+01  -0.678458E+00  -0.457876E+01   0.297663E+02   0.374829E+00  -0.849377E+01  -0.368645E+01   0.791342E-02   0.661030E-02   0.945016E-02   0.238200E-01   0.142944E-01  -0.461867E+02   0.130032E+02   0.000000E+00  -0.591899E+02   0.118380E+03
   0.331891E+02  -0.808267E+00   0.133267E+01  -0.700864E+01   0.259584E+02  -0.188465E+01  -0.587571E+00   0.226129E+01   0.219731E-02   0.644941E-02   0.125390E-01   0.150198E-01   0.837456E-03  -0.437822E+02   0.149361E+02   0.000000E+00  -0.587183E+02   0.117437E+03
   0.319109E+02   0.128112E+01  -0.347049E+01  -0.199450E+01   0.292668E+02  -0.384177E+01   0.114577E+01   0.680701E+00   0.270439E-01   0.280097E-03   0.567208E-02   0.610032E-02   0.149344E-01  -0.436871E+02   0.157220E+02   0.000000E+00  -0.594091E+02   0.118818E+03
   0.331778E+02  -0.576250E+00  -0.209762E+00   0.645315E+00   0.297208E+02   0.450645E+01  -0.236515E+00  -0.353537E+01   0.249162E-02   0.126855E-01   0.491307E-02   0.467994E-02   0.119301E-02  -0.424340E+02   0.160735E+02   0.000000E+00  -0.585075E+02   0.117015E+03
   0.328913E+02  -0.576250E+00  -0.217925E+01   0.131267E+01   0.282158E+02  -0.210741E+01   0.107828E+01  -0.306626E+01   0.380016E-01   0.126286E-02   0.495946E-02   0.141051E-01   0.119301E-02  -0.428239E+02   0.162686E+02   0.000000E+00  -0.590925E+02   0.118185E+03
   0.322291E+02   0.285845E+01  -0.374727E+01  -0.386088E+01   0.258528E+02  -0.150221E+00   0.485250E+01   0.111906E+02   0.119936E-01   0.177024E-01   0.734969E-02   0.301283E-04   0.220783E-02  -0.473034E+02   0.156917E+02   0.000000E+00  -0.629951E+02   0.125990E+03
   0.323689E+02  -0.274734E+01   0.188292E+01   0.231525E+01   0.263067E+02   0.648379E+00  -0.143305E+01   0.262755E+01   0.330357E-01   0.118600E-02   0.280322E-01   0.482977E-02   0.190912E-02  -0.449322E+02   0.148250E+02   0.000000E+00  -0.597572E+02   0.119514E+03
   0.329350E+02  -0.141435E+01  -0.832580E+00   0.988087E+01   0.271204E+02  -0.323532E+01  -0.409105E+01  -0.299069E+01   0.184153E-01   0.161505E-02   0.359966E-02   0.125958E-02   0.173017E-02  -0.442981E+02   0.176002E+02   0.000000E+00  -0.618983E+02   0.123797E+03
   0.329998E+02  -0.968453E+00  -0.404130E+01  -0.383460E+01   0.278098E+02   0.248357E+01   0.361094E+01   0.161507E+01   0.162763E-01   0.161505E-02   0.132590E-01   0.512827E-03   0.798073E-03  -0.413550E+02   0.168022E+02   0.000000E+00  -0.581572E+02   0.116314E+03
   0.328633E+02  -0.133213E+01  -0.608379E+00   0.195194E+01   0.309879E+02   0.333059E+01  -0.160884E+01  -0.629573E+01   0.386102E-02   0.691633E-02   0.330334E-03   0.644795E-02   0.152072E-02  -0.418935E+02   0.168991E+02   0.000000E+00  -0.587926E+02   0.117585E+03
   0.335764E+02  -0.289894E+01  -0.224236E+01   0.389434E+01   0.275029E+02   0.281126E+01  -0.665223E+01   0.349607E+01   0.127413E-01   0.491244E-02   0.518237E-02   0.117142E-01   0.354681E-02  -0.434519E+02   0.158851E+02   0.000000E+00  -0.593370E+02   0.118674E+03
   0.341066E+02  -0.289889E+01  -0.393360E+01  -0.153706E+01   0.285329E+02  -0.113085E+01  -0.357171E+01  -0.791084E+01   0.217323E-01   0.106500E-01   0.133188E-01   0.105431E-01   0.579236E-02  -0.451529E+02   0.143903E+02   0.000000E+00  -0.595432E+02   0.119086E+03
   0.335354E+02  -0.399772E+01   0.165143E+00   0.617686E+01   0.287835E+02   0.531885E+00   0.315646E+00  -0.236349E+01   0.241842E-01   0.991851E-02   0.248327E-02   0.426196E-02   0.154301E-01  -0.435334E+02   0.152113E+02   0.000000E+00  -0.587447E+02   0.117489E+03
   0.354153E+02  -0.154122E+01   0.182747E+01   0.338209E+00   0.265861E+02  -0.550780E+01  -0.284044E+01  -0.629822E+01   0.122665E-01   0.167840E-01   0.330070E-02   0.154578E-02   0.548526E-02  -0.487378E+02   0.157091E+02   0.000000E+00  -0.644469E+02   0.128894E+03
   0.336215E+02  -0.181289E+01  -0.271623E+01  -0.111529E+01   0.258504E+02  -0.803240E+00  -0.170238E+00   0.106318E+02   0.156425E-02   0.112092E-01   0.779931E-03   0.101417E-01   0.802736E-02  -0.439520E+02   0.154049E+02   0.000000E+00  -0.593569E+02   0.118714E+03
   0.333548E+02  -0.188115E+01  -0.455943E+01  -0.174482E+01   0.281029E+02   0.153209E+01  -0.708160E+01  -0.625198E+00   0.897570E-02   0.568121E-02   0.821726E-03   0.217247E-02   0.843200E-02  -0.418761E+02   0.167099E+02   0.000000E+00  -0.585860E+02   0.117172E+03
   0.334514E+02  -0.137154E+01  -0.920052E+00   0.430581E+01   0.284195E+02   0.753922E+00  -0.133489E+00   0.100618E+02   0.195740E-01   0.938057E-02   0.821726E-03   0.504870E-02   0.841466E-02  -0.434372E+02   0.160541E+02   0.000000E+00  -0.594913E+02   0.118983E+03
   0.324879E+02   0.281523E+00  -0.196565E+01   0.237311E+01   0.286071E+02  -0.385567E+01   0.319547E+01   0.523626E+01   0.337775E-02   0.967760E-04   0.434864E-02   0.598361E-02   0.692235E-02  -0.413727E+02   0.166855E+02   0.000000E+00  -0.580582E+02   0.116116E+03
   0.332271E+02   0.119603E+01  -0.477958E+01   0.312078E+00   0.275692E+02  -0.497936E+00   0.509217E+01   0.306037E+01   0.159503E-01   0.967760E-04   0.892715E-03   0.474434E-02   0.113411E-01  -0.423755E+02   0.167132E+02   0.000000E+00  -0.590887E+02   0.118177E+03
   0.323631E+02   0.119199E+01  -0.619786E+01   0.281715E+01   0.317880E+02   0.106944E+01  -0.363890E+01  -0.184639E+01   0.178652E-01   0.831298E-02   0.616428E-02   0.156488E-02   0.414485E-02  -0.456614E+02   0.164020E+02   0.000000E+00  -0.620634E+02   0.124127E+03
   0.333061E+02  -0.267182E+00  -0.267685E+01  -0.271530E+01   0.265774E+02   0.198668E+01  -0.733077E+01   0.362378E+01   0.728804E-02   0.921369E-02   0.591493E-02   0.124486E-01   0.335264E-01  -0.468107E+02   0.123103E+02   0.000000E+00  -0.591210E+02   0.118242E+03
   0.329999E+02  -0.242627E+01  -0.108599E+01  -0.359739E+01   0.287876E+02   0.363846E+01  -0.285165E+01  -0.664700E+01   0.261054E-01   0.727857E-02   0.222020E-01   0.570940E-02   0.225249E-01  -0.468701E+02   0.126492E+02   0.000000E+00  -0.595193E+02   0.119039E+03
   0.327569E+02   0.799244E+00  -0.287405E+01  -0.209065E+00   0.259919E+02  -0.135272E+01  -0.571085E+01   0.701623E-01   0.953583E-02   0.286321E-02   0.226432E-01   0.316212E-01   0.553875E-02  -0.460566E+02   0.121540E+02   0.000000E+00  -0.582106E+02   0.116421E+03
   0.347231E+02  -0.347010E+01  -0.615109E+00   0.684796E+01   0.259292E+02   0.973540E+00  -0.128875E+01  -0.432318E+01   0.142072E-01   0.256320E-02   0.487808E-02   0.329757E-03   0.252831E-02  -0.426424E+02   0.173907E+02   0.000000E+00  -0.600331E+02   0.120066E+03
   0.300429E+02   0.918713E+00   0.418086E+00  -0.488293E+01   0.296791E+02   0.245272E+01   0.170997E+01  -0.262012E+01   0.133302E-02   0.287177E-02   0.654557E-02   0.348360E-02   0.944830E-02  -0.474958E+02   0.161858E+02   0.000000E+00  -0.636816E+02   0.127363E+03
   0.311112E+02   0.918713E+00  -0.210197E+01  -0.327318E+01   0.256780E+02  -0.372300E+01   0.411637E+01  -0.540969E+01   0.357193E-02   0.137294E-01   0.183089E-01   0.788194E-02   0.944830E-02  -0.487157E+02   0.134838E+02   0.000000E+00  -0.621995E+02   0.124399E+03
   0.320151E+02  -0.240494E+00  -0.756226E+00  -0.167666E+01   0.285457E+02  -0.172698E+01   0.807909E+00  -0.582643E+01   0.134681E-01   0.519452E-02   0.265104E-01   0.803028E-02   0.110429E-02  -0.431224E+02   0.143367E+02   0.000000E+00  -0.574591E+02   0.114918E+03
   0.334240E+02  -0.193179E+00  -0.146696E+01  -0.222950E+01   0.270859E+02  -0.159810E+01  -0.506295E+01  -0.116854E+01   0.125412E-01   0.107802E-02   0.664564E-02   0.856773E-02   0.172235E-02  -0.405963E+02   0.166193E+02   0.000000E+00  -0.572156E+02   0.114431E+03
   0.331242E+02   0.266275E+01  -0.277023E+01  -0.113359E+02   0.282577E+02  -0.115628E+01   0.530040E+00   0.230751E+01   0.705908E-02   0.136150E-01   0.616464E-02   0.207092E-02   0.172235E-02  -0.447542E+02   0.160634E+02   0.000000E+00  -0.608176E+02   0.121635E+03
   0.327111E+02   0.266275E+01  -0.219536E+01   0.118744E+00   0.292987E+02  -0.303630E+01  -0.257525E+01   0.851919E+00   0.266678E-01   0.207041E-01   0.251052E-02   0.150446E-01   0.424687E-02  -0.464123E+02   0.141701E+02   0.000000E+00  -0.605824E+02   0.121165E+03
   0.334586E+02  -0.949750E+00   0.248107E+01   0.563895E+01   0.305668E+02   0.251346E+01  -0.100577E+01  -0.795649E+00   0.181543E-01   0.297679E-01   0.441659E-02   0.718193E-02   0.355946E-02  -0.466301E+02   0.139281E+02   0.000000E+00  -0.605582E+02   0.121116E+03
   0.319960E+02  -0.207752E+01   0.529138E+01  -0.536164E+01   0.262237E+02  -0.309634E+01   0.381075E+01   0.152073E+01   0.126187E-01   0.287957E-02   0.144704E-01   0.132818E-01   0.142014E-02  -0.474389E+02   0.152155E+02   0.000000E+00  -0.626544E+02   0.125309E+03
   0.338502E+02  -0.207752E+01  -0.125403E+01  -0.585881E+00   0.275918E+02  -0.239891E+01  -0.283060E+00   0.206413E+01   0.230322E-01   0.233853E-01   0.878287E-02   0.494293E-02   0.571873E-02  -0.426939E+02   0.141377E+02   0.000000E+00  -0.568316E+02   0.113663E+03
   0.345845E+02  -0.554951E+01  -0.817675E+00  -0.315027E+01   0.255113E+02   0.451347E+00  -0.154135E+00  -0.194883E+01   0.269712E-01   0.800925E-02   0.758487E-02   0.480873E-02   0.188042E-02  -0.461044E+02   0.161924E+02   0.000000E+00  -0.622968E+02   0.124594E+03
   0.345845E+02  -0.579859E+01  -0.151214E+01   0.387065E+01   0.316708E+02   0.174556E+01  -0.737626E+01  -0.228963E+01   0.240915E-01   0.245930E-01   0.167841E-02   0.581806E-03   0.188042E-02  -0.477111E+02   0.155473E+02   0.000000E+00  -0.632584E+02   0.126517E+03
   0.332860E+02  -0.371153E+01  -0.921820E+00  -0.351757E+00   0.275240E+02   0.605097E+01  -0.472299E+00  -0.119717E+01   0.365389E-03   0.293233E-02   0.851577E-02   0.107589E-01   0.147732E-01  -0.445445E+02   0.147227E+02   0.000000E+00  -0.592672E+02   0.118534E+03
   0.326976E+02  -0.232613E+00  -0.334332E+00   0.512378E+01   0.278678E+02  -0.219330E+01  -0.519317E+01  -0.396544E+01   0.357006E-02   0.195697E-01   0.180069E-01   0.158344E-01   0.473385E-03  -0.453298E+02   0.130322E+02   0.000000E+00  -0.583620E+02   0.116724E+03
   0.329349E+02  -0.301996E+01  -0.404730E+00  -0.312617E+00   0.280022E+02   0.289600E+01   0.288897E+01  -0.387911E+01   0.123853E-01   0.102710E-01   0.246724E-03   0.774585E-02   0.139808E-02  -0.412128E+02   0.164545E+02   0.000000E+00  -0.576673E+02   0.115335E+03
   0.341082E+02  -0.369029E+01   0.114074E+01  -0.350167E+01   0.254782E+02  -0.742913E+00  -0.132530E+01   0.410791E+00   0.431426E-01   0.873680E-02   0.246724E-03   0.221617E-01   0.169841E-02  -0.474763E+02   0.151363E+02   0.000000E+00  -0.626126E+02   0.125225E+03
   0.326940E+02  -0.369029E+01  -0.775022E+00  -0.164767E+01   0.256337E+02  -0.419638E+01   0.637226E+01   0.410791E+00   0.572467E-02   0.115965E-01   0.279255E-02   0.292287E-02   0.220782E-01  -0.482761E+02   0.144817E+02   0.000000E+00  -0.627578E+02   0.125516E+03
   0.327139E+02  -0.136247E+01  -0.457243E+00  -0.110474E+01   0.287660E+02  -0.295641E+01  -0.336787E+01   0.406836E-01   0.112823E-01   0.808175E-03   0.223081E-01   0.306272E-01   0.660530E-02  -0.439974E+02   0.123858E+02   0.000000E+00  -0.563832E+02   0.112766E+03
   0.329369E+02  -0.971116E+00   0.136974E+01  -0.339331E+00   0.279787E+02  -0.145182E+01  -0.443254E+00   0.118073E+01   0.266067E-01   0.665378E-02   0.303862E-02   0.528371E-02   0.645545E-02  -0.408656E+02   0.162775E+02   0.000000E+00  -0.571431E+02   0.114286E+03
   0.329439E+02  -0.108825E+01  -0.106484E+01  -0.358566E+01   0.271594E+02  -0.581290E+01   0.218443E+00   0.211263E+01   0.127364E-01   0.187557E-01   0.198650E-02   0.263838E-02   0.229580E-01  -0.442020E+02   0.137868E+02   0.000000E+00  -0.579888E+02   0.115978E+03
   0.340208E+02  -0.108825E+01  -0.529428E+01  -0.723912E+01   0.301920E+02  -0.694142E+01  -0.453802E+01   0.152332E+01   0.379475E-02   0.154727E-02   0.132091E-02   0.118705E-01   0.186468E-01  -0.475085E+02   0.150821E+02   0.000000E+00  -0.625906E+02   0.125181E+03
   0.339973E+02  -0.235172E+01  -0.259602E+01  -0.473436E+01   0.270511E+02  -0.696338E+00   0.436546E+01   0.237675E+01   0.194810E-01   0.613960E-02   0.117622E-01   0.168869E-02   0.515734E-02  -0.425702E+02   0.159459E+02   0.000000E+00  -0.585161E+02   0.117032E+03
   0.343103E+02  -0.237622E+01  -0.259602E+01   0.146458E+01   0.329066E+02   0.297446E+01   0.704586E+00   0.283306E+00   0.598918E-02   0.239869E-02   0.722242E-03   0.286638E-02   0.515734E-02  -0.446748E+02   0.173062E+02   0.000000E+00  -0.619810E+02   0.123962E+03
   0.328919E+02   0.302765E+00   0.135968E+01  -0.109279E+01   0.276371E+02   0.318853E+01  -0.407056E+01  -0.339515E+01   0.214330E-01   0.213960E-01   0.706399E-02   0.209743E-04   0.860097E-02  -0.444228E+02   0.147125E+02   0.000000E+00  -0.591353E+02   0.118271E+03
   0.335128E+02  -0.461780E+01  -0.314466E+01  -0.971389E+00   0.297803E+02  -0.606934E+01  -0.451910E+01   0.668513E+01   0.436941E-02   0.174696E-01   0.178564E-01   0.104305E-01   0.432870E-02  -0.497946E+02   0.134122E+02   0.000000E+00  -0.632068E+02   0.126414E+03
   0.349356E+02  -0.112444E+01  -0.522128E+01  -0.705694E+01   0.254901E+02   0.225323E+00  -0.504560E+01  -0.485036E+01   0.591782E-02   0.710217E-03   0.240778E-02   0.228258E-02   0.432870E-02  -0.442955E+02   0.174478E+02   0.000000E+00  -0.617433E+02   0.123487E+03
   0.335813E+02  -0.331437E+01  -0.394517E+00   0.824012E+01   0.272922E+02  -0.782346E+01   0.352508E+01   0.973192E+00   0.214959E-01   0.129895E-01   0.719823E-02   0.101734E-01   0.387640E-02  -0.488969E+02   0.149969E+02   0.000000E+00  -0.638938E+02   0.127788E+03
   0.336106E+02  -0.865925E-01  -0.798580E+01  -0.254740E+01   0.297914E+02   0.201432E+01   0.339419E+01  -0.293246E+01   0.951282E-02   0.233500E-02   0.305318E-03   0.450491E-02   0.333734E-02  -0.430127E+02   0.173724E+02   0.000000E+00  -0.603851E+02   0.120770E+03
   0.324450E+02  -0.122630E+01   0.570223E+00   0.368457E+01   0.286812E+02  -0.874319E+00  -0.679906E+01  -0.131794E+01   0.200727E-01   0.205381E-03   0.876685E-02   0.143212E-01   0.998948E-02  -0.433742E+02   0.150924E+02   0.000000E+00  -0.584666E+02   0.116933E+03
   0.340526E+02  -0.262718E+01   0.154243E+01   0.444769E+01   0.281646E+02  -0.583583E+01  -0.159558E+00  -0.100527E+02   0.114751E-01   0.320005E-01   0.269145E-02   0.497854E-02   0.217994E-01  -0.500951E+02   0.122737E+02   0.000000E+00  -0.623688E+02   0.124738E+03
   0.329252E+02   0.319027E+00  -0.315543E+01  -0.727502E+00   0.293221E+02  -0.829277E+00  -0.533089E+01   0.478055E+01   0.256678E-02   0.230060E-01   0.649462E-02   0.318005E-02   0.734684E-02  -0.432158E+02   0.144179E+02   0.000000E+00  -0.576337E+02   0.115267E+03
   0.329252E+02  -0.313705E+01   0.207813E+01   0.343100E+01   0.269694E+02  -0.113128E-01  -0.356656E+01  -0.237635E+00   0.211834E-01   0.955235E-02   0.216477E-02   0.210873E-01   0.852118E-02  -0.439387E+02   0.142881E+02   0.000000E+00  -0.582268E+02   0.116454E+03
   0.319043E+02   0.935999E+00  -0.220673E+01  -0.652848E+01   0.292833E+02   0.724897E-01  -0.120653E+00   0.369452E+01   0.523422E-02   0.543966E-02   0.247241E-02   0.464748E-02   0.207661E-02  -0.414901E+02   0.169571E+02   0.000000E+00  -0.584472E+02   0.116894E+03
   0.332967E+02   0.935999E+00  -0.250350E+01  -0.842863E+01   0.275499E+02  -0.621413E+01   0.279965E+01   0.360332E+01   0.269910E-01   0.451300E-03   0.323505E-01   0.630016E-02   0.122491E-02  -0.472550E+02   0.143880E+02   0.000000E+00  -0.616430E+02   0.123286E+03
   0.332041E+02  -0.909683E+00  -0.108019E+01  -0.183505E+01   0.286443E+02  -0.306711E+01  -0.305198E+01  -0.540281E+01   0.262584E-02   0.249832E-01   0.152119E-01   0.667563E-03   0.238890E-02  -0.429805E+02   0.140955E+02   0.000000E+00  -0.570760E+02   0.114152E+03
   0.331715E+02  -0.909683E+00  -0.285214E+01  -0.322163E+01   0.282197E+02   0.937246E+00  -0.414598E+01  -0.283160E+01   0.146178E-01   0.122886E-01   0.360819E-02   0.160715E-01   0.321792E-03  -0.415945E+02   0.151917E+02   0.000000E+00  -0.567862E+02   0.113572E+03
   0.327708E+02   0.214556E+01  -0.338986E+01  -0.306881E+01   0.293667E+02   0.622840E+00  -0.921425E+01  -0.368414E+01   0.175995E-01   0.821917E-03   0.185018E-01   0.340917E-02   0.594948E-02  -0.458199E+02   0.155524E+02   0.000000E+00  -0.613723E+02   0.122745E+03
   0.329723E+02  -0.122389E+01   0.103274E+01  -0.213511E+01   0.285133E+02   0.272612E+00   0.403820E+01  -0.199468E+01   0.231322E-01   0.257080E-01   0.252806E-01   0.122767E-02   0.130904E-01  -0.459580E+02   0.118900E+02   0.000000E+00  -0.578480E+02   0.115696E+03
   0.315456E+02   0.550196E+00  -0.141606E+01  -0.213511E+01   0.246489E+02  -0.120377E+01   0.470304E+01   0.470424E+00   0.132619E-01   0.187065E-02   0.136195E-02   0.795650E-02   0.781700E-02  -0.437689E+02   0.165201E+02   0.000000E+00  -0.602890E+02   0.120578E+03
   0.325348E+02   0.590723E+00  -0.287197E+01  -0.756798E+01   0.285188E+02  -0.332776E+01  -0.518649E+01   0.109150E+02   0.140196E-01   0.308217E-02   0.136195E-02   0.180190E-01   0.289753E-01  -0.485182E+02   0.132768E+02   0.000000E+00  -0.617950E+02   0.123590E+03
   0.333406E+02   0.346390E-01  -0.215105E+01  -0.352841E+01   0.317804E+02   0.363804E+00  -0.447810E+01  -0.197162E+01   0.474173E-02   0.628120E-02   0.195779E-03   0.172496E-01   0.114348E-02  -0.436678E+02   0.159337E+02   0.000000E+00  -0.596015E+02   0.119203E+03
   0.327368E+02  -0.992928E+00  -0.228460E+01  -0.339278E+00   0.295107E+02   0.872291E+00   0.284431E+01  -0.197162E+01   0.318318E-02   0.160940E-01   0.150014E-02   0.392351E-02   0.102665E-01  -0.413405E+02   0.152423E+02   0.000000E+00  -0.565828E+02   0.113166E+03
   0.327002E+02  -0.992928E+00  -0.241720E+01  -0.103280E-01   0.298242E+02  -0.378270E+01  -0.554412E+01   0.750879E+01   0.162307E-02   0.254392E-01   0.598350E-02   0.201870E-01   0.296639E-02  -0.456443E+02   0.129631E+02   0.000000E+00  -0.586074E+02   0.117215E+03
   0.333495E+02  -0.484842E+00  -0.252141E+01  -0.823802E+00   0.263639E+02   0.976377E+00   0.323581E+01   0.222185E+01   0.570394E-02   0.165599E-02   0.111484E-01   0.999944E-02   0.117925E-01  -0.419181E+02   0.149610E+02   0.000000E+00  -0.568791E+02   0.113758E+03
   0.328981E+02   0.101948E+01  -0.258990E+01  -0.143744E+01   0.283431E+02  -0.466007E+00  -0.428035E+00  -0.260101E+01   0.122864E-01   0.132804E-01   0.161579E-02   0.478363E-02   0.687095E-03  -0.404750E+02   0.163840E+02   0.000000E+00  -0.568590E+02   0.113718E+03
   0.325434E+02  -0.107785E+01   0.340927E+01  -0.776432E+00   0.315432E+02   0.569578E+01  -0.544076E+01   0.297870E+01   0.185775E-01   0.155746E-02   0.116458E-01   0.115490E-01   0.736327E-03  -0.481457E+02   0.158718E+02   0.000000E+00  -0.640175E+02   0.128035E+03
   0.323748E+02  -0.124940E+01   0.331276E+00   0.859105E+00   0.294397E+02  -0.192548E+01   0.823279E+00  -0.698708E+00   0.436982E-01   0.956620E-03   0.277021E-02   0.625730E-02   0.191117E-01  -0.447664E+02   0.155111E+02   0.000000E+00  -0.602775E+02   0.120555E+03
   0.334658E+02  -0.120433E+01  -0.117934E+01  -0.148660E+01   0.314958E+02  -0.282198E+01  -0.306019E+01   0.212647E+01   0.643121E-02   0.340791E-02   0.425017E-03   0.420010E-02   0.845743E-02  -0.417796E+02   0.167716E+02   0.000000E+00  -0.585512E+02   0.117102E+03
