Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.103225E+03  -0.924097E+02   0.607220E+02   0.705888E+02   0.811541E+01   0.527205E+01   0.586357E-03   0.822901E+01   0.105065E+02   0.915161E+01   0.174349E+02   0.142947E+03  -0.173555E+02   0.000000E+00   0.160303E+03  -0.320605E+03
   0.109126E+03  -0.107297E+03   0.119392E+03   0.677758E+02  -0.834021E+01  -0.171781E+01   0.465811E-03   0.102019E+02   0.956937E+01   0.172426E+02   0.106642E+02   0.143630E+03  -0.155054E+02   0.000000E+00   0.159135E+03  -0.318271E+03
   0.106733E+03  -0.768966E+02   0.455418E+02   0.641128E+02   0.530618E+01  -0.506585E+01   0.521279E-03   0.919376E+01   0.793142E+01   0.132123E+02   0.154844E+02   0.146099E+03  -0.145672E+02   0.000000E+00   0.160666E+03  -0.321332E+03
   0.996168E+02  -0.330273E+02   0.162471E+02   0.665668E+02   0.237437E+02  -0.995928E+01   0.466895E-03   0.860935E+01   0.707778E+01   0.122898E+02   0.157296E+02   0.144107E+03  -0.156554E+02   0.000000E+00   0.159762E+03  -0.319525E+03
   0.105477E+03   0.629315E+02  -0.232764E+02   0.608015E+02   0.777304E+01  -0.255035E+02   0.968345E-03   0.126215E+02   0.907671E+01   0.120640E+02   0.147943E+02   0.142859E+03  -0.152991E+02   0.000000E+00   0.158158E+03  -0.316316E+03
   0.103380E+03  -0.203477E+02   0.207028E+02   0.620526E+02   0.494763E+01  -0.383888E+02   0.568516E-03   0.101705E+02   0.188540E+02   0.195390E+02   0.195296E+02   0.137996E+03  -0.219580E+02   0.000000E+00   0.159954E+03  -0.319908E+03
   0.943811E+02   0.597920E+02  -0.129222E+02   0.729040E+02   0.205354E+01   0.458818E+01   0.259370E-03   0.109387E+02   0.142963E+02   0.148867E+02   0.150295E+02   0.141691E+03  -0.161442E+02   0.000000E+00   0.157835E+03  -0.315670E+03
   0.850042E+02   0.990940E+01  -0.172506E+02   0.673861E+02  -0.829423E+01  -0.218196E+02   0.101377E-02   0.103053E+02   0.933973E+01   0.120824E+02   0.180959E+02   0.143129E+03  -0.150321E+02   0.000000E+00   0.158161E+03  -0.316322E+03
   0.106880E+03  -0.106742E+03   0.604630E+02   0.636774E+02   0.556706E+01  -0.359223E+02   0.807513E-03   0.769447E+01   0.106714E+02   0.158766E+02   0.190138E+02   0.144170E+03  -0.157558E+02   0.000000E+00   0.159926E+03  -0.319852E+03
   0.889999E+02  -0.804385E+02   0.604630E+02   0.636774E+02  -0.140653E+02  -0.549406E+01   0.643094E-03   0.105093E+02   0.102864E+02   0.219769E+02   0.166153E+02   0.142143E+03  -0.165617E+02   0.000000E+00   0.158705E+03  -0.317409E+03
   0.106603E+03  -0.105820E+03   0.614893E+02   0.666897E+02  -0.211996E+02  -0.942233E+01   0.589308E-03   0.839206E+01   0.126737E+02   0.155585E+02   0.208244E+02   0.143542E+03  -0.168788E+02   0.000000E+00   0.160421E+03  -0.320842E+03
   0.106603E+03  -0.777745E+02   0.658634E+02   0.644007E+02   0.142000E+02  -0.149273E+02   0.671243E-03   0.118400E+02   0.108266E+02   0.105014E+02   0.209092E+02   0.142799E+03  -0.176318E+02   0.000000E+00   0.160431E+03  -0.320862E+03
   0.940163E+02  -0.777745E+02   0.104530E+03   0.667444E+02   0.587356E+01  -0.197971E+02   0.118784E-02   0.109156E+02   0.105504E+02   0.146690E+02   0.128926E+02   0.142177E+03  -0.143965E+02   0.000000E+00   0.156574E+03  -0.313147E+03
   0.109939E+03  -0.142870E+03   0.129045E+03   0.659367E+02  -0.177958E+02  -0.136110E+02   0.984722E-03   0.127771E+02   0.120854E+02   0.152037E+02   0.105504E+02   0.139932E+03  -0.168499E+02   0.000000E+00   0.156782E+03  -0.313564E+03
   0.946012E+02  -0.297698E+01   0.109242E+03   0.646262E+02  -0.105096E+02  -0.168509E+02   0.124223E-02   0.979316E+01   0.108667E+02   0.146052E+02   0.178630E+02   0.137644E+03  -0.146969E+02   0.000000E+00   0.152341E+03  -0.304682E+03
   0.108352E+03  -0.212883E+02   0.301248E+02   0.635216E+02   0.119864E+01   0.156207E+01   0.836347E-03   0.116850E+02   0.669983E+01   0.168141E+02   0.179164E+02   0.142781E+03  -0.169172E+02   0.000000E+00   0.159698E+03  -0.319396E+03
   0.109570E+03  -0.663002E+02   0.319287E+02   0.732424E+02   0.342257E+01  -0.161982E+02   0.421363E-03   0.117735E+02   0.786150E+01   0.129887E+02   0.198621E+02   0.144488E+03  -0.163653E+02   0.000000E+00   0.160853E+03  -0.321707E+03
   0.106945E+03  -0.163828E+02   0.282900E+02   0.717604E+02  -0.579078E+01  -0.368560E+01   0.488781E-03   0.934014E+01   0.126512E+02   0.154600E+02   0.169224E+02   0.144726E+03  -0.152649E+02   0.000000E+00   0.159991E+03  -0.319982E+03
   0.984563E+02  -0.469961E+01   0.815093E+02   0.633428E+02   0.928183E+01  -0.152245E+02   0.836264E-03   0.934014E+01   0.865956E+01   0.200282E+02   0.167353E+02   0.140394E+03  -0.157025E+02   0.000000E+00   0.156097E+03  -0.312193E+03
   0.106719E+03  -0.136240E+03   0.904335E+02   0.716321E+02  -0.528673E+01  -0.100023E+02   0.836264E-03   0.892686E+01   0.136451E+02   0.143204E+02   0.127374E+02   0.143020E+03  -0.157215E+02   0.000000E+00   0.158741E+03  -0.317483E+03
   0.106494E+03  -0.497691E+02   0.887406E+02   0.673852E+02   0.706911E+00   0.781994E+01   0.755606E-03   0.968363E+01   0.131538E+02   0.185052E+02   0.159397E+02   0.142895E+03  -0.160669E+02   0.000000E+00   0.158962E+03  -0.317924E+03
   0.109836E+03  -0.142155E+03   0.963792E+02   0.640203E+02  -0.168105E+02  -0.281051E+02   0.678663E-03   0.109342E+02   0.109833E+02   0.126685E+02   0.122861E+02   0.144397E+03  -0.148834E+02   0.000000E+00   0.159280E+03  -0.318561E+03
   0.105634E+03  -0.125971E+03   0.104713E+03   0.600708E+02  -0.177297E+02  -0.188337E+02   0.394578E-03   0.111921E+02   0.160548E+02   0.206996E+02   0.116885E+02   0.139024E+03  -0.196977E+02   0.000000E+00   0.158722E+03  -0.317443E+03
   0.110178E+03  -0.566950E+02   0.262684E+02   0.753298E+02   0.480639E+01   0.163923E+01   0.656166E-03   0.855371E+01   0.676660E+01   0.127656E+02   0.127172E+02   0.144746E+03  -0.160093E+02   0.000000E+00   0.160755E+03  -0.321511E+03
   0.108419E+03  -0.860993E+02   0.115353E+03   0.659675E+02   0.879479E+01   0.918763E+01   0.112051E-02   0.107528E+02   0.913560E+01   0.137255E+02   0.166176E+02   0.143324E+03  -0.143980E+02   0.000000E+00   0.157722E+03  -0.315444E+03
   0.106682E+03  -0.620527E+02   0.378848E+02   0.685837E+02   0.632330E+01  -0.265408E+02   0.268742E-03   0.112933E+02   0.116148E+02   0.183863E+02   0.166240E+02   0.144679E+03  -0.156972E+02   0.000000E+00   0.160376E+03  -0.320752E+03
   0.102815E+03  -0.121117E+02   0.563866E+02   0.624573E+02  -0.183119E+02  -0.250411E+01   0.893695E-03   0.838987E+01   0.100308E+02   0.138117E+02   0.111408E+02   0.143486E+03  -0.150284E+02   0.000000E+00   0.158514E+03  -0.317029E+03
   0.997737E+02   0.674763E+00   0.760508E+00   0.628419E+02   0.248843E+02  -0.153704E+02   0.677762E-03   0.101975E+02   0.761003E+01   0.146262E+02   0.163973E+02   0.144281E+03  -0.148591E+02   0.000000E+00   0.159140E+03  -0.318280E+03
   0.792144E+02   0.254173E+02  -0.331754E+02   0.697030E+02  -0.118660E+02  -0.150471E+02   0.113601E-02   0.137466E+02   0.139215E+02   0.149901E+02   0.143291E+02   0.140499E+03  -0.172673E+02   0.000000E+00   0.157766E+03  -0.315533E+03
   0.870121E+02   0.148195E+02  -0.815448E+01   0.710348E+02   0.100439E+02  -0.171026E+02   0.937403E-03   0.146631E+02   0.944765E+01   0.131738E+02   0.196946E+02   0.140758E+03  -0.174819E+02   0.000000E+00   0.158240E+03  -0.316480E+03
   0.805840E+02   0.708683E+01  -0.385020E+02   0.732798E+02   0.715875E+01   0.450012E+01   0.100876E-02   0.809257E+01   0.848169E+01   0.215915E+02   0.207301E+02   0.139569E+03  -0.181818E+02   0.000000E+00   0.157751E+03  -0.315502E+03
   0.984308E+02  -0.849833E+02   0.100565E+03   0.663492E+02   0.242770E+02  -0.106303E+02   0.985865E-03   0.737931E+01   0.835972E+01   0.157816E+02   0.168630E+02   0.142651E+03  -0.154486E+02   0.000000E+00   0.158100E+03  -0.316199E+03
   0.108365E+03  -0.486201E+02   0.334110E+02   0.685246E+02   0.156424E+02  -0.744582E+01   0.182999E-04   0.111122E+02   0.693863E+01   0.133548E+02   0.125880E+02   0.144053E+03  -0.158146E+02   0.000000E+00   0.159868E+03  -0.319735E+03
   0.929417E+02  -0.663791E+02   0.334110E+02   0.631783E+02   0.212727E+02  -0.320065E+02   0.469832E-03   0.153198E+02   0.132486E+02   0.172123E+02   0.125039E+02   0.140594E+03  -0.185822E+02   0.000000E+00   0.159176E+03  -0.318352E+03
   0.107053E+03  -0.235832E+02   0.209230E+02   0.630655E+02   0.170390E+02  -0.334322E+02   0.931557E-03   0.955373E+01   0.112881E+02   0.148419E+02   0.166527E+02   0.144872E+03  -0.145215E+02   0.000000E+00   0.159393E+03  -0.318787E+03
   0.101850E+03   0.580084E+01   0.233805E+02   0.677103E+02  -0.408982E+01   0.768609E+01   0.616087E-03   0.795703E+01   0.701203E+01   0.143532E+02   0.112772E+02   0.142847E+03  -0.163609E+02   0.000000E+00   0.159208E+03  -0.318416E+03
   0.104405E+03  -0.172949E+02  -0.636085E+00   0.744616E+02   0.496086E+01   0.451217E+00   0.733905E-03   0.975676E+01   0.130477E+02   0.173804E+02   0.116022E+02   0.143537E+03  -0.161244E+02   0.000000E+00   0.159661E+03  -0.319323E+03
   0.103776E+03  -0.640257E+02   0.606986E+02   0.623033E+02  -0.355498E+01  -0.623879E+01   0.146444E-03   0.105102E+02   0.114871E+02   0.155224E+02   0.179844E+02   0.144594E+03  -0.151060E+02   0.000000E+00   0.159700E+03  -0.319400E+03
   0.937619E+02  -0.352639E+02   0.533197E+02   0.608244E+02  -0.174473E+01  -0.340548E+02   0.499176E-03   0.859256E+01   0.123478E+02   0.143603E+02   0.186883E+02   0.143215E+03  -0.157114E+02   0.000000E+00   0.158926E+03  -0.317853E+03
   0.110325E+03  -0.865157E+02   0.359542E+02   0.642084E+02   0.146215E+02  -0.101473E+02   0.499176E-03   0.992921E+01   0.966369E+01   0.176133E+02   0.184147E+02   0.145504E+03  -0.151924E+02   0.000000E+00   0.160696E+03  -0.321393E+03
   0.103165E+03  -0.593522E+02   0.625211E+02   0.620498E+02  -0.171806E+01   0.117601E+02   0.103538E-02   0.114409E+02   0.114203E+02   0.148009E+02   0.132296E+02   0.144131E+03  -0.147793E+02   0.000000E+00   0.158910E+03  -0.317821E+03
   0.781815E+02   0.196454E+02   0.529097E+02   0.655169E+02  -0.143512E+02  -0.252272E+02   0.116804E-02   0.716570E+01   0.887473E+01   0.145877E+02   0.129807E+02   0.139687E+03  -0.152170E+02   0.000000E+00   0.154904E+03  -0.309808E+03
   0.106683E+03  -0.164510E+02  -0.250715E+02   0.685694E+02   0.144338E+01   0.114662E+01   0.595964E-03   0.101922E+02   0.115166E+02   0.112668E+02   0.157186E+02   0.144393E+03  -0.152303E+02   0.000000E+00   0.159623E+03  -0.319247E+03
   0.102190E+03  -0.839292E+01   0.392913E+01   0.677595E+02  -0.101582E+02  -0.101611E+02   0.595964E-03   0.885545E+01   0.821590E+01   0.171775E+02   0.157186E+02   0.144839E+03  -0.147932E+02   0.000000E+00   0.159632E+03  -0.319264E+03
   0.968199E+02   0.204481E+02  -0.332957E+01   0.636683E+02  -0.453046E+01  -0.290255E+02   0.883713E-03   0.113505E+02   0.115635E+02   0.146086E+02   0.135619E+02   0.143904E+03  -0.147493E+02   0.000000E+00   0.158653E+03  -0.317307E+03
   0.105409E+03   0.149718E+02   0.664859E+01   0.643607E+02   0.706390E+01  -0.318851E+02   0.579737E-03   0.825573E+01   0.111721E+02   0.195058E+02   0.193841E+02   0.142370E+03  -0.167397E+02   0.000000E+00   0.159110E+03  -0.318219E+03
   0.964508E+02  -0.271302E+02  -0.203971E+02   0.643607E+02   0.614685E+01   0.827941E+01   0.614034E-03   0.853856E+01   0.113515E+02   0.141503E+02   0.140689E+02   0.144443E+03  -0.144576E+02   0.000000E+00   0.158901E+03  -0.317801E+03
   0.862639E+02   0.132184E+02  -0.380611E+02   0.698008E+02   0.876513E+01  -0.168025E+02   0.328106E-03   0.739879E+01   0.761740E+01   0.125287E+02   0.132370E+02   0.142480E+03  -0.157869E+02   0.000000E+00   0.158267E+03  -0.316534E+03
   0.969422E+02   0.676216E+01  -0.345351E+02   0.698008E+02  -0.114807E+02  -0.139877E+02   0.824765E-03   0.102787E+02   0.723379E+01   0.118546E+02   0.138451E+02   0.143475E+03  -0.154854E+02   0.000000E+00   0.158960E+03  -0.317921E+03
   0.109411E+03   0.335246E+01  -0.515090E+02   0.640273E+02  -0.128711E+02  -0.324729E+02   0.687092E-03   0.869856E+01   0.881338E+01   0.139424E+02   0.177930E+02   0.144539E+03  -0.147101E+02   0.000000E+00   0.159249E+03  -0.318498E+03
   0.106832E+03   0.111869E+00  -0.502040E+01   0.651544E+02   0.229793E+02  -0.170733E+02   0.110448E-02   0.830400E+01   0.114097E+02   0.135873E+02   0.176955E+02   0.142807E+03  -0.151297E+02   0.000000E+00   0.157937E+03  -0.315873E+03
   0.102985E+03  -0.246210E+02   0.532898E+02   0.628054E+02   0.383126E+01  -0.114357E+02   0.831365E-03   0.809156E+01   0.107002E+02   0.141185E+02   0.134642E+02   0.144720E+03  -0.145013E+02   0.000000E+00   0.159221E+03  -0.318443E+03
   0.919142E+02  -0.470505E+02   0.532898E+02   0.613130E+02  -0.226918E+02  -0.710085E+01   0.528033E-03   0.774699E+01   0.104484E+02   0.117462E+02   0.148045E+02   0.144120E+03  -0.151236E+02   0.000000E+00   0.159244E+03  -0.318487E+03
   0.108319E+03  -0.986431E+02   0.503630E+02   0.612185E+02  -0.113713E+02   0.797647E+01   0.634507E-03   0.144594E+02   0.110539E+02   0.144971E+02   0.155418E+02   0.144084E+03  -0.163304E+02   0.000000E+00   0.160414E+03  -0.320829E+03
   0.108278E+03  -0.652289E+02   0.922209E+02   0.623451E+02   0.236932E+02  -0.415810E+01   0.308302E-03   0.127309E+02   0.104963E+02   0.940726E+01   0.103891E+02   0.140273E+03  -0.186259E+02   0.000000E+00   0.158899E+03  -0.317798E+03
   0.108278E+03  -0.890778E+02   0.772800E+02   0.642995E+02   0.673957E+01  -0.415810E+01   0.725793E-03   0.699231E+01   0.125203E+02   0.123237E+02   0.187685E+02   0.143098E+03  -0.172413E+02   0.000000E+00   0.160339E+03  -0.320679E+03
   0.860956E+02  -0.163040E+02   0.356307E+02   0.715926E+02   0.145014E+02  -0.164053E+02   0.478849E-03   0.829706E+01   0.100657E+02   0.121274E+02   0.129890E+02   0.143528E+03  -0.147279E+02   0.000000E+00   0.158256E+03  -0.316512E+03
   0.109012E+03   0.522743E+02  -0.263628E+02   0.631446E+02   0.948165E+01  -0.325537E+02   0.712990E-03   0.873374E+01   0.976588E+01   0.113877E+02   0.132229E+02   0.143519E+03  -0.148276E+02   0.000000E+00   0.158347E+03  -0.316693E+03
   0.109223E+03  -0.739046E+01   0.356573E+02   0.729951E+02  -0.162216E+01  -0.164296E+02   0.246596E-03   0.966711E+01   0.129344E+02   0.994341E+01   0.207689E+02   0.140810E+03  -0.184207E+02   0.000000E+00   0.159231E+03  -0.318461E+03
   0.109761E+03  -0.435792E+02   0.329921E+02   0.610111E+02   0.321403E+02  -0.161863E+02   0.441366E-03   0.935792E+01   0.103620E+02   0.205671E+02   0.176442E+02   0.144323E+03  -0.160974E+02   0.000000E+00   0.160420E+03  -0.320841E+03
   0.100804E+03  -0.105030E+03   0.663831E+02   0.645012E+02  -0.216547E+02  -0.889935E+01   0.437597E-03   0.109228E+02   0.915906E+01   0.135977E+02   0.119734E+02   0.144851E+03  -0.146305E+02   0.000000E+00   0.159482E+03  -0.318963E+03
   0.912999E+02  -0.706209E+02   0.581101E+02   0.682112E+02  -0.364711E+01  -0.131489E+02   0.436168E-03   0.924745E+01   0.116520E+02   0.102015E+02   0.133188E+02   0.143042E+03  -0.159779E+02   0.000000E+00   0.159020E+03  -0.318040E+03
   0.910003E+02   0.188298E+02   0.106777E-01   0.636336E+02   0.192024E+01  -0.262421E+02   0.107759E-03   0.124126E+02   0.110737E+02   0.127421E+02   0.143846E+02   0.142220E+03  -0.151861E+02   0.000000E+00   0.157406E+03  -0.314812E+03
   0.109506E+03   0.805452E+02   0.106777E-01   0.781531E+02  -0.291189E+01  -0.494483E+01   0.994095E-03   0.962540E+01   0.896182E+01   0.103534E+02   0.121991E+02   0.141996E+03  -0.156998E+02   0.000000E+00   0.157696E+03  -0.315392E+03
   0.952934E+02  -0.372408E+02   0.106777E-01   0.709324E+02   0.111312E+01  -0.705992E+01   0.891841E-03   0.963277E+01   0.135958E+02   0.129323E+02   0.198673E+02   0.142329E+03  -0.168661E+02   0.000000E+00   0.159195E+03  -0.318390E+03
   0.105426E+03   0.112133E+02  -0.257284E+00   0.699253E+02   0.102146E+02  -0.433320E+01   0.798343E-03   0.132396E+02   0.921417E+01   0.107695E+02   0.166663E+02   0.142415E+03  -0.165564E+02   0.000000E+00   0.158971E+03  -0.317943E+03
   0.884340E+02  -0.461439E+02   0.413766E+02   0.680292E+02   0.639951E+01  -0.210156E+02   0.865803E-03   0.100994E+02   0.106889E+02   0.144600E+02   0.187081E+02   0.143951E+03  -0.149488E+02   0.000000E+00   0.158900E+03  -0.317800E+03
   0.105527E+03  -0.774924E+02   0.198041E+02   0.647968E+02   0.101471E+01  -0.216786E+02   0.101724E-02   0.895833E+01   0.791848E+01   0.144679E+02   0.170362E+02   0.143795E+03  -0.148033E+02   0.000000E+00   0.158598E+03  -0.317197E+03
   0.106092E+03  -0.558708E+02   0.217050E+02   0.727772E+02   0.101471E+01   0.758151E+01   0.671013E-03   0.118123E+02   0.100860E+02   0.157069E+02   0.133225E+02   0.145957E+03  -0.146571E+02   0.000000E+00   0.160614E+03  -0.321228E+03
   0.110852E+03  -0.972715E+02   0.847522E+02   0.637217E+02   0.148394E+02  -0.213794E+02   0.261306E-03   0.120696E+02   0.111252E+02   0.140314E+02   0.211381E+02   0.143547E+03  -0.166865E+02   0.000000E+00   0.160233E+03  -0.320467E+03
   0.110852E+03  -0.527768E+02   0.864968E+02   0.683515E+02  -0.368542E+01  -0.137970E+02   0.560389E-03   0.859714E+01   0.885590E+01   0.134134E+02   0.148320E+02   0.145357E+03  -0.142367E+02   0.000000E+00   0.159594E+03  -0.319187E+03
   0.110852E+03  -0.747042E+02   0.630884E+02   0.715445E+02  -0.919330E+00  -0.203667E+02   0.683882E-03   0.101633E+02   0.965142E+01   0.215854E+02   0.166092E+02   0.144527E+03  -0.162558E+02   0.000000E+00   0.160783E+03  -0.321566E+03
   0.107540E+03  -0.119583E+03   0.593090E+02   0.644005E+02   0.134300E+02   0.445260E+00   0.405734E-03   0.111816E+02   0.946230E+01   0.967133E+01   0.170711E+02   0.141670E+03  -0.165623E+02   0.000000E+00   0.158232E+03  -0.316465E+03
   0.878480E+02   0.302202E+02   0.376267E+02   0.647419E+02   0.267731E+01   0.129063E+02   0.148975E-02   0.893118E+01   0.795609E+01   0.192991E+02   0.107158E+02   0.137594E+03  -0.165995E+02   0.000000E+00   0.154194E+03  -0.308387E+03
   0.101848E+03  -0.100937E+03   0.896775E+02   0.732681E+02   0.215951E+01  -0.459095E+01   0.491827E-03   0.939860E+01   0.873551E+01   0.112421E+02   0.130124E+02   0.144495E+03  -0.149454E+02   0.000000E+00   0.159440E+03  -0.318881E+03
   0.108060E+03  -0.417501E+02   0.613966E+02   0.673735E+02   0.106575E+02  -0.635469E+01   0.550896E-03   0.953213E+01   0.116158E+02   0.125356E+02   0.163461E+02   0.145231E+03  -0.148169E+02   0.000000E+00   0.160048E+03  -0.320096E+03
   0.966877E+02   0.216769E+02   0.264875E+02   0.704202E+02   0.725695E+01   0.497677E+01   0.723212E-03   0.763378E+01   0.958573E+01   0.112103E+02   0.913195E+01   0.140297E+03  -0.179770E+02   0.000000E+00   0.158274E+03  -0.316548E+03
   0.103137E+03   0.382344E+02  -0.318941E+02   0.647090E+02   0.268144E+01   0.162999E+02   0.356868E-03   0.836928E+01   0.996811E+01   0.142523E+02   0.183013E+02   0.142541E+03  -0.148946E+02   0.000000E+00   0.157436E+03  -0.314871E+03
   0.109692E+03   0.791069E+01   0.104290E+02   0.638144E+02  -0.232262E+02  -0.215238E+02   0.262757E-03   0.889847E+01   0.929158E+01   0.131716E+02   0.158620E+02   0.144813E+03  -0.142282E+02   0.000000E+00   0.159041E+03  -0.318082E+03
   0.105132E+03   0.781357E+02  -0.142685E+02   0.608189E+02  -0.245157E+02  -0.726995E+01   0.630276E-03   0.112454E+02   0.766051E+01   0.141826E+02   0.165519E+02   0.143873E+03  -0.151182E+02   0.000000E+00   0.158991E+03  -0.317982E+03
   0.109160E+03   0.772341E+02  -0.142685E+02   0.645294E+02  -0.245157E+02  -0.257745E+02   0.115520E-02   0.114195E+02   0.126093E+02   0.124478E+02   0.213811E+02   0.140041E+03  -0.174345E+02   0.000000E+00   0.157476E+03  -0.314951E+03
   0.110903E+03  -0.360120E+02  -0.135203E+02   0.615958E+02   0.130529E+02   0.947934E+01   0.798540E-03   0.121284E+02   0.120649E+02   0.127293E+02   0.207008E+02   0.142751E+03  -0.170829E+02   0.000000E+00   0.159834E+03  -0.319668E+03
   0.104613E+03  -0.457761E+02   0.725724E+01   0.637348E+02   0.639334E+01   0.159683E+02   0.652517E-03   0.725053E+01   0.113571E+02   0.112912E+02   0.144354E+02   0.144191E+03  -0.160092E+02   0.000000E+00   0.160200E+03  -0.320400E+03
   0.100741E+03  -0.457761E+02   0.275409E+02   0.713783E+02   0.163907E+02  -0.673020E+01   0.836200E-03   0.101082E+02   0.911279E+01   0.183672E+02   0.156720E+02   0.144985E+03  -0.148147E+02   0.000000E+00   0.159800E+03  -0.319599E+03
   0.885975E+02   0.644742E+00   0.171371E+01   0.660132E+02  -0.175575E+02  -0.114695E+02   0.968919E-03   0.753971E+01   0.788519E+01   0.117529E+02   0.230963E+02   0.140049E+03  -0.184473E+02   0.000000E+00   0.158496E+03  -0.316993E+03
   0.898571E+02   0.259676E+02   0.107378E+02   0.700152E+02   0.104321E+02  -0.729810E+01   0.576614E-03   0.149393E+02   0.952066E+01   0.168784E+02   0.205336E+02   0.139883E+03  -0.182396E+02   0.000000E+00   0.158123E+03  -0.316245E+03
   0.108366E+03   0.267621E+02   0.381773E+02   0.725808E+02   0.260134E+01   0.105148E+02   0.796125E-03   0.109354E+02   0.108191E+02   0.134234E+02   0.185378E+02   0.142939E+03  -0.151655E+02   0.000000E+00   0.158104E+03  -0.316209E+03
   0.107568E+03  -0.739093E+02   0.212321E+02   0.657049E+02   0.861315E+01  -0.152960E+01   0.253543E-03   0.123114E+02   0.123549E+02   0.142717E+02   0.188092E+02   0.143581E+03  -0.163710E+02   0.000000E+00   0.159952E+03  -0.319904E+03
   0.101131E+03  -0.761125E+02   0.343916E+02   0.617691E+02  -0.997894E+00   0.117834E+02   0.321316E-04   0.784034E+01   0.121384E+02   0.899839E+01   0.142400E+02   0.141163E+03  -0.178992E+02   0.000000E+00   0.159062E+03  -0.318124E+03
   0.109258E+03  -0.790063E+02   0.328568E+02   0.719007E+02  -0.997894E+00  -0.701991E+01   0.730416E-03   0.100791E+02   0.937631E+01   0.161866E+02   0.139000E+02   0.146575E+03  -0.141455E+02   0.000000E+00   0.160721E+03  -0.321441E+03
   0.916413E+02  -0.400386E+02   0.585063E+02   0.701456E+02   0.103858E+02  -0.781132E+01   0.560685E-03   0.864314E+01   0.121141E+02   0.151726E+02   0.158318E+02   0.144020E+03  -0.148795E+02   0.000000E+00   0.158899E+03  -0.317799E+03
   0.976437E+02  -0.264930E+02   0.612335E+02   0.637980E+02  -0.224769E+02  -0.929350E+01   0.847373E-03   0.103391E+02   0.100300E+02   0.154427E+02   0.186454E+02   0.143797E+03  -0.149037E+02   0.000000E+00   0.158701E+03  -0.317401E+03
   0.893723E+02  -0.666388E+02   0.362997E+02   0.654039E+02  -0.118072E+02  -0.221886E+02   0.803940E-03   0.766702E+01   0.795425E+01   0.140646E+02   0.128641E+02   0.143487E+03  -0.151757E+02   0.000000E+00   0.158663E+03  -0.317325E+03
   0.995092E+02  -0.318111E+02   0.125673E+02   0.657700E+02   0.107302E+02  -0.195857E+02   0.299280E-03   0.808657E+01   0.100855E+02   0.170339E+02   0.173929E+02   0.144367E+03  -0.151165E+02   0.000000E+00   0.159483E+03  -0.318967E+03
   0.973978E+02  -0.130886E+02   0.557609E+01   0.641724E+02  -0.200320E+02  -0.112315E+02   0.726013E-03   0.969343E+01   0.724455E+01   0.118400E+02   0.100988E+02   0.142658E+03  -0.169858E+02   0.000000E+00   0.159644E+03  -0.319288E+03
   0.964098E+02  -0.303515E+02   0.317871E+02   0.601458E+02  -0.145942E+02   0.419462E+01   0.365508E-03   0.118674E+02   0.101647E+02   0.118974E+02   0.107131E+02   0.143283E+03  -0.160808E+02   0.000000E+00   0.159364E+03  -0.318728E+03
   0.106163E+03  -0.916024E+02   0.757919E+02   0.601645E+02  -0.710108E+01   0.658148E+01   0.693486E-03   0.964629E+01   0.117857E+02   0.182835E+02   0.107801E+02   0.144056E+03  -0.162080E+02   0.000000E+00   0.160264E+03  -0.320528E+03
   0.107324E+03  -0.127773E+03   0.829115E+02   0.675897E+02   0.209738E+02  -0.133757E+02   0.584070E-03   0.103359E+02   0.104665E+02   0.180584E+02   0.122608E+02   0.144460E+03  -0.150453E+02   0.000000E+00   0.159505E+03  -0.319011E+03
   0.110998E+03  -0.692739E+02   0.238962E+02   0.621242E+02  -0.469150E+01   0.103527E+02   0.134595E-04   0.826209E+01   0.976683E+01   0.113950E+02   0.160424E+02   0.145249E+03  -0.150457E+02   0.000000E+00   0.160295E+03  -0.320589E+03
   0.945827E+02  -0.109603E+02   0.249920E+02   0.679899E+02  -0.452419E+01  -0.210205E+02   0.994254E-03   0.130172E+02   0.976683E+01   0.140567E+02   0.142951E+02   0.143497E+03  -0.150893E+02   0.000000E+00   0.158586E+03  -0.317173E+03
   0.948461E+02  -0.207481E+02   0.175089E+02   0.684308E+02   0.728337E+00  -0.112879E+02   0.400428E-04   0.975261E+01   0.106340E+02   0.144643E+02   0.124659E+02   0.144276E+03  -0.143192E+02   0.000000E+00   0.158595E+03  -0.317190E+03
   0.104102E+03   0.176357E+02   0.143146E+02   0.660140E+02  -0.133640E+01  -0.289105E+02   0.945535E-03   0.866207E+01   0.918145E+01   0.121544E+02   0.127623E+02   0.143946E+03  -0.146320E+02   0.000000E+00   0.158578E+03  -0.317156E+03
   0.821134E+02   0.207233E+01   0.602973E+01   0.636791E+02  -0.949428E+01  -0.297405E+02   0.104218E-02   0.981237E+01   0.110114E+02   0.190872E+02   0.217247E+02   0.140560E+03  -0.172546E+02   0.000000E+00   0.157815E+03  -0.315629E+03
   0.103637E+03  -0.396679E+02  -0.692488E+01   0.679471E+02  -0.172385E+02  -0.240097E+02   0.728288E-03   0.105594E+02   0.102971E+02   0.134477E+02   0.133253E+02   0.145800E+03  -0.142327E+02   0.000000E+00   0.160033E+03  -0.320065E+03
