Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.349999E+02  -0.179405E+01  -0.926385E+00   0.408382E-01   0.302461E+02  -0.262306E+01  -0.986532E+00   0.190329E+00   0.681452E-04   0.933659E+01   0.600187E+01   0.346578E+00   0.165717E+02   0.215218E+03  -0.820303E+01   0.000000E+00   0.223421E+03  -0.446842E+03
   0.349967E+02  -0.168597E+01  -0.103668E+01   0.270655E+00   0.300975E+02  -0.266254E+01  -0.109259E+01  -0.145444E+00   0.296755E-03   0.867822E+01   0.146061E+02   0.838960E-01   0.172383E+02   0.217024E+03  -0.790505E+01   0.000000E+00   0.224929E+03  -0.449858E+03
   0.350267E+02  -0.175755E+01  -0.103668E+01   0.413463E+00   0.300975E+02  -0.257425E+01  -0.109259E+01  -0.160281E+00   0.719352E-03   0.119936E+02   0.113350E+02   0.838960E-01   0.123655E+02   0.218353E+03  -0.643134E+01   0.000000E+00   0.224784E+03  -0.449569E+03
   0.350267E+02  -0.175486E+01  -0.101825E+01  -0.850685E-01   0.301769E+02  -0.271425E+01  -0.973286E+00   0.329057E+00   0.638545E-03   0.948353E+01   0.116861E+02   0.630338E-01   0.130995E+02   0.218551E+03  -0.577708E+01   0.000000E+00   0.224328E+03  -0.448656E+03
   0.349941E+02  -0.171218E+01  -0.101825E+01   0.463024E+00   0.301652E+02  -0.266248E+01  -0.839881E+00   0.329057E+00   0.321044E-03   0.120957E+02   0.852658E+01   0.622571E+00   0.134118E+02   0.216551E+03  -0.608734E+01   0.000000E+00   0.222638E+03  -0.445277E+03
   0.350270E+02  -0.173103E+01  -0.127538E+01   0.454277E+00   0.304251E+02  -0.320027E+01  -0.136082E+00   0.244095E+01   0.548533E-03   0.540398E+01   0.111391E+02   0.100344E+01   0.138466E+02   0.208178E+03  -0.961435E+01   0.000000E+00   0.217792E+03  -0.435585E+03
   0.350364E+02  -0.179227E+01  -0.105614E+01   0.258910E+00   0.302749E+02  -0.236042E+01  -0.231318E+01   0.109939E+01   0.448773E-03   0.688084E+01   0.948411E+01   0.119536E+01   0.105085E+02   0.209512E+03  -0.782411E+01   0.000000E+00   0.217336E+03  -0.434672E+03
   0.350125E+02  -0.180618E+01  -0.850559E+00   0.295500E+00   0.300360E+02  -0.311349E+01  -0.208529E+01  -0.390046E+00   0.472561E-03   0.831879E+01   0.987704E+01   0.647225E+00   0.139150E+02   0.214117E+03  -0.546609E+01   0.000000E+00   0.219583E+03  -0.439166E+03
   0.350326E+02  -0.180618E+01  -0.910250E+00   0.295500E+00   0.303543E+02  -0.398783E+01  -0.244656E+00   0.155759E+01   0.761145E-03   0.858370E+01   0.117445E+02   0.791438E+00   0.127685E+02   0.213370E+03  -0.602777E+01   0.000000E+00   0.219398E+03  -0.438796E+03
   0.350467E+02  -0.186939E+01  -0.107603E+01   0.570664E-01   0.306666E+02  -0.339301E+01  -0.131952E+01   0.637629E+00   0.378829E-03   0.136730E+02   0.883886E+01   0.850334E+00   0.151616E+02   0.211165E+03  -0.685706E+01   0.000000E+00   0.218022E+03  -0.436044E+03
   0.350191E+02  -0.178040E+01  -0.101640E+01   0.584289E-01   0.303875E+02  -0.272242E+01  -0.129159E+01   0.606133E+00   0.352263E-04   0.913732E+01   0.729824E+01   0.387387E+00   0.131210E+02   0.215001E+03  -0.626829E+01   0.000000E+00   0.221269E+03  -0.442539E+03
   0.350387E+02  -0.180650E+01  -0.109369E+01   0.584289E-01   0.303510E+02  -0.277328E+01  -0.971758E+00   0.606133E+00   0.241101E-03   0.847537E+01   0.152908E+02   0.329134E+00   0.139901E+02   0.215171E+03  -0.808831E+01   0.000000E+00   0.223259E+03  -0.446519E+03
   0.350387E+02  -0.180650E+01  -0.109369E+01   0.840609E-01   0.301502E+02  -0.316830E+01  -0.846479E+00   0.606133E+00   0.295469E-03   0.126493E+02   0.869601E+01   0.138813E+01   0.118687E+02   0.211566E+03  -0.672261E+01   0.000000E+00   0.218289E+03  -0.436577E+03
   0.350455E+02  -0.174819E+01  -0.112791E+01   0.851950E+00   0.301930E+02  -0.248068E+01  -0.483869E+00   0.282575E+01   0.295469E-03   0.876629E+01   0.668878E+01   0.199712E+01   0.161965E+02   0.205278E+03  -0.709658E+01   0.000000E+00   0.212375E+03  -0.424749E+03
   0.350052E+02  -0.171441E+01  -0.107236E+01   0.268555E+00   0.300892E+02  -0.304750E+01  -0.483869E+00  -0.203083E+00   0.526312E-03   0.889896E+01   0.134347E+02   0.658313E+00   0.140766E+02   0.215048E+03  -0.666704E+01   0.000000E+00   0.221715E+03  -0.443430E+03
   0.349972E+02  -0.168284E+01  -0.930218E+00  -0.707796E-01   0.300892E+02  -0.297823E+01  -0.792614E+00  -0.203083E+00   0.306742E-03   0.879390E+01   0.818299E+01   0.358798E+00   0.176370E+02   0.215867E+03  -0.611159E+01   0.000000E+00   0.221979E+03  -0.443957E+03
   0.350180E+02  -0.180850E+01  -0.930218E+00  -0.143446E+00   0.302565E+02  -0.334501E+01  -0.135283E+01   0.533170E+00   0.303024E-03   0.603824E+01   0.870696E+01   0.459695E+00   0.921057E+01   0.212338E+03  -0.105050E+02   0.000000E+00   0.222843E+03  -0.445686E+03
   0.350419E+02  -0.181296E+01  -0.986562E+00   0.684171E+00   0.302565E+02  -0.336190E+01  -0.578872E+00   0.871897E+00   0.302416E-03   0.948566E+01   0.105750E+02   0.577815E+00   0.984543E+01   0.214655E+03  -0.711367E+01   0.000000E+00   0.221769E+03  -0.443537E+03
   0.350725E+02  -0.176851E+01  -0.986562E+00   0.138060E+00   0.300910E+02  -0.329612E+01  -0.115690E+01   0.499986E+00   0.278725E-03   0.988766E+01   0.764270E+01   0.580608E+00   0.134504E+02   0.216331E+03  -0.590617E+01   0.000000E+00   0.222237E+03  -0.444474E+03
   0.350434E+02  -0.176851E+01  -0.892832E+00   0.176628E+00   0.301696E+02  -0.305762E+01  -0.263269E+00   0.998583E+00   0.189080E-03   0.116246E+02   0.949032E+01   0.477989E+00   0.133155E+02   0.215998E+03  -0.571568E+01   0.000000E+00   0.221714E+03  -0.443427E+03
   0.350955E+02  -0.188721E+01  -0.920457E+00   0.176628E+00   0.302383E+02  -0.278942E+01  -0.152944E+01   0.565612E-02   0.826873E-03   0.664969E+01   0.116270E+02   0.229210E+00   0.193085E+02   0.213924E+03  -0.839887E+01   0.000000E+00   0.222323E+03  -0.444646E+03
   0.350290E+02  -0.188721E+01  -0.823842E+00   0.658177E-01   0.301607E+02  -0.262654E+01  -0.347307E+00   0.565612E-02   0.716548E-03   0.941937E+01   0.993055E+01   0.446830E-01   0.132133E+02   0.218776E+03  -0.529450E+01   0.000000E+00   0.224071E+03  -0.448141E+03
   0.350207E+02  -0.184037E+01  -0.823842E+00   0.356186E+00   0.301607E+02  -0.286840E+01  -0.772092E+00   0.912939E+00   0.327626E-03   0.126413E+02   0.574102E+01   0.737588E+00   0.118261E+02   0.213198E+03  -0.992622E+01   0.000000E+00   0.223124E+03  -0.446248E+03
   0.350071E+02  -0.174837E+01  -0.823842E+00   0.275236E+00   0.300350E+02  -0.313452E+01  -0.125960E+01   0.779550E+00   0.744078E-03   0.115288E+02   0.106487E+02   0.374225E+00   0.111416E+02   0.216991E+03  -0.655716E+01   0.000000E+00   0.223548E+03  -0.447096E+03
   0.349905E+02  -0.166466E+01  -0.768970E+00   0.479303E+00   0.298099E+02  -0.341681E+01  -0.154520E+01   0.199414E+01   0.750368E-03   0.984166E+01   0.951624E+01   0.989349E+00   0.147655E+02   0.211438E+03  -0.519744E+01   0.000000E+00   0.216635E+03  -0.433271E+03
   0.349944E+02  -0.169975E+01  -0.743436E+00  -0.847781E-01   0.297744E+02  -0.285273E+01  -0.205582E+01  -0.657793E-01   0.579015E-03   0.877020E+01   0.937799E+01   0.938022E+00   0.198999E+02   0.209765E+03  -0.659449E+01   0.000000E+00   0.216359E+03  -0.432719E+03
   0.350461E+02  -0.183849E+01  -0.812980E+00  -0.847781E-01   0.301405E+02  -0.267079E+01  -0.673911E+00   0.136438E+01   0.822593E-03   0.104633E+02   0.105917E+02   0.934806E+00   0.150821E+02   0.213131E+03  -0.541727E+01   0.000000E+00   0.218548E+03  -0.437097E+03
   0.350296E+02  -0.175026E+01  -0.912179E+00   0.357059E+00   0.299850E+02  -0.281558E+01  -0.118963E+01   0.136438E+01   0.568536E-03   0.125195E+02   0.903913E+01   0.452061E+00   0.164969E+02   0.216021E+03  -0.633234E+01   0.000000E+00   0.222353E+03  -0.444707E+03
   0.350145E+02  -0.168797E+01  -0.887630E+00   0.192001E-01   0.299850E+02  -0.290138E+01  -0.118963E+01   0.594263E+00   0.224287E-03   0.824715E+01   0.903913E+01   0.225744E+00   0.145873E+02   0.216701E+03  -0.552163E+01   0.000000E+00   0.222223E+03  -0.444445E+03
   0.350526E+02  -0.184831E+01  -0.887630E+00   0.920661E-01   0.299850E+02  -0.290138E+01  -0.117952E+01   0.594263E+00   0.564442E-03   0.888864E+01   0.140697E+02   0.346354E+00   0.141786E+02   0.218223E+03  -0.707942E+01   0.000000E+00   0.225302E+03  -0.450605E+03
   0.350146E+02  -0.189227E+01  -0.601835E+00   0.207894E+00   0.299850E+02  -0.290138E+01  -0.161946E+01  -0.135111E+00   0.601608E-03   0.129047E+02   0.939326E+01   0.355872E+00   0.118499E+02   0.214283E+03  -0.675484E+01   0.000000E+00   0.221038E+03  -0.442076E+03
   0.350703E+02  -0.195114E+01  -0.601835E+00  -0.145587E+00   0.301960E+02  -0.354453E+01  -0.793898E+00  -0.727254E+00   0.878117E-04   0.102198E+02   0.105651E+02   0.127538E+01   0.154261E+02   0.213905E+03  -0.539993E+01   0.000000E+00   0.219305E+03  -0.438610E+03
   0.350842E+02  -0.194998E+01  -0.526633E+00  -0.274041E+00   0.302910E+02  -0.398968E+01  -0.775447E+00   0.119730E+01   0.878117E-04   0.110195E+02   0.105672E+02   0.970395E+00   0.116709E+02   0.214374E+03  -0.608609E+01   0.000000E+00   0.220460E+03  -0.440920E+03
   0.350828E+02  -0.198412E+01  -0.627052E+00   0.598500E-01   0.302787E+02  -0.389165E+01  -0.632556E+00   0.159762E+01   0.656490E-04   0.940135E+01   0.116123E+02   0.847383E+00   0.108289E+02   0.215322E+03  -0.665766E+01   0.000000E+00   0.221980E+03  -0.443959E+03
   0.350828E+02  -0.198412E+01  -0.670177E+00   0.598500E-01   0.302067E+02  -0.313560E+01  -0.844804E+00   0.168783E+01   0.169549E-03   0.852607E+01   0.979290E+01   0.636230E+00   0.163962E+02   0.217975E+03  -0.557265E+01   0.000000E+00   0.223548E+03  -0.447095E+03
   0.350759E+02  -0.198412E+01  -0.607031E+00  -0.342041E-02   0.301068E+02  -0.313560E+01  -0.787138E+00   0.117368E+01   0.722439E-03   0.656425E+01   0.102312E+02   0.495562E+00   0.190596E+02   0.215251E+03  -0.802176E+01   0.000000E+00   0.223273E+03  -0.446546E+03
   0.350759E+02  -0.195032E+01  -0.549364E+00   0.402678E-01   0.299292E+02  -0.313560E+01  -0.136708E+01   0.117368E+01   0.495801E-03   0.981013E+01   0.102052E+02   0.638039E+00   0.148300E+02   0.217677E+03  -0.524284E+01   0.000000E+00   0.222920E+03  -0.445840E+03
   0.350759E+02  -0.203832E+01  -0.596080E+00  -0.365865E+00   0.302275E+02  -0.350171E+01  -0.158001E+01   0.106491E+01   0.984369E-04   0.980472E+01   0.128322E+02   0.939919E+00   0.117459E+02   0.212324E+03  -0.675656E+01   0.000000E+00   0.219081E+03  -0.438161E+03
   0.350943E+02  -0.194505E+01  -0.795176E+00   0.281537E+00   0.303006E+02  -0.351653E+01  -0.980499E+00  -0.589008E+00   0.323184E-03   0.146803E+02   0.132517E+02   0.897298E+00   0.138222E+02   0.211950E+03  -0.874226E+01   0.000000E+00   0.220692E+03  -0.441385E+03
   0.350943E+02  -0.194505E+01  -0.770539E+00   0.150793E-01   0.300863E+02  -0.324749E+01  -0.170357E+01  -0.165271E+00   0.180080E-03   0.136095E+02   0.998405E+01   0.768041E+00   0.138222E+02   0.215267E+03  -0.673736E+01   0.000000E+00   0.222004E+03  -0.444009E+03
   0.350658E+02  -0.194148E+01  -0.555345E+00   0.990049E-02   0.299062E+02  -0.324505E+01  -0.105151E+01   0.665864E+00   0.257563E-03   0.895999E+01   0.121585E+02   0.971579E+00   0.163201E+02   0.214630E+03  -0.612885E+01   0.000000E+00   0.220759E+03  -0.441518E+03
   0.350495E+02  -0.189486E+01  -0.555345E+00   0.200255E+00   0.301859E+02  -0.389915E+01  -0.119398E+01  -0.132480E+00   0.354899E-03   0.100210E+02   0.973165E+01   0.393371E+00   0.191346E+02   0.212357E+03  -0.621021E+01   0.000000E+00   0.218567E+03  -0.437134E+03
   0.350568E+02  -0.197185E+01  -0.555345E+00  -0.176781E-01   0.301859E+02  -0.314421E+01  -0.648241E+00   0.699159E+00   0.434715E-03   0.121352E+02   0.103650E+02   0.484293E+00   0.129122E+02   0.217663E+03  -0.608623E+01   0.000000E+00   0.223749E+03  -0.447498E+03
   0.350674E+02  -0.193550E+01  -0.550015E+00   0.227229E+00   0.301978E+02  -0.306478E+01  -0.115913E+01   0.131907E+00   0.125798E-03   0.121227E+02   0.106890E+02   0.459589E+00   0.135818E+02   0.216257E+03  -0.604350E+01   0.000000E+00   0.222301E+03  -0.444601E+03
   0.350687E+02  -0.189651E+01  -0.971943E+00   0.722172E+00   0.301978E+02  -0.279435E+01  -0.115913E+01   0.968844E+00   0.585554E-03   0.105462E+02   0.695774E+01   0.104329E+01   0.235861E+02   0.208705E+03  -0.962547E+01   0.000000E+00   0.218330E+03  -0.436661E+03
   0.350869E+02  -0.189651E+01  -0.584275E+00   0.922414E-02   0.299494E+02  -0.317007E+01  -0.157538E+01   0.634286E+00   0.103839E-03   0.831474E+01   0.129985E+02   0.104743E+01   0.228197E+02   0.210813E+03  -0.922496E+01   0.000000E+00   0.220038E+03  -0.440076E+03
   0.350508E+02  -0.185162E+01  -0.753376E+00   0.161487E+00   0.300228E+02  -0.311249E+01  -0.698174E+00   0.634286E+00   0.386200E-03   0.109175E+02   0.748730E+01   0.194005E+00   0.149585E+02   0.220625E+03  -0.618051E+01   0.000000E+00   0.226806E+03  -0.453611E+03
   0.350300E+02  -0.183536E+01  -0.793860E+00   0.382737E+00   0.300663E+02  -0.311249E+01  -0.488214E+00  -0.745294E+00   0.821480E-03   0.135697E+02   0.791755E+01   0.270897E+00   0.126114E+02   0.212465E+03  -0.736238E+01   0.000000E+00   0.219827E+03  -0.439655E+03
   0.350791E+02  -0.184280E+01  -0.749920E+00   0.861333E-01   0.300663E+02  -0.324637E+01  -0.753795E+00  -0.476934E-01   0.730759E-03   0.990359E+01   0.818718E+01   0.796671E-01   0.124284E+02   0.216222E+03  -0.578731E+01   0.000000E+00   0.222009E+03  -0.444019E+03
   0.351035E+02  -0.199250E+01  -0.749920E+00   0.990408E-01   0.303396E+02  -0.265086E+01  -0.127249E+01  -0.797766E+00   0.355587E-03   0.101088E+02   0.149300E+02   0.417332E-01   0.128687E+02   0.214738E+03  -0.780300E+01   0.000000E+00   0.222541E+03  -0.445082E+03
   0.350442E+02  -0.195587E+01  -0.930609E+00   0.334584E+00   0.303895E+02  -0.244674E+01  -0.127249E+01  -0.797766E+00   0.712745E-03   0.691358E+01   0.105270E+02   0.101080E+00   0.147528E+02   0.216658E+03  -0.664670E+01   0.000000E+00   0.223305E+03  -0.446609E+03
   0.350824E+02  -0.214775E+01  -0.725289E+00   0.371481E+00   0.306154E+02  -0.208813E+01  -0.124644E+01  -0.721657E+00   0.129150E-02   0.814817E+01   0.111594E+02   0.421950E+00   0.178249E+02   0.206945E+03  -0.636599E+01   0.000000E+00   0.213311E+03  -0.426622E+03
   0.351755E+02  -0.220117E+01  -0.490789E+00   0.307328E+00   0.302241E+02  -0.217604E+01  -0.628436E+00  -0.173279E+01   0.876216E-03   0.936229E+01   0.150451E+02   0.617300E+00   0.180025E+02   0.202018E+03  -0.832275E+01   0.000000E+00   0.210341E+03  -0.420681E+03
   0.351228E+02  -0.220117E+01  -0.762470E+00   0.938951E-01   0.303637E+02  -0.222526E+01  -0.493038E+00   0.903874E-01   0.803956E-03   0.100322E+02   0.704908E+01   0.271926E+00   0.203723E+02   0.207753E+03  -0.790144E+01   0.000000E+00   0.215654E+03  -0.431309E+03
   0.351352E+02  -0.218883E+01  -0.488637E+00   0.804161E-01   0.301539E+02  -0.249210E+01  -0.126307E+01   0.116554E+00   0.108944E-02   0.103276E+02   0.875440E+01   0.633433E+00   0.152623E+02   0.211746E+03  -0.539622E+01   0.000000E+00   0.217142E+03  -0.434284E+03
   0.351837E+02  -0.225043E+01  -0.456060E+00  -0.408620E+00   0.301044E+02  -0.233500E+01  -0.126307E+01   0.116554E+00   0.765354E-03   0.979338E+01   0.113539E+02   0.450185E+00   0.167559E+02   0.211112E+03  -0.581869E+01   0.000000E+00   0.216931E+03  -0.433861E+03
   0.351823E+02  -0.223922E+01  -0.263076E+00  -0.490518E+00   0.302353E+02  -0.374791E+01  -0.561357E+00   0.116554E+00   0.378727E-03   0.113705E+02   0.123287E+02   0.154097E+01   0.151323E+02   0.209055E+03  -0.634327E+01   0.000000E+00   0.215398E+03  -0.430797E+03
   0.351630E+02  -0.221445E+01  -0.411894E+00   0.115348E+00   0.305339E+02  -0.424402E+01   0.691974E+00   0.487190E+00   0.111369E-02   0.914013E+01   0.970794E+01   0.179064E+01   0.150978E+02   0.204614E+03  -0.524123E+01   0.000000E+00   0.209855E+03  -0.419710E+03
   0.351012E+02  -0.211228E+01  -0.240560E+00  -0.544086E+00   0.299702E+02  -0.311668E+01  -0.148410E+01   0.224502E+01   0.401487E-03   0.103598E+02   0.107598E+02   0.796096E+00   0.108992E+02   0.210016E+03  -0.638849E+01   0.000000E+00   0.216404E+03  -0.432809E+03
   0.351221E+02  -0.211228E+01  -0.386758E+00  -0.844805E-01   0.301443E+02  -0.358819E+01  -0.790415E+00   0.547115E+00   0.397289E-03   0.969103E+01   0.899085E+01   0.626745E+00   0.171027E+02   0.216063E+03  -0.560403E+01   0.000000E+00   0.221667E+03  -0.443334E+03
   0.351221E+02  -0.199923E+01  -0.685567E+00  -0.171268E+00   0.300224E+02  -0.283206E+01  -0.171499E+01  -0.104451E+00   0.342418E-03   0.104183E+02   0.130733E+02   0.477784E+00   0.139614E+02   0.215473E+03  -0.646199E+01   0.000000E+00   0.221935E+03  -0.443870E+03
   0.350285E+02  -0.188206E+01  -0.685567E+00   0.144840E+00   0.300224E+02  -0.283206E+01  -0.109587E+01  -0.104451E+00   0.391103E-03   0.132778E+02   0.117639E+02   0.252716E+00   0.172157E+02   0.218120E+03  -0.739730E+01   0.000000E+00   0.225517E+03  -0.451035E+03
   0.350285E+02  -0.187098E+01  -0.810996E+00   0.121508E-01   0.301558E+02  -0.277045E+01  -0.888335E+00   0.321006E+00   0.656589E-03   0.118032E+02   0.135591E+02   0.911715E-01   0.129432E+02   0.219017E+03  -0.733874E+01   0.000000E+00   0.226356E+03  -0.452711E+03
   0.350758E+02  -0.198169E+01  -0.775458E+00  -0.610903E-01   0.301179E+02  -0.279593E+01  -0.101648E+01   0.688780E-01   0.667517E-03   0.122271E+02   0.141807E+02   0.500638E-01   0.131532E+02   0.218085E+03  -0.790695E+01   0.000000E+00   0.225992E+03  -0.451984E+03
   0.350758E+02  -0.185517E+01  -0.883952E+00   0.145842E-01   0.300813E+02  -0.325274E+01  -0.104799E+01   0.295653E+00   0.532752E-04   0.104736E+02   0.963907E+01   0.109802E+01   0.142838E+02   0.216025E+03  -0.527589E+01   0.000000E+00   0.221301E+03  -0.442602E+03
   0.350707E+02  -0.183845E+01  -0.787490E+00   0.122895E+00   0.300813E+02  -0.348184E+01  -0.142554E+01   0.668880E+00   0.395318E-03   0.991174E+01   0.961442E+01   0.154975E+01   0.203465E+02   0.213253E+03  -0.668044E+01   0.000000E+00   0.219933E+03  -0.439867E+03
   0.350696E+02  -0.186524E+01  -0.830179E+00   0.954285E-01   0.300666E+02  -0.318521E+01  -0.950360E+00   0.147121E+01   0.148733E-03   0.106976E+02   0.858607E+01   0.147609E+01   0.173733E+02   0.214907E+03  -0.592062E+01   0.000000E+00   0.220828E+03  -0.441655E+03
   0.350440E+02  -0.184383E+01  -0.739984E+00   0.445059E+00   0.302225E+02  -0.352489E+01  -0.120710E+01   0.294632E+01   0.187186E-03   0.993033E+01   0.852363E+01   0.115069E+01   0.102554E+02   0.212771E+03  -0.682166E+01   0.000000E+00   0.219593E+03  -0.439185E+03
   0.350313E+02  -0.181902E+01  -0.102842E+01   0.470815E+00   0.304408E+02  -0.317675E+01  -0.770647E+00   0.188962E+01   0.173530E-03   0.970890E+01   0.111671E+02   0.790875E+00   0.176886E+02   0.215015E+03  -0.599044E+01   0.000000E+00   0.221005E+03  -0.442011E+03
   0.350313E+02  -0.186348E+01  -0.710893E+00  -0.328715E+00   0.302520E+02  -0.304980E+01  -0.969395E+00   0.188962E+01   0.473329E-03   0.110642E+02   0.118406E+02   0.245284E+01   0.191167E+02   0.206506E+03  -0.697410E+01   0.000000E+00   0.213480E+03  -0.426960E+03
   0.350313E+02  -0.182944E+01  -0.710893E+00   0.208474E+00   0.299899E+02  -0.302334E+01  -0.257158E+01   0.188962E+01   0.493387E-03   0.107314E+02   0.864896E+01   0.151213E+01   0.163032E+02   0.213627E+03  -0.566286E+01   0.000000E+00   0.219290E+03  -0.438580E+03
   0.350615E+02  -0.193330E+01  -0.642965E+00  -0.373404E-01   0.299899E+02  -0.302334E+01  -0.573579E+00  -0.394808E+00   0.290807E-03   0.136966E+02   0.995766E+01   0.919011E+00   0.102326E+02   0.211492E+03  -0.823522E+01   0.000000E+00   0.219727E+03  -0.439454E+03
   0.350996E+02  -0.196899E+01  -0.665204E+00  -0.186730E-01   0.299899E+02  -0.302334E+01  -0.111591E+01  -0.639390E+00   0.271438E-03   0.994215E+01   0.123098E+02   0.510280E+00   0.161151E+02   0.215881E+03  -0.611995E+01   0.000000E+00   0.222001E+03  -0.444002E+03
   0.351008E+02  -0.199372E+01  -0.665204E+00  -0.846360E-01   0.299899E+02  -0.319581E+01  -0.111591E+01   0.414293E+00   0.271438E-03   0.117171E+02   0.758072E+01   0.510280E+00   0.240880E+02   0.214185E+03  -0.967418E+01   0.000000E+00   0.223859E+03  -0.447718E+03
   0.351008E+02  -0.194676E+01  -0.814844E+00   0.198173E+00   0.299899E+02  -0.316117E+01  -0.152998E+01   0.414293E+00   0.827378E-03   0.101257E+02   0.114696E+02   0.533885E+00   0.181053E+02   0.214536E+03  -0.625897E+01   0.000000E+00   0.220795E+03  -0.441590E+03
   0.351190E+02  -0.197867E+01  -0.624198E+00   0.385045E+00   0.299111E+02  -0.316117E+01  -0.756881E+00   0.607800E+00   0.352893E-03   0.115744E+02   0.950836E+01   0.941244E-01   0.184371E+02   0.215174E+03  -0.637489E+01   0.000000E+00   0.221549E+03  -0.443098E+03
   0.350987E+02  -0.197867E+01  -0.665144E+00  -0.190643E+00   0.301503E+02  -0.258927E+01  -0.136188E+01  -0.614265E+00   0.163593E-03   0.126507E+02   0.956143E+01   0.646234E+00   0.198632E+02   0.212374E+03  -0.741476E+01   0.000000E+00   0.219789E+03  -0.439578E+03
   0.350789E+02  -0.197171E+01  -0.621380E+00   0.274065E+00   0.299450E+02  -0.274805E+01  -0.808718E+00   0.679817E+00   0.163593E-03   0.927872E+01   0.710402E+01   0.255339E+00   0.111940E+02   0.217007E+03  -0.713443E+01   0.000000E+00   0.224141E+03  -0.448283E+03
   0.350946E+02  -0.195946E+01  -0.675837E+00   0.241830E+00   0.300070E+02  -0.298876E+01  -0.995061E+00   0.144333E+01   0.163593E-03   0.911664E+01   0.101819E+02   0.363363E+00   0.198266E+02   0.216487E+03  -0.653005E+01   0.000000E+00   0.223017E+03  -0.446034E+03
   0.351163E+02  -0.205655E+01  -0.665050E+00   0.265271E+00   0.301653E+02  -0.298876E+01  -0.995061E+00   0.726142E+00   0.551309E-03   0.153543E+02   0.106252E+02   0.282200E+00   0.153451E+02   0.215728E+03  -0.810484E+01   0.000000E+00   0.223833E+03  -0.447666E+03
   0.351028E+02  -0.204578E+01  -0.665050E+00   0.253794E+00   0.301653E+02  -0.305105E+01  -0.114874E+01  -0.167011E-01   0.313404E-03   0.129266E+02   0.657464E+01   0.477245E+00   0.162999E+02   0.215102E+03  -0.827055E+01   0.000000E+00   0.223373E+03  -0.446745E+03
   0.350435E+02  -0.198598E+01  -0.582996E+00   0.245362E+00   0.303143E+02  -0.330552E+01  -0.114874E+01  -0.509518E-02   0.466671E-03   0.119541E+02   0.119922E+02   0.307051E+00   0.192415E+02   0.214187E+03  -0.743682E+01   0.000000E+00   0.221624E+03  -0.443248E+03
   0.350541E+02  -0.184227E+01  -0.873792E+00   0.319589E+00   0.299950E+02  -0.330552E+01  -0.886795E+00  -0.165834E+00   0.376515E-03   0.109247E+02   0.728235E+01   0.408065E+00   0.138004E+02   0.216157E+03  -0.637145E+01   0.000000E+00   0.222528E+03  -0.445057E+03
   0.349988E+02  -0.176620E+01  -0.873792E+00   0.443015E+00   0.301562E+02  -0.330552E+01  -0.105959E+01   0.610105E+00   0.484654E-03   0.844852E+01   0.139970E+02   0.458016E+00   0.174149E+02   0.216464E+03  -0.760587E+01   0.000000E+00   0.224070E+03  -0.448140E+03
   0.349793E+02  -0.183341E+01  -0.860063E+00   0.161132E+00   0.301562E+02  -0.240224E+01  -0.277791E+00  -0.118836E+00   0.573199E-03   0.833299E+01   0.118028E+02   0.162301E+00   0.171422E+02   0.213381E+03  -0.634048E+01   0.000000E+00   0.219721E+03  -0.439443E+03
   0.350384E+02  -0.174571E+01  -0.995970E+00   0.161132E+00   0.298950E+02  -0.291448E+01  -0.777816E+00   0.592731E+00   0.474462E-03   0.777879E+01   0.803177E+01   0.406078E-01   0.164257E+02   0.218551E+03  -0.635437E+01   0.000000E+00   0.224905E+03  -0.449811E+03
   0.350384E+02  -0.184733E+01  -0.844867E+00   0.161132E+00   0.301604E+02  -0.300666E+01  -0.519203E+00   0.592731E+00   0.411926E-04   0.126895E+02   0.133329E+02   0.462082E+00   0.156687E+02   0.218006E+03  -0.757841E+01   0.000000E+00   0.225584E+03  -0.451169E+03
   0.350384E+02  -0.196676E+01  -0.591724E+00   0.161466E+00   0.301077E+02  -0.300666E+01  -0.811949E+00   0.592731E+00   0.510093E-03   0.116876E+02   0.102919E+02   0.332299E+00   0.153423E+02   0.218217E+03  -0.576969E+01   0.000000E+00   0.223987E+03  -0.447973E+03
   0.350947E+02  -0.200699E+01  -0.579078E+00   0.812374E-01   0.300162E+02  -0.274433E+01  -0.930796E+00  -0.113624E+00   0.429146E-03   0.933124E+01   0.531187E+01   0.509512E+00   0.132476E+02   0.213598E+03  -0.967138E+01   0.000000E+00   0.223269E+03  -0.446539E+03
   0.350921E+02  -0.202864E+01  -0.681767E+00   0.288911E+00   0.302172E+02  -0.305170E+01  -0.111202E+01  -0.287166E+00   0.334258E-03   0.882585E+01   0.108827E+02   0.552780E-01   0.115872E+02   0.217404E+03  -0.606072E+01   0.000000E+00   0.223465E+03  -0.446929E+03
   0.350921E+02  -0.199489E+01  -0.946306E+00  -0.231413E+00   0.303126E+02  -0.257779E+01  -0.111202E+01  -0.254695E+00   0.109733E-02   0.918107E+01   0.103864E+02   0.376959E+00   0.143806E+02   0.214266E+03  -0.528347E+01   0.000000E+00   0.219549E+03  -0.439099E+03
