Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_TR_a0     Kmin_TR_a1     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.975393E+02   0.154958E+01   0.749751E+02   0.240512E+01   0.851708E-03   0.116575E+02   0.134706E+02   0.403903E+01   0.192724E+02   0.456502E+02  -0.148775E+02   0.000000E+00   0.605277E+02  -0.121055E+03
   0.999921E+02  -0.144139E+01   0.749751E+02  -0.583053E+01   0.538157E-03   0.909939E+01   0.116550E+02   0.490539E+01   0.169678E+02   0.468271E+02  -0.127635E+02   0.000000E+00   0.595906E+02  -0.119181E+03
   0.100287E+03   0.238157E+00   0.745536E+02   0.446977E+00   0.117195E-02   0.916682E+01   0.140219E+02   0.308945E+01   0.140009E+02   0.472609E+02  -0.137514E+02   0.000000E+00   0.610123E+02  -0.122025E+03
   0.974562E+02   0.476169E-01   0.738065E+02  -0.914207E+00   0.849062E-03   0.171381E+02   0.154695E+02   0.167447E+01   0.237959E+02   0.407838E+02  -0.220923E+02   0.000000E+00   0.628761E+02  -0.125752E+03
   0.981965E+02   0.349756E+01   0.711871E+02   0.192415E+00   0.824869E-03   0.120846E+02   0.688333E+01   0.171763E+01   0.138785E+02   0.483728E+02  -0.139924E+02   0.000000E+00   0.623652E+02  -0.124730E+03
   0.981965E+02  -0.133553E+01   0.732971E+02  -0.409798E+01   0.377594E-04   0.100702E+02   0.129929E+02   0.202022E+00   0.185326E+02   0.486329E+02  -0.138838E+02   0.000000E+00   0.625167E+02  -0.125033E+03
   0.103818E+03   0.102241E+01   0.725112E+02   0.251982E+00   0.404179E-03   0.102413E+02   0.924350E+01   0.247789E+00   0.145768E+02   0.505151E+02  -0.119982E+02   0.000000E+00   0.625133E+02  -0.125027E+03
   0.102949E+03   0.402664E+00   0.724035E+02   0.632746E+00   0.353776E-03   0.893209E+01   0.952057E+01   0.288737E+00   0.146735E+02   0.509921E+02  -0.119985E+02   0.000000E+00   0.629906E+02  -0.125981E+03
   0.973723E+02   0.194305E+01   0.730963E+02   0.702785E+01   0.627239E-03   0.810550E+01   0.641361E+01   0.565420E+00   0.168802E+02   0.473536E+02  -0.146426E+02   0.000000E+00   0.619962E+02  -0.123992E+03
   0.971455E+02   0.384340E+01   0.703386E+02  -0.292718E+01   0.517439E-03   0.106411E+02   0.937976E+01   0.738134E+00   0.147355E+02   0.497004E+02  -0.120707E+02   0.000000E+00   0.617711E+02  -0.123542E+03
   0.103425E+03   0.385210E+01   0.727443E+02   0.361230E+01   0.335277E-03   0.822769E+01   0.113459E+02   0.252343E+01   0.121091E+02   0.478706E+02  -0.129520E+02   0.000000E+00   0.608226E+02  -0.121645E+03
   0.102777E+03   0.213729E+01   0.745031E+02  -0.203918E+01   0.929708E-03   0.890447E+01   0.882092E+01   0.130231E+01   0.181844E+02   0.496107E+02  -0.127663E+02   0.000000E+00   0.623770E+02  -0.124754E+03
   0.101011E+03   0.345045E+01   0.710353E+02   0.189348E+01   0.558407E-03   0.980555E+01   0.873032E+01   0.178336E+01   0.153319E+02   0.505828E+02  -0.120947E+02   0.000000E+00   0.626775E+02  -0.125355E+03
   0.100685E+03  -0.779268E+01   0.766883E+02   0.485641E+01   0.105834E-02   0.939228E+01   0.922931E+01   0.380852E+00   0.121613E+02   0.470058E+02  -0.123140E+02   0.000000E+00   0.593198E+02  -0.118640E+03
   0.102709E+03  -0.201493E+01   0.755579E+02   0.379102E+01   0.814573E-03   0.821433E+01   0.107702E+02   0.272290E+01   0.156798E+02   0.490630E+02  -0.124858E+02   0.000000E+00   0.615488E+02  -0.123098E+03
   0.100970E+03  -0.392887E-01   0.775391E+02   0.379102E+01   0.342585E-03   0.834908E+01   0.901859E+01   0.334432E+00   0.126500E+02   0.499879E+02  -0.124361E+02   0.000000E+00   0.624240E+02  -0.124848E+03
   0.980829E+02  -0.360637E+01   0.719551E+02  -0.690758E+01   0.306428E-03   0.102675E+02   0.782793E+01   0.401817E+00   0.102622E+02   0.479891E+02  -0.139483E+02   0.000000E+00   0.619374E+02  -0.123875E+03
   0.968711E+02  -0.109538E+01   0.703426E+02   0.279468E+01   0.474297E-03   0.100767E+02   0.116065E+02   0.834480E+00   0.126160E+02   0.494583E+02  -0.126231E+02   0.000000E+00   0.620814E+02  -0.124163E+03
   0.982954E+02  -0.665435E+00   0.715061E+02  -0.555192E+01   0.570784E-03   0.852865E+01   0.103071E+02   0.269258E+01   0.161662E+02   0.498920E+02  -0.123311E+02   0.000000E+00   0.622231E+02  -0.124446E+03
   0.999630E+02  -0.118941E+01   0.740938E+02   0.253120E+01   0.101913E-02   0.866668E+01   0.691380E+01   0.162540E+01   0.137711E+02   0.494311E+02  -0.134392E+02   0.000000E+00   0.628703E+02  -0.125741E+03
   0.987771E+02  -0.517686E+00   0.682463E+02  -0.306415E+01   0.530932E-03   0.917494E+01   0.125526E+02   0.157441E+01   0.111885E+02   0.486301E+02  -0.136481E+02   0.000000E+00   0.622782E+02  -0.124556E+03
   0.999586E+02  -0.188159E+01   0.770035E+02   0.834256E-01   0.824976E-03   0.871456E+01   0.830979E+01   0.171161E+01   0.131772E+02   0.501013E+02  -0.124096E+02   0.000000E+00   0.625109E+02  -0.125022E+03
   0.101509E+03   0.262917E+01   0.709239E+02   0.834256E-01   0.604406E-03   0.788883E+01   0.116917E+02   0.133433E+00   0.210314E+02   0.488368E+02  -0.146801E+02   0.000000E+00   0.635169E+02  -0.127034E+03
   0.101509E+03  -0.527317E+01   0.694316E+02   0.175295E+01   0.756587E-03   0.123760E+02   0.102216E+02   0.160395E+00   0.174246E+02   0.483579E+02  -0.132266E+02   0.000000E+00   0.615845E+02  -0.123169E+03
   0.964308E+02  -0.430623E+01   0.728374E+02  -0.201790E+01   0.103407E-02   0.895153E+01   0.115729E+02   0.836013E+00   0.193656E+02   0.477904E+02  -0.135135E+02   0.000000E+00   0.613039E+02  -0.122608E+03
   0.985479E+02  -0.217256E+01   0.733357E+02  -0.507549E+01   0.771659E-03   0.936638E+01   0.112172E+02   0.388748E+01   0.117655E+02   0.482921E+02  -0.127493E+02   0.000000E+00   0.610414E+02  -0.122083E+03
   0.100060E+03   0.171158E+01   0.715302E+02   0.252397E+01   0.638590E-03   0.911904E+01   0.801316E+01   0.127011E+01   0.175359E+02   0.506680E+02  -0.128540E+02   0.000000E+00   0.635220E+02  -0.127044E+03
   0.102060E+03  -0.290248E+01   0.687110E+02  -0.645375E+01   0.173173E-03   0.878193E+01   0.115758E+02   0.116383E+01   0.177364E+02   0.478958E+02  -0.130005E+02   0.000000E+00   0.608963E+02  -0.121793E+03
   0.975160E+02  -0.121900E+01   0.742997E+02  -0.479779E+01   0.269202E-03   0.625874E+01   0.970678E+01   0.730510E+00   0.183660E+02   0.471830E+02  -0.149593E+02   0.000000E+00   0.621423E+02  -0.124285E+03
   0.102858E+03   0.666719E+00   0.751888E+02   0.591445E+01   0.871565E-03   0.167050E+02   0.150778E+02   0.137107E+01   0.231521E+02   0.409722E+02  -0.210986E+02   0.000000E+00   0.620708E+02  -0.124142E+03
   0.961324E+02  -0.260708E+01   0.723509E+02   0.125046E+00   0.447571E-03   0.763056E+01   0.860632E+01   0.330281E+01   0.140031E+02   0.480008E+02  -0.127525E+02   0.000000E+00   0.607533E+02  -0.121507E+03
   0.100747E+03   0.958551E+00   0.736326E+02  -0.379816E+01   0.363074E-04   0.119932E+02   0.775539E+01   0.151692E+01   0.138997E+02   0.493171E+02  -0.131315E+02   0.000000E+00   0.624486E+02  -0.124897E+03
   0.987911E+02  -0.249420E+01   0.713195E+02   0.572339E+00   0.622998E-03   0.772965E+01   0.117799E+02   0.170717E+00   0.172969E+02   0.503110E+02  -0.134539E+02   0.000000E+00   0.637649E+02  -0.127530E+03
   0.101912E+03  -0.535483E+01   0.700679E+02  -0.391573E+01   0.851745E-03   0.101348E+02   0.107158E+02   0.114212E+01   0.123468E+02   0.490598E+02  -0.124104E+02   0.000000E+00   0.614702E+02  -0.122940E+03
   0.100743E+03   0.769926E+00   0.734024E+02   0.373872E+01   0.806658E-03   0.112592E+02   0.126011E+02   0.115737E+01   0.170034E+02   0.500999E+02  -0.135026E+02   0.000000E+00   0.636025E+02  -0.127205E+03
   0.101880E+03   0.569124E+00   0.704253E+02  -0.732652E+01   0.605510E-03   0.105627E+02   0.931718E+01   0.163467E+01   0.163249E+02   0.501185E+02  -0.122452E+02   0.000000E+00   0.623637E+02  -0.124727E+03
   0.100719E+03  -0.142065E+01   0.704253E+02  -0.746726E+00   0.497964E-03   0.666965E+01   0.818883E+01   0.602832E+01   0.162336E+02   0.445152E+02  -0.140888E+02   0.000000E+00   0.586040E+02  -0.117208E+03
   0.986953E+02  -0.144750E+01   0.741471E+02   0.100166E+01   0.673703E-03   0.901438E+01   0.122642E+02   0.580246E+00   0.126538E+02   0.510660E+02  -0.129341E+02   0.000000E+00   0.640001E+02  -0.128000E+03
   0.986743E+02  -0.203868E+01   0.776585E+02  -0.322246E+01   0.370010E-03   0.820974E+01   0.831037E+01   0.209083E+01   0.141979E+02   0.484470E+02  -0.125020E+02   0.000000E+00   0.609490E+02  -0.121898E+03
   0.100101E+03  -0.137566E+01   0.706014E+02   0.364304E+01   0.709838E-03   0.128934E+02   0.856392E+01   0.224804E+01   0.188628E+02   0.484484E+02  -0.140792E+02   0.000000E+00   0.625276E+02  -0.125055E+03
   0.946159E+02  -0.257065E+01   0.709173E+02  -0.155127E+01   0.324187E-03   0.137284E+02   0.958432E+01   0.266176E+01   0.142817E+02   0.458682E+02  -0.135201E+02   0.000000E+00   0.593883E+02  -0.118777E+03
   0.103042E+03   0.326525E+01   0.782802E+02   0.301554E+01   0.748322E-03   0.135177E+02   0.152037E+02   0.350111E-01   0.110369E+02   0.442827E+02  -0.169068E+02   0.000000E+00   0.611895E+02  -0.122379E+03
   0.988155E+02   0.248035E+01   0.765306E+02   0.474744E+01   0.838349E-03   0.927574E+01   0.859506E+01   0.261364E+01   0.140401E+02   0.494641E+02  -0.121061E+02   0.000000E+00   0.615702E+02  -0.123140E+03
   0.101506E+03   0.148253E+01   0.712038E+02  -0.292229E+01   0.521336E-04   0.731069E+01   0.961637E+01   0.133834E+01   0.135587E+02   0.495237E+02  -0.129068E+02   0.000000E+00   0.624305E+02  -0.124861E+03
   0.100513E+03  -0.278776E+01   0.724819E+02  -0.948059E+00   0.136250E-03   0.104992E+02   0.946028E+01   0.616307E+00   0.145893E+02   0.509867E+02  -0.120302E+02   0.000000E+00   0.630169E+02  -0.126034E+03
   0.106216E+03  -0.163781E+01   0.748209E+02   0.306220E+01   0.530089E-03   0.722938E+01   0.101916E+02   0.162445E+01   0.157700E+02   0.462660E+02  -0.130831E+02   0.000000E+00   0.593491E+02  -0.118698E+03
   0.101149E+03  -0.112157E+01   0.755606E+02  -0.257001E+01   0.435194E-04   0.128152E+02   0.824562E+01   0.397325E+00   0.141968E+02   0.491472E+02  -0.132592E+02   0.000000E+00   0.624064E+02  -0.124813E+03
   0.973744E+02  -0.658705E+01   0.690985E+02   0.444107E+01   0.638290E-03   0.820389E+01   0.943031E+01   0.296121E+01   0.182953E+02   0.460235E+02  -0.129549E+02   0.000000E+00   0.589784E+02  -0.117957E+03
   0.100428E+03   0.616600E+01   0.707005E+02  -0.974848E+00   0.474439E-03   0.895312E+01   0.106669E+02   0.229123E+01   0.126522E+02   0.488630E+02  -0.123379E+02   0.000000E+00   0.612009E+02  -0.122402E+03
   0.100519E+03   0.435448E+01   0.763192E+02   0.641406E+01   0.510318E-03   0.957317E+01   0.752355E+01   0.156991E+01   0.135495E+02   0.489222E+02  -0.127222E+02   0.000000E+00   0.616444E+02  -0.123289E+03
   0.992471E+02  -0.131723E+01   0.771204E+02   0.422964E+01   0.301153E-03   0.135371E+02   0.856516E+01   0.997226E+00   0.134408E+02   0.486940E+02  -0.136221E+02   0.000000E+00   0.623161E+02  -0.124632E+03
   0.987593E+02   0.392970E+00   0.685561E+02   0.303844E+01   0.372611E-03   0.678681E+01   0.105787E+02   0.143607E+01   0.202895E+02   0.464212E+02  -0.150156E+02   0.000000E+00   0.614368E+02  -0.122874E+03
   0.971160E+02  -0.335257E+01   0.723246E+02  -0.136397E+01   0.724137E-03   0.706788E+01   0.123091E+02   0.584095E+00   0.135045E+02   0.490740E+02  -0.139254E+02   0.000000E+00   0.629994E+02  -0.125999E+03
   0.100831E+03  -0.111724E+02   0.763366E+02   0.438294E+01   0.109681E-02   0.982557E+01   0.656434E+01   0.238164E+01   0.146864E+02   0.421446E+02  -0.137516E+02   0.000000E+00   0.558962E+02  -0.111792E+03
   0.102114E+03  -0.117252E+01   0.684566E+02  -0.160564E+01   0.104276E-02   0.947059E+01   0.130731E+02   0.104655E+01   0.138017E+02   0.482480E+02  -0.131385E+02   0.000000E+00   0.613865E+02  -0.122773E+03
   0.105354E+03  -0.889334E+00   0.700872E+02  -0.629608E+01   0.109509E-03   0.887169E+01   0.107784E+02   0.147749E+01   0.139102E+02   0.468268E+02  -0.121873E+02   0.000000E+00   0.590141E+02  -0.118028E+03
   0.998368E+02  -0.309931E+01   0.743254E+02  -0.379550E+01   0.433857E-03   0.100500E+02   0.100883E+02   0.307299E+01   0.172043E+02   0.493757E+02  -0.123741E+02   0.000000E+00   0.617498E+02  -0.123500E+03
   0.986016E+02  -0.222262E+00   0.718212E+02  -0.758155E+01   0.433857E-03   0.100022E+02   0.113929E+02   0.940358E+00   0.119441E+02   0.497925E+02  -0.127511E+02   0.000000E+00   0.625436E+02  -0.125087E+03
   0.991623E+02  -0.756361E+00   0.721734E+02   0.569437E+01   0.149370E-04   0.141679E+02   0.111196E+02   0.674013E+00   0.160828E+02   0.478994E+02  -0.142299E+02   0.000000E+00   0.621293E+02  -0.124259E+03
   0.101001E+03   0.281450E+01   0.748284E+02  -0.495126E+01   0.237900E-03   0.116941E+02   0.125857E+02   0.328896E+01   0.160012E+02   0.471100E+02  -0.134575E+02   0.000000E+00   0.605675E+02  -0.121135E+03
   0.100411E+03  -0.564232E+01   0.702991E+02  -0.715308E+01   0.100669E-02   0.143649E+02   0.119101E+02   0.102725E+00   0.151509E+02   0.463027E+02  -0.145571E+02   0.000000E+00   0.608598E+02  -0.121720E+03
   0.976721E+02   0.233357E+01   0.694955E+02  -0.289545E+01   0.942851E-03   0.748918E+01   0.109590E+02   0.395936E+00   0.122347E+02   0.487584E+02  -0.132544E+02   0.000000E+00   0.620128E+02  -0.124026E+03
   0.958408E+02  -0.228750E+01   0.694204E+02   0.224224E+00   0.444056E-04   0.713640E+01   0.962067E+01   0.481479E+00   0.114048E+02   0.465964E+02  -0.137169E+02   0.000000E+00   0.603133E+02  -0.120627E+03
   0.991711E+02   0.835668E+00   0.746694E+02   0.376018E+00   0.105215E-02   0.830412E+01   0.175170E+02   0.272900E+01   0.114996E+02   0.445055E+02  -0.173386E+02   0.000000E+00   0.618441E+02  -0.123688E+03
   0.104515E+03   0.346364E+01   0.720991E+02  -0.572586E+00   0.692951E-03   0.136624E+02   0.100977E+02   0.626691E+00   0.142614E+02   0.482584E+02  -0.135086E+02   0.000000E+00   0.617670E+02  -0.123534E+03
   0.101612E+03   0.127833E+01   0.715975E+02  -0.664163E+01   0.268304E-03   0.848905E+01   0.871473E+01   0.986435E+00   0.134604E+02   0.500236E+02  -0.122959E+02   0.000000E+00   0.623195E+02  -0.124639E+03
   0.102722E+03  -0.212013E+01   0.745116E+02  -0.965415E+00   0.779589E-03   0.990620E+01   0.715335E+01   0.160572E+00   0.136681E+02   0.499963E+02  -0.130616E+02   0.000000E+00   0.630579E+02  -0.126116E+03
   0.989765E+02  -0.420173E+01   0.739939E+02   0.364388E+01   0.493829E-03   0.145522E+02   0.102666E+02   0.152563E+01   0.136681E+02   0.485771E+02  -0.141715E+02   0.000000E+00   0.627486E+02  -0.125497E+03
   0.945760E+02  -0.250391E+01   0.724227E+02  -0.693953E+01   0.279306E-03   0.104718E+02   0.111864E+02   0.503955E-01   0.133939E+02   0.469910E+02  -0.123759E+02   0.000000E+00   0.593669E+02  -0.118734E+03
   0.101152E+03  -0.493973E+00   0.710172E+02  -0.481618E+01   0.900377E-03   0.117442E+02   0.128133E+02   0.766451E+00   0.229373E+02   0.470212E+02  -0.161664E+02   0.000000E+00   0.631876E+02  -0.126375E+03
   0.103751E+03   0.399249E+01   0.735262E+02   0.696448E+01   0.100304E-02   0.797741E+01   0.117381E+02   0.736375E+00   0.154721E+02   0.474353E+02  -0.129235E+02   0.000000E+00   0.603588E+02  -0.120718E+03
   0.999346E+02   0.995890E+00   0.726809E+02  -0.529892E+01   0.182589E-03   0.101018E+02   0.107848E+02   0.230720E+01   0.107027E+02   0.487511E+02  -0.132320E+02   0.000000E+00   0.619831E+02  -0.123966E+03
   0.100184E+03  -0.256329E+00   0.741639E+02  -0.506524E+01   0.675067E-03   0.960605E+01   0.786599E+01   0.235649E+00   0.142133E+02   0.511389E+02  -0.124295E+02   0.000000E+00   0.635684E+02  -0.127137E+03
   0.101419E+03   0.874281E+00   0.735450E+02  -0.184097E+00   0.861586E-03   0.109072E+02   0.986736E+01   0.109540E+00   0.127154E+02   0.515384E+02  -0.123330E+02   0.000000E+00   0.638714E+02  -0.127743E+03
   0.100464E+03  -0.567825E+01   0.750059E+02  -0.289639E+01   0.201909E-03   0.105635E+02   0.779156E+01   0.465849E+00   0.134055E+02   0.488557E+02  -0.126537E+02   0.000000E+00   0.615094E+02  -0.123019E+03
   0.100464E+03  -0.325665E+01   0.704576E+02   0.103895E+02   0.153739E-03   0.105635E+02   0.114207E+02   0.340784E+01   0.121380E+02   0.450742E+02  -0.127813E+02   0.000000E+00   0.578555E+02  -0.115711E+03
   0.101221E+03  -0.235070E+01   0.744876E+02   0.846126E+01   0.635152E-03   0.813455E+01   0.100780E+02   0.147575E+01   0.147317E+02   0.497272E+02  -0.123079E+02   0.000000E+00   0.620351E+02  -0.124070E+03
   0.100958E+03  -0.198108E+00   0.734843E+02  -0.306085E+01   0.728372E-03   0.880267E+01   0.837589E+01   0.126671E+01   0.163626E+02   0.512906E+02  -0.124596E+02   0.000000E+00   0.637502E+02  -0.127500E+03
   0.101251E+03  -0.654424E+01   0.741703E+02   0.403245E+00   0.339174E-03   0.126481E+02   0.130845E+02   0.188281E+00   0.182319E+02   0.469004E+02  -0.147551E+02   0.000000E+00   0.616555E+02  -0.123311E+03
   0.993388E+02   0.315340E+01   0.715356E+02   0.421904E+01   0.569462E-03   0.150902E+02   0.645754E+01   0.104368E+01   0.212437E+02   0.444259E+02  -0.183300E+02   0.000000E+00   0.627559E+02  -0.125512E+03
   0.984318E+02   0.489091E+01   0.741099E+02   0.525207E+01   0.433264E-03   0.138092E+02   0.121580E+02   0.393159E+01   0.155289E+02   0.453644E+02  -0.143341E+02   0.000000E+00   0.596985E+02  -0.119397E+03
   0.969569E+02   0.812968E+00   0.753580E+02   0.357789E+01   0.641229E-03   0.632122E+01   0.954239E+01   0.213318E+01   0.142134E+02   0.479224E+02  -0.141210E+02   0.000000E+00   0.620434E+02  -0.124087E+03
   0.101429E+03   0.361379E+01   0.683077E+02   0.396907E+01   0.122950E-02   0.739304E+01   0.996628E+01   0.660657E+00   0.168070E+02   0.460316E+02  -0.130975E+02   0.000000E+00   0.591291E+02  -0.118258E+03
   0.101043E+03  -0.197777E+01   0.709681E+02   0.452991E+01   0.118498E-02   0.110331E+02   0.118500E+02   0.239832E+01   0.947213E+01   0.455310E+02  -0.149178E+02   0.000000E+00   0.604488E+02  -0.120898E+03
   0.999932E+02   0.756769E+01   0.686546E+02  -0.468959E+00   0.918974E-03   0.148423E+02   0.928637E+01   0.256632E+00   0.167044E+02   0.451856E+02  -0.145780E+02   0.000000E+00   0.597636E+02  -0.119527E+03
   0.999932E+02   0.527332E+00   0.671868E+02  -0.210226E+01   0.133222E-03   0.985166E+01   0.118220E+02   0.201897E-01   0.119311E+02   0.482633E+02  -0.129184E+02   0.000000E+00   0.611817E+02  -0.122363E+03
   0.999075E+02   0.746594E+01   0.768739E+02   0.468357E+01   0.384846E-03   0.107196E+02   0.768900E+01   0.695126E+00   0.107508E+02   0.461382E+02  -0.137709E+02   0.000000E+00   0.599091E+02  -0.119818E+03
   0.999075E+02  -0.308622E+01   0.729923E+02   0.711367E+01   0.384846E-03   0.943003E+01   0.148971E+02   0.272434E+01   0.164315E+02   0.467062E+02  -0.145507E+02   0.000000E+00   0.612569E+02  -0.122514E+03
   0.981742E+02  -0.235801E+01   0.715156E+02  -0.311496E+01   0.947004E-03   0.102372E+02   0.902293E+01   0.229324E+00   0.105822E+02   0.498113E+02  -0.132192E+02   0.000000E+00   0.630305E+02  -0.126061E+03
   0.981742E+02   0.502686E+01   0.749536E+02   0.707888E+00   0.512550E-03   0.907686E+01   0.127784E+02   0.266704E+00   0.184764E+02   0.483857E+02  -0.137555E+02   0.000000E+00   0.621412E+02  -0.124282E+03
   0.992996E+02  -0.202988E+01   0.737334E+02  -0.647251E+01   0.107751E-02   0.680945E+01   0.897699E+01   0.151320E+01   0.104156E+02   0.467917E+02  -0.147844E+02   0.000000E+00   0.615761E+02  -0.123152E+03
   0.992996E+02  -0.796116E-02   0.739988E+02   0.857431E+01   0.537819E-03   0.129815E+02   0.104647E+02   0.197969E+01   0.124850E+02   0.485420E+02  -0.134077E+02   0.000000E+00   0.619497E+02  -0.123899E+03
   0.988898E+02   0.219266E+01   0.739988E+02   0.317122E+01   0.396550E-03   0.161845E+02   0.881178E+01   0.166090E+00   0.127285E+02   0.476741E+02  -0.156124E+02   0.000000E+00   0.632865E+02  -0.126573E+03
   0.100950E+03   0.602864E+01   0.784923E+02  -0.794721E+00   0.456325E-03   0.118009E+02   0.149541E+02   0.218863E+01   0.183083E+02   0.439207E+02  -0.156176E+02   0.000000E+00   0.595383E+02  -0.119077E+03
   0.100090E+03   0.630997E+01   0.701690E+02   0.783244E+01   0.141249E-02   0.881371E+01   0.104589E+02   0.239022E+01   0.163048E+02   0.436283E+02  -0.123004E+02   0.000000E+00   0.559287E+02  -0.111857E+03
   0.997335E+02  -0.629933E+01   0.733962E+02  -0.623726E+01   0.104052E-02   0.134833E+02   0.102407E+02   0.100586E+01   0.150473E+02   0.471121E+02  -0.134365E+02   0.000000E+00   0.605486E+02  -0.121097E+03
   0.102771E+03  -0.576808E+01   0.733962E+02   0.154081E+01   0.699665E-04   0.119269E+02   0.129487E+02   0.185630E-01   0.117001E+02   0.466627E+02  -0.141676E+02   0.000000E+00   0.608303E+02  -0.121661E+03
   0.102916E+03   0.227213E+01   0.735859E+02   0.695800E+00   0.604787E-03   0.990638E+01   0.928703E+01   0.160590E+01   0.144729E+02   0.509383E+02  -0.119533E+02   0.000000E+00   0.628916E+02  -0.125783E+03
   0.997599E+02  -0.650233E+00   0.769583E+02  -0.234324E+00   0.369517E-03   0.121326E+02   0.906834E+01   0.783122E+00   0.229492E+02   0.474076E+02  -0.153547E+02   0.000000E+00   0.627623E+02  -0.125525E+03
   0.997599E+02   0.152607E+01   0.722116E+02  -0.153334E+01   0.706975E-03   0.940064E+01   0.103546E+02   0.501012E+00   0.191964E+02   0.510836E+02  -0.130302E+02   0.000000E+00   0.641138E+02  -0.128228E+03
   0.100174E+03  -0.112314E+01   0.727536E+02   0.340906E+01   0.526925E-03   0.108134E+02   0.126189E+02   0.161232E+01   0.174477E+02   0.499971E+02  -0.134873E+02   0.000000E+00   0.634844E+02  -0.126969E+03
   0.101086E+03  -0.573040E+01   0.741774E+02   0.343236E+01   0.526925E-03   0.129450E+02   0.107388E+02   0.273952E+01   0.193013E+02   0.470544E+02  -0.142594E+02   0.000000E+00   0.613138E+02  -0.122628E+03
   0.102084E+03  -0.493176E+01   0.715625E+02  -0.357841E+01   0.447959E-03   0.135288E+02   0.954127E+01   0.368243E+01   0.229153E+02   0.442967E+02  -0.160800E+02   0.000000E+00   0.603767E+02  -0.120753E+03
   0.947896E+02  -0.547643E+01   0.685333E+02  -0.651389E+01   0.458948E-03   0.861888E+01   0.113037E+02   0.104853E+01   0.145035E+02   0.460748E+02  -0.124052E+02   0.000000E+00   0.584800E+02  -0.116960E+03
   0.989210E+02   0.158512E+00   0.740389E+02   0.949500E+01   0.496158E-03   0.727764E+01   0.864988E+01   0.139311E+00   0.279669E+02   0.434633E+02  -0.185235E+02   0.000000E+00   0.619868E+02  -0.123974E+03
   0.992614E+02   0.513470E+01   0.740389E+02   0.257532E+01   0.496158E-03   0.104633E+02   0.929164E+01   0.346684E+00   0.164383E+02   0.502686E+02  -0.122483E+02   0.000000E+00   0.625169E+02  -0.125034E+03
   0.101166E+03  -0.486576E+01   0.723208E+02   0.591409E+01   0.833199E-03   0.909222E+01   0.141334E+02   0.428266E+01   0.118703E+02   0.452114E+02  -0.142975E+02   0.000000E+00   0.595089E+02  -0.119018E+03
   0.101978E+03  -0.740756E+00   0.723208E+02   0.801917E+00   0.461588E-03   0.104479E+02   0.854539E+01   0.315561E+00   0.181294E+02   0.508361E+02  -0.128447E+02   0.000000E+00   0.636808E+02  -0.127362E+03
   0.962308E+02   0.241750E+01   0.694589E+02   0.593866E+01   0.207129E-04   0.924706E+01   0.125853E+02   0.480940E-01   0.138240E+02   0.459261E+02  -0.128778E+02   0.000000E+00   0.588039E+02  -0.117608E+03
   0.102729E+03  -0.303035E+01   0.751139E+02   0.140480E+01   0.969456E-03   0.105210E+02   0.107008E+02   0.817776E+00   0.152266E+02   0.498593E+02  -0.122129E+02   0.000000E+00   0.620722E+02  -0.124144E+03
   0.102161E+03  -0.479700E+00   0.715946E+02  -0.735237E+01   0.361496E-03   0.788012E+01   0.866890E+01   0.236164E+01   0.178928E+02   0.483895E+02  -0.131355E+02   0.000000E+00   0.615250E+02  -0.123050E+03
   0.102854E+03  -0.363052E+01   0.706128E+02  -0.138513E+01   0.107471E-04   0.900565E+01   0.834236E+01   0.114671E+01   0.160270E+02   0.488805E+02  -0.123697E+02   0.000000E+00   0.612502E+02  -0.122500E+03
   0.963424E+02   0.359617E+01   0.738390E+02  -0.220005E+01   0.836151E-03   0.104959E+02   0.993400E+01   0.304119E+01   0.127507E+02   0.481025E+02  -0.122260E+02   0.000000E+00   0.603285E+02  -0.120657E+03
   0.992381E+02   0.358863E+01   0.678640E+02   0.584671E+01   0.999417E-03   0.148506E+02   0.113681E+02   0.288254E+01   0.127404E+02   0.435535E+02  -0.148409E+02   0.000000E+00   0.583944E+02  -0.116789E+03
   0.101158E+03   0.608912E+00   0.669494E+02   0.609198E+01   0.598607E-03   0.902181E+01   0.101829E+02   0.218257E+01   0.161630E+02   0.470219E+02  -0.121831E+02   0.000000E+00   0.592050E+02  -0.118410E+03
   0.102741E+03   0.171039E+01   0.731821E+02  -0.542959E+01   0.598607E-03   0.106882E+02   0.125322E+02   0.271388E+01   0.153197E+02   0.487334E+02  -0.129981E+02   0.000000E+00   0.617315E+02  -0.123463E+03
   0.994934E+02  -0.128042E+01   0.791700E+02   0.332059E+01   0.727739E-03   0.115176E+02   0.145720E+02   0.377386E+00   0.165542E+02   0.470802E+02  -0.147465E+02   0.000000E+00   0.618267E+02  -0.123653E+03
   0.989117E+02  -0.297811E+01   0.741817E+02   0.226271E+01   0.415672E-03   0.863905E+01   0.960624E+01   0.876755E+00   0.148408E+02   0.512606E+02  -0.120789E+02   0.000000E+00   0.633395E+02  -0.126679E+03
   0.990786E+02   0.445608E+00   0.748420E+02  -0.262126E+01   0.432884E-04   0.123013E+02   0.135368E+02   0.189556E+01   0.986010E+01   0.461468E+02  -0.159602E+02   0.000000E+00   0.621070E+02  -0.124214E+03
