Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.335007E+02  -0.296792E+01  -0.121041E+01   0.277403E+02  -0.561825E+01  -0.223817E+01   0.313664E-01   0.205885E-01   0.963984E-02   0.196555E-02   0.288871E-02  -0.448281E+02   0.149124E+02   0.000000E+00  -0.597405E+02   0.119481E+03
   0.334322E+02  -0.296792E+01  -0.181748E+01   0.287732E+02   0.128489E+01  -0.305401E+01   0.173984E-01   0.283297E-02   0.830767E-03   0.144114E-01   0.676441E-02  -0.407733E+02   0.159367E+02   0.000000E+00  -0.567100E+02   0.113420E+03
   0.327184E+02  -0.258950E+01  -0.151621E+01   0.294234E+02   0.135529E+01  -0.404447E+01   0.192747E-01   0.283297E-02   0.830767E-03   0.386170E-02   0.111031E-03  -0.397863E+02   0.176570E+02   0.000000E+00  -0.574433E+02   0.114887E+03
   0.338708E+02  -0.278903E+01  -0.375486E+01   0.278424E+02  -0.230903E+01   0.607199E+01   0.788043E-02   0.157791E-01   0.290457E-01   0.222835E-02   0.301960E-02  -0.451417E+02   0.134134E+02   0.000000E+00  -0.585551E+02   0.117110E+03
   0.322997E+02   0.690517E+00  -0.470904E+01   0.289549E+02   0.301268E+00   0.324085E+00   0.722827E-02   0.245632E-01   0.226652E-01   0.130954E-02   0.781636E-02  -0.443613E+02   0.127853E+02   0.000000E+00  -0.571466E+02   0.114293E+03
   0.334044E+02   0.734810E+00  -0.165513E+01   0.272557E+02   0.721462E+00   0.617169E+00   0.276097E-01   0.971916E-02   0.980694E-03   0.118081E-01   0.894931E-02  -0.428502E+02   0.152750E+02   0.000000E+00  -0.581252E+02   0.116250E+03
   0.334501E+02  -0.294823E+01  -0.161043E+01   0.299396E+02  -0.291546E+01  -0.502717E+01   0.230616E-01   0.164293E-02   0.980694E-03   0.841599E-02   0.730393E-02  -0.417259E+02   0.165863E+02   0.000000E+00  -0.583122E+02   0.116624E+03
   0.323455E+02   0.621363E+00  -0.355812E+01   0.294988E+02  -0.268135E+01  -0.997901E+00   0.252109E-01   0.224281E-02   0.953435E-02   0.383300E-02   0.170293E-02  -0.414760E+02   0.166894E+02   0.000000E+00  -0.581654E+02   0.116331E+03
   0.321527E+02   0.637717E+00   0.136443E+01   0.270233E+02  -0.393215E+01  -0.128434E+01   0.292231E-02   0.209874E-03   0.474610E-02   0.166563E-01   0.341765E-02  -0.417004E+02   0.159177E+02   0.000000E+00  -0.576181E+02   0.115236E+03
   0.333574E+02   0.637717E+00  -0.605701E+01   0.293527E+02   0.140787E+01  -0.204394E+01   0.144871E-01   0.339711E-02   0.146330E-01   0.163008E-02   0.113247E-01  -0.430199E+02   0.153222E+02   0.000000E+00  -0.583421E+02   0.116684E+03
   0.316025E+02   0.637717E+00   0.356046E+00   0.258817E+02   0.218152E+01   0.402506E+01   0.391418E-03   0.437820E-03   0.134304E-01   0.707371E-03   0.970509E-02  -0.428165E+02   0.159926E+02   0.000000E+00  -0.588091E+02   0.117618E+03
   0.312491E+02  -0.769347E+00   0.103143E+01   0.293036E+02   0.378339E+01  -0.592765E+00   0.266736E-01   0.884451E-02   0.664291E-02   0.623755E-02   0.136017E-01  -0.450831E+02   0.148880E+02   0.000000E+00  -0.599711E+02   0.119942E+03
   0.327858E+02   0.198445E+01  -0.804619E+01   0.279476E+02   0.385583E+01  -0.116917E+01   0.125363E-01   0.165371E-02   0.127607E-01   0.132520E-02   0.277556E-01  -0.471326E+02   0.140712E+02   0.000000E+00  -0.612038E+02   0.122408E+03
   0.330708E+02  -0.211593E+00  -0.270079E+01   0.256006E+02   0.766314E+00   0.682388E+00   0.333306E-02   0.276542E-01   0.588645E-02   0.583117E-02   0.445931E-02  -0.428096E+02   0.140376E+02   0.000000E+00  -0.568472E+02   0.113694E+03
   0.332472E+02   0.303661E+00  -0.432794E+01   0.276161E+02  -0.209324E+01  -0.345712E+00   0.222863E-02   0.226855E-02   0.940480E-02   0.490285E-02   0.138056E-03  -0.398393E+02   0.167493E+02   0.000000E+00  -0.565886E+02   0.113177E+03
   0.323975E+02   0.303661E+00  -0.390829E+00   0.274597E+02  -0.862392E+00  -0.337450E+01   0.442699E-01   0.200611E-02   0.517543E-02   0.781893E-02   0.138056E-03  -0.433669E+02   0.169068E+02   0.000000E+00  -0.602737E+02   0.120547E+03
   0.328653E+02   0.603892E+00   0.190089E+01   0.279259E+02  -0.349161E+01  -0.259336E+01   0.191026E-01   0.841588E-02   0.223088E-02   0.547655E-02   0.216779E-02  -0.418657E+02   0.165916E+02   0.000000E+00  -0.584573E+02   0.116915E+03
   0.327725E+02  -0.181573E+00  -0.302162E+01   0.293774E+02   0.114004E+00   0.857456E+01   0.658296E-02   0.264624E-02   0.640384E-03   0.156660E-01   0.176184E-01  -0.449667E+02   0.147636E+02   0.000000E+00  -0.597303E+02   0.119461E+03
   0.334005E+02   0.138119E+01  -0.379150E+01   0.280276E+02   0.237948E+01   0.531827E+01   0.658296E-02   0.757288E-02   0.645265E-02   0.723466E-02   0.102715E-01  -0.445110E+02   0.152675E+02   0.000000E+00  -0.597785E+02   0.119557E+03
   0.337393E+02   0.609879E+00  -0.119536E+01   0.282745E+02  -0.240618E+01   0.129367E+01   0.105735E-01   0.691996E-02   0.445151E-02   0.358483E-02   0.836856E-02  -0.421603E+02   0.160882E+02   0.000000E+00  -0.582485E+02   0.116497E+03
   0.320132E+02   0.134149E+01  -0.296454E+01   0.269533E+02  -0.119878E+01  -0.344014E+01   0.101307E-01   0.470540E-02   0.948477E-03   0.498359E-02   0.442972E-02  -0.405857E+02   0.169140E+02   0.000000E+00  -0.574997E+02   0.114999E+03
   0.329583E+02  -0.442146E+01   0.228665E+01   0.273407E+02  -0.119878E+01   0.116200E+00   0.224403E-01   0.513832E-02   0.120612E-01   0.182318E-01   0.156181E-01  -0.455826E+02   0.133157E+02   0.000000E+00  -0.588983E+02   0.117797E+03
   0.335964E+02   0.939922E+00  -0.821210E+01   0.296478E+02   0.238312E+01   0.831224E-01   0.491893E-02   0.825574E-02   0.492323E-02   0.831653E-02   0.156748E-01  -0.455595E+02   0.147037E+02   0.000000E+00  -0.602632E+02   0.120526E+03
   0.309844E+02   0.141478E+01   0.221520E+00   0.270848E+02  -0.552798E+01  -0.208743E+01   0.105904E-01   0.198170E-01   0.421413E-01   0.830798E-02   0.175017E-01  -0.506310E+02   0.964388E+01   0.000000E+00  -0.602749E+02   0.120550E+03
   0.323696E+02   0.552206E+00   0.273676E+01   0.269886E+02   0.201620E+01  -0.333001E+01   0.101843E-01   0.414215E-02   0.212555E-01   0.567051E-03   0.384744E-02  -0.433539E+02   0.154395E+02   0.000000E+00  -0.587934E+02   0.117587E+03
   0.343823E+02  -0.222474E+01  -0.475502E+01   0.272185E+02   0.468224E+01  -0.485450E+01   0.117271E-01   0.325545E-02   0.386785E-01   0.623343E-02   0.568712E-04  -0.461020E+02   0.135983E+02   0.000000E+00  -0.597003E+02   0.119401E+03
   0.338758E+02  -0.222474E+01   0.496743E+00   0.243420E+02  -0.179341E+00  -0.173320E+01   0.156289E-01   0.200873E-02   0.121766E-02   0.147140E-01   0.223576E-02  -0.425821E+02   0.164031E+02   0.000000E+00  -0.589852E+02   0.117970E+03
   0.329747E+02  -0.283508E+01   0.230316E+01   0.301730E+02   0.470906E+00  -0.924810E+00   0.210703E-01   0.139866E-01   0.771547E-02   0.277087E-02   0.241888E-03  -0.420780E+02   0.159492E+02   0.000000E+00  -0.580272E+02   0.116054E+03
   0.327624E+02  -0.351091E+00  -0.390609E+01   0.270009E+02   0.254356E+01  -0.597414E+01   0.110769E-01   0.960284E-02   0.304411E-02   0.981461E-02   0.132265E-03  -0.420800E+02   0.161613E+02   0.000000E+00  -0.582413E+02   0.116483E+03
   0.331017E+02   0.108372E+01  -0.481504E+01   0.264006E+02  -0.434393E+01   0.778816E+01   0.198774E-01   0.284802E-02   0.304411E-02   0.228039E-01   0.245100E-02  -0.463365E+02   0.153060E+02   0.000000E+00  -0.616425E+02   0.123285E+03
   0.317609E+02   0.146738E+01   0.219183E+01   0.255923E+02   0.344784E+01   0.171640E+01   0.131863E-01   0.306995E-02   0.105248E-01   0.719830E-02   0.275259E-01  -0.468051E+02   0.135888E+02   0.000000E+00  -0.603939E+02   0.120788E+03
   0.332074E+02  -0.281104E+01   0.219183E+01   0.243970E+02   0.558683E+01   0.259150E-01   0.975733E-02   0.344354E-01   0.409160E-02   0.483915E-02   0.176731E-03  -0.475098E+02   0.140664E+02   0.000000E+00  -0.615762E+02   0.123152E+03
   0.328688E+02  -0.184957E+01   0.342703E+01   0.288989E+02   0.151161E+01   0.107960E+01   0.427511E-01   0.276801E-01   0.651936E-02   0.830116E-03   0.715756E-02  -0.467024E+02   0.142020E+02   0.000000E+00  -0.609044E+02   0.121809E+03
   0.325825E+02   0.886232E+00  -0.387478E+01   0.250311E+02   0.113358E+01   0.429192E+01   0.102391E-01   0.318425E-01   0.259028E-01   0.414885E-02   0.285325E-02  -0.471865E+02   0.119459E+02   0.000000E+00  -0.591324E+02   0.118265E+03
   0.329759E+02  -0.758138E+00  -0.143613E+01   0.262592E+02  -0.302433E+01   0.914910E+00   0.798423E-02   0.270468E-01   0.523554E-02   0.116826E-01   0.542710E-02  -0.429955E+02   0.134815E+02   0.000000E+00  -0.564770E+02   0.112954E+03
   0.338561E+02  -0.337166E+01   0.220359E+01   0.282301E+02   0.528703E+01  -0.227260E+01   0.649610E-02   0.260706E-01   0.147868E-02   0.258634E-02   0.205173E-02  -0.442750E+02   0.152019E+02   0.000000E+00  -0.594769E+02   0.118954E+03
   0.333948E+02  -0.337166E+01  -0.212809E+01   0.268762E+02   0.143630E+00   0.815059E+01   0.694173E-02   0.207766E-01   0.366723E-03   0.298719E-01   0.609962E-02  -0.472238E+02   0.127092E+02   0.000000E+00  -0.599330E+02   0.119866E+03
   0.331679E+02  -0.224843E+01  -0.242188E+01   0.309780E+02   0.431317E+01  -0.172586E+01   0.190795E-01   0.154760E-01   0.366723E-03   0.132267E-01   0.608092E-02  -0.440921E+02   0.149056E+02   0.000000E+00  -0.589977E+02   0.117995E+03
   0.336404E+02  -0.167225E+01  -0.242188E+01   0.260148E+02   0.274207E+01  -0.456429E-02   0.133864E-01   0.303585E-02   0.282681E-01   0.126055E-01   0.205624E-01  -0.452507E+02   0.119735E+02   0.000000E+00  -0.572242E+02   0.114448E+03
   0.338808E+02  -0.262507E+01  -0.221586E+01   0.290867E+02  -0.577957E+01  -0.403907E+01   0.188019E-01   0.656987E-02   0.796898E-02   0.456490E-03   0.157462E-02  -0.421081E+02   0.167637E+02   0.000000E+00  -0.588718E+02   0.117744E+03
   0.337695E+02  -0.334571E+01  -0.130409E+01   0.281491E+02  -0.249493E+01  -0.850588E+01   0.819704E-02   0.248758E-02   0.219773E-01   0.254118E-03   0.157462E-02  -0.431765E+02   0.157913E+02   0.000000E+00  -0.589678E+02   0.117936E+03
   0.346436E+02  -0.199026E+01  -0.130409E+01   0.284101E+02   0.452718E+00  -0.420038E+01   0.337100E-01   0.256424E-02   0.826752E-02   0.144000E-01   0.120124E-01  -0.448698E+02   0.146963E+02   0.000000E+00  -0.595661E+02   0.119132E+03
   0.338709E+02  -0.199026E+01  -0.130409E+01   0.287464E+02  -0.280883E+01   0.338219E+01   0.142297E-01   0.173925E-01   0.207541E-01   0.120572E-01   0.142128E-01  -0.452176E+02   0.119790E+02   0.000000E+00  -0.571966E+02   0.114393E+03
   0.329879E+02  -0.253980E+01  -0.283364E+01   0.279200E+02   0.222910E+01   0.158730E+01   0.160258E-01   0.279463E-02   0.180628E-04   0.297665E-02   0.199357E-02  -0.395259E+02   0.176424E+02   0.000000E+00  -0.571683E+02   0.114337E+03
   0.338754E+02  -0.253980E+01  -0.250421E+01   0.283188E+02  -0.604963E-01   0.168804E+01   0.281767E-03   0.310131E-02   0.113311E-02   0.221888E-02   0.213146E-01  -0.404064E+02   0.156439E+02   0.000000E+00  -0.560503E+02   0.112101E+03
   0.338754E+02  -0.339754E+01  -0.195769E+01   0.306603E+02   0.113497E+01  -0.529385E+00   0.181915E-01   0.310131E-02   0.286347E-02   0.162469E-01   0.413329E-01  -0.457912E+02   0.120662E+02   0.000000E+00  -0.578574E+02   0.115715E+03
   0.328051E+02  -0.481327E+00  -0.275442E+01   0.289452E+02  -0.182809E+01   0.813074E+01   0.260521E-01   0.287376E-02   0.163522E-01   0.619092E-02   0.289941E-02  -0.446057E+02   0.155891E+02   0.000000E+00  -0.601948E+02   0.120390E+03
   0.324713E+02  -0.481327E+00  -0.375337E+01   0.275426E+02  -0.378515E-01  -0.495156E+00   0.360228E-01   0.649603E-03   0.518727E-02   0.186958E-02   0.610839E-02  -0.418021E+02   0.170392E+02   0.000000E+00  -0.588413E+02   0.117683E+03
   0.321547E+02  -0.481327E+00  -0.161462E+01   0.286497E+02   0.164129E+01   0.589087E+01   0.252624E-01   0.146537E-02   0.148009E-01   0.186958E-02   0.694469E-02  -0.429738E+02   0.159126E+02   0.000000E+00  -0.588864E+02   0.117773E+03
   0.330058E+02   0.153052E+00  -0.277478E+01   0.285716E+02   0.673004E+00   0.460814E+00   0.236047E-01   0.314568E-02   0.383112E-02   0.906450E-02   0.294875E-02  -0.404341E+02   0.165217E+02   0.000000E+00  -0.569558E+02   0.113912E+03
   0.346890E+02  -0.596704E+01  -0.244820E+01   0.255510E+02  -0.558196E+01  -0.123932E+01   0.430564E-02   0.242750E-02   0.383112E-02   0.144105E-01   0.717992E-02  -0.486646E+02   0.156358E+02   0.000000E+00  -0.643004E+02   0.128601E+03
   0.340573E+02  -0.549252E+01  -0.854983E+00   0.283716E+02  -0.138681E+01  -0.189039E+00   0.252854E-01   0.116985E-01   0.106646E-01   0.195362E-02   0.108857E-01  -0.446170E+02   0.149004E+02   0.000000E+00  -0.595174E+02   0.119035E+03
   0.325401E+02   0.249905E-01   0.114503E+01   0.262205E+02   0.168569E+01   0.275891E+01   0.122807E-01   0.658758E-03   0.518636E-02   0.752812E-02   0.188917E-01  -0.423827E+02   0.151942E+02   0.000000E+00  -0.575769E+02   0.115154E+03
   0.345713E+02  -0.285369E+01  -0.154762E+01   0.287122E+02   0.480623E+00  -0.302683E+01   0.837018E-02   0.188571E-01   0.142161E-01   0.529961E-02   0.177158E-01  -0.444516E+02   0.128118E+02   0.000000E+00  -0.572634E+02   0.114527E+03
   0.319167E+02  -0.209431E+01  -0.438469E+00   0.282012E+02  -0.444488E+01  -0.592774E+01   0.156747E-01   0.728073E-02   0.713600E-03   0.115933E-01   0.312592E-02  -0.436782E+02   0.161493E+02   0.000000E+00  -0.598275E+02   0.119655E+03
   0.318413E+02  -0.294966E-01  -0.100954E+01   0.277965E+02  -0.134159E-01   0.519841E+01   0.921072E-02   0.105430E-01   0.113687E-01   0.586514E-02   0.706700E-02  -0.426814E+02   0.149363E+02   0.000000E+00  -0.576177E+02   0.115235E+03
   0.335307E+02  -0.262699E+01  -0.689509E+00   0.310435E+02   0.827560E+00  -0.343763E+01   0.193739E-01   0.283157E-01   0.576436E-02   0.173483E-01   0.496214E-02  -0.452632E+02   0.127816E+02   0.000000E+00  -0.580448E+02   0.116090E+03
   0.339358E+02  -0.262699E+01  -0.173019E+01   0.283957E+02  -0.341842E+00   0.134398E+01   0.798282E-02   0.173005E-01   0.845595E-02   0.332506E-03   0.534156E-02  -0.407989E+02   0.152776E+02   0.000000E+00  -0.560765E+02   0.112153E+03
   0.334193E+02  -0.262699E+01   0.653910E+00   0.300030E+02  -0.145081E+01  -0.394528E+00   0.238274E-01   0.288639E-02   0.172868E-01   0.332506E-03   0.133840E-01  -0.424835E+02   0.150317E+02   0.000000E+00  -0.575152E+02   0.115030E+03
   0.309953E+02  -0.202477E+01   0.361846E+01   0.287228E+02  -0.366868E+01   0.471091E+01   0.270841E-01   0.171724E-02   0.145831E-01   0.429946E-02   0.128662E-01  -0.480930E+02   0.150741E+02   0.000000E+00  -0.631671E+02   0.126334E+03
   0.342502E+02  -0.172691E+01  -0.169278E+01   0.265555E+02   0.108863E+01  -0.461058E+01   0.270260E-02   0.178493E-01   0.173089E-02   0.511661E-02   0.979569E-02  -0.427813E+02   0.149714E+02   0.000000E+00  -0.577527E+02   0.115505E+03
   0.315402E+02   0.632114E-01  -0.310448E+01   0.296548E+02   0.344169E+01  -0.181201E+01   0.371312E-01   0.100630E-02   0.802534E-02   0.736183E-03   0.656377E-02  -0.444958E+02   0.167875E+02   0.000000E+00  -0.612833E+02   0.122567E+03
   0.329625E+02  -0.224055E+01   0.144815E+01   0.274782E+02  -0.142848E+01  -0.371196E+01   0.172640E-02   0.956515E-02   0.182268E-01   0.856578E-02   0.208233E-01  -0.437791E+02   0.127026E+02   0.000000E+00  -0.564817E+02   0.112963E+03
   0.344580E+02  -0.608402E+00  -0.438226E+01   0.244509E+02   0.264644E+01  -0.511947E+01   0.172640E-02   0.142791E-01   0.690492E-01   0.203014E-01   0.581271E-02  -0.542095E+02   0.747644E+01   0.000000E+00  -0.616859E+02   0.123372E+03
   0.338540E+02  -0.114657E+01   0.313658E+00   0.259690E+02  -0.316659E+01  -0.281701E+01   0.153125E-01   0.249492E-01   0.117822E-01   0.500076E-02   0.152306E-01  -0.452456E+02   0.127244E+02   0.000000E+00  -0.579700E+02   0.115940E+03
   0.339238E+02   0.119313E+00  -0.656798E+01   0.311536E+02   0.519765E+00  -0.136594E+01   0.161715E-01   0.397495E-02   0.119476E-01   0.217727E-01   0.449267E-01  -0.499391E+02   0.101585E+02   0.000000E+00  -0.600976E+02   0.120195E+03
   0.330664E+02  -0.255702E+01   0.313377E+01   0.283116E+02   0.421957E+01  -0.341280E+01   0.918252E-02   0.366690E-02   0.185545E-02   0.169586E-01   0.146177E-01  -0.441984E+02   0.147108E+02   0.000000E+00  -0.589092E+02   0.117818E+03
   0.329040E+02  -0.166403E+01  -0.404229E+01   0.283116E+02   0.305436E+01   0.383446E+01   0.171650E-01   0.594326E-02   0.207421E-03   0.270634E-01   0.220074E-02  -0.433365E+02   0.148792E+02   0.000000E+00  -0.582157E+02   0.116431E+03
   0.330139E+02  -0.285515E+01  -0.795816E-01   0.292875E+02  -0.234122E+01   0.480974E+01   0.129007E-01   0.133797E-01   0.656342E-03   0.606150E-02   0.788406E-02  -0.422702E+02   0.156225E+02   0.000000E+00  -0.578927E+02   0.115785E+03
   0.330888E+02  -0.925152E+00  -0.225411E+00   0.260181E+02   0.107357E+00   0.128748E+00   0.997077E-02   0.745642E-02   0.656342E-03   0.304508E-02   0.478939E-02  -0.394971E+02   0.168260E+02   0.000000E+00  -0.563231E+02   0.112646E+03
   0.322007E+02   0.337652E+00  -0.551796E+00   0.268367E+02  -0.586570E+01   0.345302E+01   0.259423E-01   0.106417E-01   0.883258E-03   0.529636E-02   0.599437E-02  -0.436228E+02   0.161391E+02   0.000000E+00  -0.597619E+02   0.119524E+03
   0.333467E+02   0.337652E+00   0.187730E+01   0.259141E+02  -0.325351E+01   0.466577E+01   0.241467E-01   0.164688E-01   0.330588E-02   0.989148E-02   0.439548E-02  -0.450622E+02   0.150145E+02   0.000000E+00  -0.600767E+02   0.120153E+03
   0.324772E+02  -0.778948E+00   0.405266E+01   0.285362E+02  -0.457609E+00  -0.964504E+01   0.318977E-01   0.254554E-02   0.640810E-02   0.386668E-02   0.204478E-01  -0.473824E+02   0.150939E+02   0.000000E+00  -0.624763E+02   0.124953E+03
   0.317877E+02   0.408204E-01   0.908633E+00   0.272038E+02   0.202830E+00  -0.248870E+01   0.240789E-01   0.555106E-02   0.215848E-01   0.385180E-02   0.111408E-01  -0.434787E+02   0.142078E+02   0.000000E+00  -0.576865E+02   0.115373E+03
   0.326735E+02  -0.366522E+01   0.249719E+01   0.274553E+02   0.706011E+00  -0.551595E+00   0.524679E-02   0.473481E-03   0.612210E-02   0.584050E-02   0.234452E-01  -0.429052E+02   0.148326E+02   0.000000E+00  -0.577378E+02   0.115476E+03
   0.326705E+02   0.175542E+01  -0.171077E+01   0.274641E+02  -0.243838E+01   0.665204E+01   0.110161E-01   0.238142E-02   0.612210E-02   0.865173E-02   0.452461E-03  -0.429583E+02   0.166599E+02   0.000000E+00  -0.596182E+02   0.119236E+03
   0.315873E+02  -0.321995E+01   0.396269E+01   0.299843E+02  -0.280066E+01   0.755908E+01   0.615888E-02   0.846167E-02   0.179366E-01   0.211425E-02   0.177988E-02  -0.489133E+02   0.153914E+02   0.000000E+00  -0.643047E+02   0.128609E+03
   0.342448E+02  -0.799478E+00  -0.522567E+01   0.258589E+02   0.522140E+01   0.129515E+01   0.203962E-02   0.556561E-02   0.428493E-02   0.151831E-02   0.107910E-01  -0.440895E+02   0.162047E+02   0.000000E+00  -0.602942E+02   0.120588E+03
   0.329912E+02  -0.746504E+00   0.710088E+00   0.275886E+02  -0.656429E+01  -0.576237E+01   0.237439E-01   0.592476E-02   0.335483E-02   0.164452E-02   0.414374E-01  -0.468122E+02   0.131845E+02   0.000000E+00  -0.599967E+02   0.119993E+03
   0.333680E+02  -0.287660E+01   0.145656E+01   0.255657E+02   0.555599E+01   0.164303E+01   0.181258E-01   0.505391E-03   0.159977E-01   0.700912E-03   0.100704E-01  -0.445205E+02   0.156932E+02   0.000000E+00  -0.602137E+02   0.120427E+03
   0.333680E+02  -0.251742E+01   0.293903E+01   0.264196E+02   0.108271E+01  -0.212001E+01   0.439393E-02   0.475787E-02   0.970249E-02   0.228970E-01   0.203477E-01  -0.450228E+02   0.126502E+02   0.000000E+00  -0.576730E+02   0.115346E+03
   0.344766E+02  -0.449132E+01  -0.124648E+01   0.294769E+02  -0.925297E+00  -0.477403E+01   0.893223E-02   0.408937E-01   0.328944E-02   0.168753E-01   0.101839E-01  -0.469199E+02   0.112964E+02   0.000000E+00  -0.582163E+02   0.116433E+03
   0.319545E+02  -0.529212E-01  -0.756504E+00   0.277588E+02  -0.490095E+00  -0.757200E+01   0.236858E-01   0.757108E-02   0.519350E-02   0.124865E-01   0.215684E-01  -0.452091E+02   0.137387E+02   0.000000E+00  -0.589478E+02   0.117896E+03
   0.306672E+02   0.155156E+01   0.287167E+01   0.272351E+02  -0.434525E+00   0.615839E+01   0.361260E-01   0.731146E-02   0.360580E-02   0.856095E-02   0.883639E-02  -0.479404E+02   0.155892E+02   0.000000E+00  -0.635296E+02   0.127059E+03
   0.323105E+02   0.756060E+00  -0.222805E+01   0.310045E+02   0.382281E+00  -0.181351E+00   0.155574E-01   0.386899E-02   0.190659E-01   0.312913E-02   0.155723E-03  -0.425877E+02   0.157987E+02   0.000000E+00  -0.583864E+02   0.116773E+03
   0.317431E+02   0.111905E+01  -0.155077E+01   0.275855E+02  -0.391912E+01   0.230922E+01   0.269640E-01   0.386899E-02   0.935900E-02   0.100278E-02   0.133389E-01  -0.433571E+02   0.156637E+02   0.000000E+00  -0.590208E+02   0.118042E+03
   0.317431E+02   0.579650E+00   0.173515E+01   0.290740E+02   0.204238E+01  -0.352531E+00   0.906683E-02   0.143902E-01   0.116664E-01   0.405558E-02   0.220731E-01  -0.449487E+02   0.132022E+02   0.000000E+00  -0.581509E+02   0.116302E+03
   0.330702E+02  -0.215430E+01  -0.134926E+01   0.303910E+02   0.278027E+01  -0.421391E+01   0.203140E-01   0.774455E-02   0.896304E-03   0.176733E-03   0.357395E-02  -0.408438E+02   0.171815E+02   0.000000E+00  -0.580253E+02   0.116051E+03
   0.330702E+02  -0.546531E+01   0.422137E+01   0.291501E+02  -0.462756E+00  -0.262354E+00   0.236612E-01   0.271819E-01   0.100577E-01   0.924253E-02   0.214201E-03  -0.473615E+02   0.137510E+02   0.000000E+00  -0.611125E+02   0.122225E+03
   0.331363E+02  -0.126519E+01  -0.181625E+01   0.255736E+02   0.526944E+00   0.355127E+01   0.626942E-02   0.520313E-02   0.792933E-02   0.106078E-01   0.214201E-03  -0.410936E+02   0.160252E+02   0.000000E+00  -0.571188E+02   0.114238E+03
   0.331363E+02   0.616342E+00  -0.492189E+01   0.278209E+02   0.359593E+01   0.391264E+01   0.616576E-02   0.270470E-02   0.199525E-01   0.557663E-01   0.216557E-01  -0.502713E+02   0.841276E+01   0.000000E+00  -0.586841E+02   0.117368E+03
   0.318757E+02  -0.125492E+01   0.202370E+01   0.312459E+02   0.465852E+01   0.199489E+01   0.494857E-02   0.158703E-01   0.132947E-02   0.394640E-01   0.174073E-02  -0.483894E+02   0.125802E+02   0.000000E+00  -0.609696E+02   0.121939E+03
   0.329930E+02  -0.265001E+01  -0.142157E+01   0.279242E+02  -0.103136E+01   0.166258E+01   0.202668E-01   0.398167E-02   0.162755E-01   0.183596E-01   0.174073E-02  -0.423092E+02   0.143849E+02   0.000000E+00  -0.566941E+02   0.113388E+03
   0.327761E+02  -0.289233E+01   0.163380E+01   0.291306E+02  -0.734803E+00  -0.231220E+01   0.227964E-01   0.235508E-02   0.631946E-02   0.764344E-02   0.733276E-02  -0.413688E+02   0.160556E+02   0.000000E+00  -0.574244E+02   0.114849E+03
   0.325689E+02   0.377689E+00  -0.142599E+01   0.292475E+02   0.289590E+01  -0.231220E+01   0.212313E-01   0.185875E-01   0.525358E-02   0.847537E-02   0.733276E-02  -0.433190E+02   0.144558E+02   0.000000E+00  -0.577748E+02   0.115550E+03
   0.337997E+02  -0.261281E+01  -0.207181E+01   0.294357E+02   0.237262E+01  -0.246744E+01   0.226749E-01   0.830287E-02   0.448838E-02   0.975088E-03   0.987494E-02  -0.413926E+02   0.160566E+02   0.000000E+00  -0.574492E+02   0.114898E+03
   0.336073E+02  -0.789636E+00  -0.408046E+01   0.271251E+02  -0.692703E+00   0.494456E+01   0.250423E-01   0.370712E-02   0.668808E-02   0.635441E-02   0.324120E-02  -0.418588E+02   0.164216E+02   0.000000E+00  -0.582804E+02   0.116561E+03
   0.335582E+02  -0.205212E+01  -0.454630E+01   0.285112E+02   0.345275E+01  -0.303060E+01   0.118854E-01   0.206204E-02   0.631266E-02   0.468411E-01   0.203554E-01  -0.467979E+02   0.108636E+02   0.000000E+00  -0.576615E+02   0.115323E+03
   0.312855E+02   0.232901E+01  -0.378676E+01   0.242934E+02  -0.385011E+01  -0.270879E+01   0.198754E-01   0.152920E-01   0.504357E-02   0.232919E-01   0.130403E-02  -0.493021E+02   0.139275E+02   0.000000E+00  -0.632296E+02   0.126459E+03
   0.338384E+02   0.154116E+01  -0.353331E+01   0.282637E+02  -0.442074E+00   0.235610E+01   0.185658E-02   0.481736E-02   0.149100E-01   0.939439E-02   0.275706E-02  -0.443186E+02   0.152328E+02   0.000000E+00  -0.595514E+02   0.119103E+03
   0.320021E+02   0.460228E+00  -0.380237E+00   0.283928E+02   0.310443E+01   0.621440E+00   0.204066E-01   0.239901E-02   0.181647E-03   0.404016E-02   0.172268E-01  -0.417099E+02   0.160359E+02   0.000000E+00  -0.577458E+02   0.115492E+03
   0.334277E+02  -0.198815E+01  -0.380237E+00   0.275597E+02  -0.333956E+01  -0.311541E+01   0.106505E-01   0.239901E-02   0.668259E-03   0.173402E-01   0.146824E-01  -0.415656E+02   0.149117E+02   0.000000E+00  -0.564773E+02   0.112955E+03
   0.327198E+02  -0.159275E+01  -0.333753E-02   0.249077E+02   0.245548E+01   0.381575E+01   0.193980E-01   0.426813E-02   0.144828E-01   0.242667E-01   0.115144E-02  -0.449883E+02   0.140038E+02   0.000000E+00  -0.589921E+02   0.117984E+03
