Kmin_MC_Up_a0  Kmin_TR_a0     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.343032E+02   0.284711E+02   0.513848E-02   0.107933E+02   0.157635E+02   0.138664E+02   0.184918E+02   0.142354E+03  -0.112080E+02   0.000000E+00   0.153562E+03  -0.307124E+03
   0.343032E+02   0.277043E+02   0.562076E-02   0.941895E+01   0.928848E+01   0.127505E+02   0.154035E+02   0.148246E+03  -0.744136E+01   0.000000E+00   0.155687E+03  -0.311375E+03
   0.343321E+02   0.275055E+02   0.562076E-02   0.839064E+01   0.132061E+02   0.129667E+02   0.119197E+02   0.146499E+03  -0.926360E+01   0.000000E+00   0.155763E+03  -0.311525E+03
   0.343906E+02   0.272763E+02   0.527422E-02   0.736634E+01   0.113072E+02   0.168478E+02   0.119197E+02   0.146101E+03  -0.914845E+01   0.000000E+00   0.155249E+03  -0.310499E+03
   0.343410E+02   0.286563E+02   0.553896E-02   0.900724E+01   0.101013E+02   0.123964E+02   0.213550E+02   0.143967E+03  -0.947932E+01   0.000000E+00   0.153446E+03  -0.306893E+03
   0.344146E+02   0.285450E+02   0.702674E-02   0.106708E+02   0.135930E+02   0.129417E+02   0.123251E+02   0.143696E+03  -0.927226E+01   0.000000E+00   0.152968E+03  -0.305937E+03
   0.344146E+02   0.274043E+02   0.552251E-02   0.100508E+02   0.105617E+02   0.129508E+02   0.179938E+02   0.147509E+03  -0.807539E+01   0.000000E+00   0.155584E+03  -0.311169E+03
   0.344135E+02   0.272765E+02   0.550812E-02   0.814087E+01   0.105048E+02   0.164252E+02   0.978750E+01   0.145797E+03  -0.970731E+01   0.000000E+00   0.155504E+03  -0.311009E+03
   0.344574E+02   0.272765E+02   0.647744E-02   0.727861E+01   0.980531E+01   0.188269E+02   0.150055E+02   0.145986E+03  -0.906109E+01   0.000000E+00   0.155047E+03  -0.310094E+03
   0.342956E+02   0.278521E+02   0.513655E-02   0.862683E+01   0.868324E+01   0.144912E+02   0.164561E+02   0.147290E+03  -0.767259E+01   0.000000E+00   0.154963E+03  -0.309925E+03
   0.343095E+02   0.279458E+02   0.523269E-02   0.649052E+01   0.993031E+01   0.121682E+02   0.151296E+02   0.145575E+03  -0.950356E+01   0.000000E+00   0.155079E+03  -0.310157E+03
   0.342846E+02   0.276848E+02   0.537021E-02   0.140191E+02   0.964746E+01   0.113065E+02   0.220625E+02   0.143351E+03  -0.119667E+02   0.000000E+00   0.155318E+03  -0.310635E+03
   0.341799E+02   0.286212E+02   0.611493E-02   0.102658E+02   0.956044E+01   0.245480E+02   0.195996E+02   0.141918E+03  -0.119616E+02   0.000000E+00   0.153880E+03  -0.307759E+03
   0.341799E+02   0.276206E+02   0.568949E-02   0.100273E+02   0.813215E+01   0.178132E+02   0.124384E+02   0.145918E+03  -0.838199E+01   0.000000E+00   0.154300E+03  -0.308600E+03
   0.344087E+02   0.278402E+02   0.591795E-02   0.104691E+02   0.124851E+02   0.151124E+02   0.160837E+02   0.147122E+03  -0.830786E+01   0.000000E+00   0.155430E+03  -0.310860E+03
   0.345405E+02   0.264193E+02   0.738899E-02   0.826092E+01   0.984960E+01   0.139720E+02   0.132879E+02   0.144529E+03  -0.756661E+01   0.000000E+00   0.152096E+03  -0.304191E+03
   0.344739E+02   0.274192E+02   0.515571E-02   0.831216E+01   0.102372E+02   0.250409E+02   0.152784E+02   0.143109E+03  -0.113497E+02   0.000000E+00   0.154459E+03  -0.308917E+03
   0.342500E+02   0.277014E+02   0.527740E-02   0.846607E+01   0.861932E+01   0.128509E+02   0.149602E+02   0.147179E+03  -0.770843E+01   0.000000E+00   0.154887E+03  -0.309775E+03
   0.345529E+02   0.269503E+02   0.670852E-02   0.128841E+02   0.861932E+01   0.125967E+02   0.149602E+02   0.145162E+03  -0.864670E+01   0.000000E+00   0.153809E+03  -0.307617E+03
   0.346393E+02   0.262761E+02   0.733727E-02   0.108510E+02   0.778605E+01   0.182385E+02   0.197842E+02   0.141131E+03  -0.986485E+01   0.000000E+00   0.150996E+03  -0.301992E+03
   0.346161E+02   0.270144E+02   0.522489E-02   0.855155E+01   0.115435E+02   0.147008E+02   0.130833E+02   0.143724E+03  -0.789177E+01   0.000000E+00   0.151616E+03  -0.303232E+03
   0.343764E+02   0.280414E+02   0.533113E-02   0.123733E+02   0.983065E+01   0.119863E+02   0.134161E+02   0.146374E+03  -0.847426E+01   0.000000E+00   0.154848E+03  -0.309697E+03
   0.343407E+02   0.275753E+02   0.645052E-02   0.114137E+02   0.122180E+02   0.127725E+02   0.163799E+02   0.146822E+03  -0.865910E+01   0.000000E+00   0.155481E+03  -0.310962E+03
   0.344962E+02   0.277042E+02   0.568655E-02   0.114551E+02   0.120459E+02   0.139262E+02   0.155238E+02   0.146181E+03  -0.828879E+01   0.000000E+00   0.154470E+03  -0.308940E+03
   0.343269E+02   0.277235E+02   0.587241E-02   0.947260E+01   0.935591E+01   0.128724E+02   0.204935E+02   0.146926E+03  -0.889944E+01   0.000000E+00   0.155825E+03  -0.311651E+03
   0.343269E+02   0.280886E+02   0.657447E-02   0.114994E+02   0.916057E+01   0.147359E+02   0.170551E+02   0.147008E+03  -0.797204E+01   0.000000E+00   0.154980E+03  -0.309960E+03
   0.343269E+02   0.262885E+02   0.539681E-02   0.123770E+02   0.947338E+01   0.100899E+02   0.163936E+02   0.141068E+03  -0.977977E+01   0.000000E+00   0.150848E+03  -0.301696E+03
   0.344634E+02   0.274796E+02   0.672597E-02   0.151175E+02   0.143261E+02   0.903806E+01   0.809966E+01   0.136113E+03  -0.186144E+02   0.000000E+00   0.154727E+03  -0.309455E+03
   0.342525E+02   0.264607E+02   0.733997E-02   0.993704E+01   0.110405E+02   0.154285E+02   0.123013E+02   0.143423E+03  -0.780642E+01   0.000000E+00   0.151229E+03  -0.302459E+03
   0.342525E+02   0.270719E+02   0.564940E-02   0.106713E+02   0.867667E+01   0.210354E+02   0.169812E+02   0.144617E+03  -0.957089E+01   0.000000E+00   0.154188E+03  -0.308376E+03
   0.343101E+02   0.282564E+02   0.538826E-02   0.112828E+02   0.117309E+02   0.917731E+01   0.111495E+02   0.143358E+03  -0.113697E+02   0.000000E+00   0.154728E+03  -0.309455E+03
   0.343523E+02   0.268546E+02   0.694311E-02   0.107057E+02   0.107807E+02   0.144422E+02   0.165323E+02   0.146217E+03  -0.772698E+01   0.000000E+00   0.153944E+03  -0.307888E+03
   0.345674E+02   0.261364E+02   0.641371E-02   0.953633E+01   0.821203E+01   0.142856E+02   0.171423E+02   0.143978E+03  -0.786527E+01   0.000000E+00   0.151843E+03  -0.303687E+03
   0.340193E+02   0.284140E+02   0.692241E-02   0.855958E+01   0.906262E+01   0.124341E+02   0.151853E+02   0.143728E+03  -0.769531E+01   0.000000E+00   0.151423E+03  -0.302847E+03
   0.342750E+02   0.275117E+02   0.546983E-02   0.108120E+02   0.120786E+02   0.167513E+02   0.851704E+01   0.143588E+03  -0.117492E+02   0.000000E+00   0.155337E+03  -0.310674E+03
   0.343905E+02   0.272102E+02   0.557580E-02   0.143700E+02   0.108646E+02   0.177535E+02   0.157689E+02   0.145490E+03  -0.100386E+02   0.000000E+00   0.155529E+03  -0.311057E+03
   0.344353E+02   0.272102E+02   0.697534E-02   0.140469E+02   0.107445E+02   0.132806E+02   0.156200E+02   0.145138E+03  -0.930333E+01   0.000000E+00   0.154441E+03  -0.308883E+03
   0.343159E+02   0.272102E+02   0.525039E-02   0.100371E+02   0.117388E+02   0.163354E+02   0.127825E+02   0.146784E+03  -0.808084E+01   0.000000E+00   0.154865E+03  -0.309730E+03
   0.343243E+02   0.274201E+02   0.517434E-02   0.131327E+02   0.730327E+01   0.165418E+02   0.152589E+02   0.145456E+03  -0.961866E+01   0.000000E+00   0.155075E+03  -0.310149E+03
   0.344111E+02   0.274201E+02   0.572753E-02   0.114291E+02   0.810176E+01   0.185108E+02   0.128261E+02   0.146834E+03  -0.887229E+01   0.000000E+00   0.155706E+03  -0.311413E+03
   0.342983E+02   0.295088E+02   0.564089E-02   0.969061E+01   0.855695E+01   0.160552E+02   0.156688E+02   0.142038E+03  -0.758109E+01   0.000000E+00   0.149619E+03  -0.299238E+03
   0.340982E+02   0.301251E+02   0.697579E-02   0.101363E+02   0.750416E+01   0.126730E+02   0.178602E+02   0.139655E+03  -0.876041E+01   0.000000E+00   0.148415E+03  -0.296831E+03
   0.341439E+02   0.277598E+02   0.591589E-02   0.100489E+02   0.118902E+02   0.748828E+01   0.221947E+02   0.138391E+03  -0.154610E+02   0.000000E+00   0.153852E+03  -0.307704E+03
   0.345299E+02   0.263931E+02   0.600682E-02   0.123231E+02   0.107273E+02   0.145591E+02   0.135384E+02   0.144894E+03  -0.815557E+01   0.000000E+00   0.153050E+03  -0.306099E+03
   0.345817E+02   0.267691E+02   0.546746E-02   0.877314E+01   0.139127E+02   0.131325E+02   0.150468E+02   0.143779E+03  -0.912705E+01   0.000000E+00   0.152906E+03  -0.305812E+03
   0.343493E+02   0.276264E+02   0.592183E-02   0.106160E+02   0.107291E+02   0.139028E+02   0.150163E+02   0.148360E+03  -0.749326E+01   0.000000E+00   0.155853E+03  -0.311707E+03
   0.342270E+02   0.278559E+02   0.633315E-02   0.855502E+01   0.131583E+02   0.121747E+02   0.166242E+02   0.145872E+03  -0.919443E+01   0.000000E+00   0.155066E+03  -0.310133E+03
   0.344087E+02   0.278150E+02   0.570939E-02   0.871813E+01   0.867101E+01   0.898497E+01   0.193433E+02   0.144134E+03  -0.113022E+02   0.000000E+00   0.155436E+03  -0.310872E+03
   0.342703E+02   0.264103E+02   0.645960E-02   0.929639E+01   0.958194E+01   0.140668E+02   0.172026E+02   0.144351E+03  -0.759194E+01   0.000000E+00   0.151943E+03  -0.303886E+03
   0.342703E+02   0.277881E+02   0.552768E-02   0.859012E+01   0.108604E+02   0.150060E+02   0.172026E+02   0.147491E+03  -0.793575E+01   0.000000E+00   0.155427E+03  -0.310854E+03
   0.342703E+02   0.282572E+02   0.699500E-02   0.877683E+01   0.980208E+01   0.194284E+02   0.173036E+02   0.145318E+03  -0.881974E+01   0.000000E+00   0.154138E+03  -0.308275E+03
   0.343946E+02   0.276165E+02   0.559664E-02   0.127877E+02   0.101063E+02   0.123923E+02   0.128353E+02   0.147015E+03  -0.868566E+01   0.000000E+00   0.155701E+03  -0.311401E+03
   0.343946E+02   0.274231E+02   0.499122E-02   0.116278E+02   0.982016E+01   0.168375E+02   0.212875E+02   0.144874E+03  -0.984478E+01   0.000000E+00   0.154719E+03  -0.309438E+03
   0.343946E+02   0.283493E+02   0.625611E-02   0.894102E+01   0.112613E+02   0.160520E+02   0.151188E+02   0.146665E+03  -0.773301E+01   0.000000E+00   0.154398E+03  -0.308796E+03
   0.342270E+02   0.288090E+02   0.575432E-02   0.906988E+01   0.904020E+01   0.147971E+02   0.144707E+02   0.146189E+03  -0.727606E+01   0.000000E+00   0.153465E+03  -0.306930E+03
   0.342270E+02   0.287921E+02   0.540908E-02   0.158843E+02   0.969898E+01   0.116080E+02   0.189510E+02   0.141147E+03  -0.118621E+02   0.000000E+00   0.153009E+03  -0.306018E+03
   0.341586E+02   0.286036E+02   0.711829E-02   0.952023E+01   0.903465E+01   0.197831E+02   0.121979E+02   0.144111E+03  -0.882970E+01   0.000000E+00   0.152941E+03  -0.305881E+03
   0.340829E+02   0.279787E+02   0.648623E-02   0.145855E+02   0.851414E+01   0.164112E+02   0.196720E+02   0.141861E+03  -0.109612E+02   0.000000E+00   0.152822E+03  -0.305644E+03
   0.343447E+02   0.270656E+02   0.609495E-02   0.116735E+02   0.116466E+02   0.139864E+02   0.162214E+02   0.146929E+03  -0.830227E+01   0.000000E+00   0.155231E+03  -0.310463E+03
   0.345372E+02   0.277078E+02   0.630663E-02   0.926186E+01   0.108692E+02   0.174978E+02   0.121874E+02   0.145660E+03  -0.820817E+01   0.000000E+00   0.153868E+03  -0.307736E+03
   0.344298E+02   0.263592E+02   0.720018E-02   0.829191E+01   0.105638E+02   0.163104E+02   0.148471E+02   0.144648E+03  -0.776546E+01   0.000000E+00   0.152413E+03  -0.304827E+03
   0.345622E+02   0.277861E+02   0.627196E-02   0.723543E+01   0.831838E+01   0.125386E+02   0.111499E+02   0.143827E+03  -0.950974E+01   0.000000E+00   0.153337E+03  -0.306673E+03
   0.344952E+02   0.288316E+02   0.623124E-02   0.829209E+01   0.106927E+02   0.164977E+02   0.208277E+02   0.141307E+03  -0.951681E+01   0.000000E+00   0.150824E+03  -0.301648E+03
   0.346240E+02   0.265840E+02   0.680205E-02   0.894062E+01   0.889188E+01   0.157451E+02   0.114660E+02   0.144332E+03  -0.807046E+01   0.000000E+00   0.152402E+03  -0.304805E+03
   0.342939E+02   0.273090E+02   0.561938E-02   0.987884E+01   0.752532E+01   0.183258E+02   0.128557E+02   0.146465E+03  -0.881980E+01   0.000000E+00   0.155285E+03  -0.310570E+03
   0.343872E+02   0.274145E+02   0.571141E-02   0.834625E+01   0.976019E+01   0.147250E+02   0.144262E+02   0.148336E+03  -0.743587E+01   0.000000E+00   0.155772E+03  -0.311544E+03
   0.344734E+02   0.274145E+02   0.664104E-02   0.124905E+02   0.772319E+01   0.165142E+02   0.223572E+02   0.143505E+03  -0.112777E+02   0.000000E+00   0.154783E+03  -0.309565E+03
   0.344250E+02   0.272004E+02   0.695494E-02   0.116901E+02   0.755613E+01   0.170521E+02   0.172365E+02   0.145399E+03  -0.913576E+01   0.000000E+00   0.154535E+03  -0.309070E+03
   0.344250E+02   0.271629E+02   0.817308E-02   0.109388E+02   0.814669E+01   0.113411E+02   0.184739E+02   0.142739E+03  -0.921827E+01   0.000000E+00   0.151957E+03  -0.303915E+03
   0.344524E+02   0.268927E+02   0.673295E-02   0.111894E+02   0.103567E+02   0.153667E+02   0.137168E+02   0.146792E+03  -0.762191E+01   0.000000E+00   0.154414E+03  -0.308828E+03
   0.342576E+02   0.274050E+02   0.606691E-02   0.604293E+01   0.897804E+01   0.123248E+02   0.209826E+02   0.143216E+03  -0.119942E+02   0.000000E+00   0.155210E+03  -0.310420E+03
   0.342576E+02   0.278900E+02   0.607972E-02   0.102206E+02   0.129715E+02   0.118572E+02   0.146574E+02   0.146607E+03  -0.883276E+01   0.000000E+00   0.155440E+03  -0.310880E+03
   0.344299E+02   0.274282E+02   0.625140E-02   0.112452E+02   0.153158E+02   0.127847E+02   0.174880E+02   0.144606E+03  -0.108540E+02   0.000000E+00   0.155460E+03  -0.310920E+03
   0.344651E+02   0.285172E+02   0.740824E-02   0.927500E+01   0.121628E+02   0.151583E+02   0.195215E+02   0.142733E+03  -0.907284E+01   0.000000E+00   0.151806E+03  -0.303612E+03
   0.343425E+02   0.277531E+02   0.634284E-02   0.102491E+02   0.102214E+02   0.117485E+02   0.192256E+02   0.146718E+03  -0.883938E+01   0.000000E+00   0.155557E+03  -0.311115E+03
   0.343110E+02   0.277531E+02   0.614244E-02   0.947429E+01   0.126464E+02   0.146531E+02   0.139127E+02   0.147536E+03  -0.814455E+01   0.000000E+00   0.155681E+03  -0.311361E+03
   0.343123E+02   0.280893E+02   0.807113E-02   0.947429E+01   0.951117E+01   0.168609E+02   0.150095E+02   0.144651E+03  -0.751155E+01   0.000000E+00   0.152163E+03  -0.304325E+03
   0.343266E+02   0.279043E+02   0.722387E-02   0.785554E+01   0.144583E+02   0.180865E+02   0.146859E+02   0.143723E+03  -0.104231E+02   0.000000E+00   0.154146E+03  -0.308292E+03
   0.343244E+02   0.277078E+02   0.649442E-02   0.144063E+02   0.132941E+02   0.150508E+02   0.167897E+02   0.144528E+03  -0.108636E+02   0.000000E+00   0.155392E+03  -0.310783E+03
   0.342033E+02   0.277078E+02   0.744530E-02   0.690748E+01   0.106976E+02   0.162330E+02   0.143983E+02   0.144292E+03  -0.886165E+01   0.000000E+00   0.153154E+03  -0.306307E+03
   0.345000E+02   0.280634E+02   0.615463E-02   0.996157E+01   0.892911E+01   0.154085E+02   0.177772E+02   0.145917E+03  -0.786915E+01   0.000000E+00   0.153786E+03  -0.307572E+03
   0.344572E+02   0.275731E+02   0.580489E-02   0.103715E+02   0.968254E+01   0.132446E+02   0.157538E+02   0.147832E+03  -0.744138E+01   0.000000E+00   0.155273E+03  -0.310547E+03
   0.343719E+02   0.281024E+02   0.570830E-02   0.773124E+01   0.925255E+01   0.171471E+02   0.158062E+02   0.146917E+03  -0.827145E+01   0.000000E+00   0.155188E+03  -0.310377E+03
   0.343162E+02   0.269662E+02   0.557452E-02   0.831088E+01   0.749397E+01   0.145459E+02   0.104820E+02   0.145189E+03  -0.948220E+01   0.000000E+00   0.154671E+03  -0.309342E+03
   0.343009E+02   0.279621E+02   0.624396E-02   0.922424E+01   0.677108E+01   0.136432E+02   0.126496E+02   0.146477E+03  -0.898080E+01   0.000000E+00   0.155458E+03  -0.310916E+03
   0.344224E+02   0.279963E+02   0.545627E-02   0.125522E+02   0.116183E+02   0.169377E+02   0.164724E+02   0.145662E+03  -0.907292E+01   0.000000E+00   0.154735E+03  -0.309470E+03
   0.344027E+02   0.286890E+02   0.685691E-02   0.771329E+01   0.756019E+01   0.117836E+02   0.157258E+02   0.143725E+03  -0.910232E+01   0.000000E+00   0.152827E+03  -0.305655E+03
   0.343439E+02   0.271436E+02   0.535109E-02   0.857088E+01   0.826374E+01   0.144822E+02   0.126551E+02   0.147180E+03  -0.783776E+01   0.000000E+00   0.155018E+03  -0.310036E+03
   0.344841E+02   0.271436E+02   0.718513E-02   0.132277E+02   0.790158E+01   0.152737E+02   0.162418E+02   0.144679E+03  -0.915575E+01   0.000000E+00   0.153835E+03  -0.307669E+03
   0.344081E+02   0.278547E+02   0.604504E-02   0.114970E+02   0.146696E+02   0.153928E+02   0.125124E+02   0.145266E+03  -0.101246E+02   0.000000E+00   0.155391E+03  -0.310781E+03
   0.343231E+02   0.272405E+02   0.549421E-02   0.708029E+01   0.852593E+01   0.156633E+02   0.107683E+02   0.145618E+03  -0.967099E+01   0.000000E+00   0.155289E+03  -0.310578E+03
   0.341229E+02   0.281788E+02   0.617213E-02   0.110800E+02   0.998493E+01   0.166351E+02   0.144432E+02   0.145957E+03  -0.770916E+01   0.000000E+00   0.153666E+03  -0.307332E+03
   0.341229E+02   0.277347E+02   0.740354E-02   0.776999E+01   0.140571E+02   0.146182E+02   0.158982E+02   0.142636E+03  -0.967587E+01   0.000000E+00   0.152312E+03  -0.304624E+03
   0.343546E+02   0.268947E+02   0.642863E-02   0.964562E+01   0.954603E+01   0.141929E+02   0.125649E+02   0.147232E+03  -0.741802E+01   0.000000E+00   0.154650E+03  -0.309300E+03
   0.342640E+02   0.287637E+02   0.589241E-02   0.830281E+01   0.115656E+02   0.150630E+02   0.118924E+02   0.145411E+03  -0.836152E+01   0.000000E+00   0.153773E+03  -0.307545E+03
   0.342640E+02   0.283673E+02   0.640473E-02   0.140941E+02   0.111479E+02   0.123962E+02   0.119887E+02   0.144677E+03  -0.999812E+01   0.000000E+00   0.154675E+03  -0.309350E+03
   0.342640E+02   0.276611E+02   0.638686E-02   0.127587E+02   0.108547E+02   0.143583E+02   0.176586E+02   0.146344E+03  -0.888709E+01   0.000000E+00   0.155231E+03  -0.310462E+03
   0.341341E+02   0.270860E+02   0.699820E-02   0.741057E+01   0.108789E+02   0.148174E+02   0.200904E+02   0.142275E+03  -0.960414E+01   0.000000E+00   0.151879E+03  -0.303758E+03
   0.342953E+02   0.273341E+02   0.569698E-02   0.113323E+02   0.832473E+01   0.183361E+02   0.162927E+02   0.146760E+03  -0.868979E+01   0.000000E+00   0.155450E+03  -0.310900E+03
   0.342076E+02   0.281944E+02   0.637160E-02   0.923582E+01   0.117053E+02   0.146753E+02   0.156680E+02   0.146914E+03  -0.777754E+01   0.000000E+00   0.154692E+03  -0.309383E+03
   0.342599E+02   0.285021E+02   0.722465E-02   0.101960E+02   0.902706E+01   0.160995E+02   0.110708E+02   0.145078E+03  -0.829477E+01   0.000000E+00   0.153373E+03  -0.306746E+03
   0.340103E+02   0.284840E+02   0.566357E-02   0.123404E+02   0.103500E+02   0.153189E+02   0.168694E+02   0.142106E+03  -0.838801E+01   0.000000E+00   0.150494E+03  -0.300988E+03
   0.343995E+02   0.279493E+02   0.538031E-02   0.107936E+02   0.695359E+01   0.216687E+02   0.147351E+02   0.144219E+03  -0.107404E+02   0.000000E+00   0.154959E+03  -0.309919E+03
   0.341980E+02   0.272667E+02   0.727894E-02   0.962289E+01   0.103220E+02   0.102171E+02   0.117111E+02   0.143726E+03  -0.926091E+01   0.000000E+00   0.152987E+03  -0.305974E+03
   0.341799E+02   0.280863E+02   0.489036E-02   0.109597E+02   0.142664E+02   0.156845E+02   0.179495E+02   0.142630E+03  -0.100412E+02   0.000000E+00   0.152671E+03  -0.305342E+03
   0.343048E+02   0.279010E+02   0.509612E-02   0.919594E+01   0.805452E+01   0.134357E+02   0.115700E+02   0.146563E+03  -0.825651E+01   0.000000E+00   0.154820E+03  -0.309639E+03
   0.345287E+02   0.270080E+02   0.608867E-02   0.141326E+02   0.832000E+01   0.111871E+02   0.116868E+02   0.143834E+03  -0.106507E+02   0.000000E+00   0.154485E+03  -0.308969E+03
   0.343566E+02   0.270507E+02   0.631965E-02   0.137084E+02   0.126136E+02   0.163747E+02   0.118574E+02   0.144779E+03  -0.103640E+02   0.000000E+00   0.155143E+03  -0.310286E+03
   0.343566E+02   0.270507E+02   0.670781E-02   0.117008E+02   0.116847E+02   0.186529E+02   0.203719E+02   0.144251E+03  -0.104726E+02   0.000000E+00   0.154724E+03  -0.309447E+03
   0.344473E+02   0.271900E+02   0.615684E-02   0.103417E+02   0.110252E+02   0.100952E+02   0.113520E+02   0.145546E+03  -0.977972E+01   0.000000E+00   0.155326E+03  -0.310651E+03
   0.343842E+02   0.283249E+02   0.807479E-02   0.998386E+01   0.109423E+02   0.151418E+02   0.128836E+02   0.144108E+03  -0.759669E+01   0.000000E+00   0.151705E+03  -0.303409E+03
   0.343842E+02   0.270300E+02   0.586243E-02   0.998386E+01   0.103572E+02   0.137981E+02   0.970104E+01   0.146073E+03  -0.925025E+01   0.000000E+00   0.155323E+03  -0.310646E+03
   0.343748E+02   0.278214E+02   0.558160E-02   0.106400E+02   0.103426E+02   0.982598E+01   0.188664E+02   0.145483E+03  -0.101178E+02   0.000000E+00   0.155601E+03  -0.311202E+03
   0.343213E+02   0.279830E+02   0.547905E-02   0.969108E+01   0.105180E+02   0.176496E+02   0.179467E+02   0.147008E+03  -0.839745E+01   0.000000E+00   0.155405E+03  -0.310811E+03
   0.342214E+02   0.283692E+02   0.584773E-02   0.114211E+02   0.104290E+02   0.145427E+02   0.199717E+02   0.145671E+03  -0.896856E+01   0.000000E+00   0.154640E+03  -0.309279E+03
   0.343201E+02   0.277288E+02   0.566869E-02   0.102621E+02   0.124652E+02   0.159306E+02   0.107476E+02   0.146490E+03  -0.928211E+01   0.000000E+00   0.155772E+03  -0.311544E+03
   0.344481E+02   0.271081E+02   0.634059E-02   0.761571E+01   0.101535E+02   0.154463E+02   0.135651E+02   0.147133E+03  -0.799826E+01   0.000000E+00   0.155131E+03  -0.310263E+03
   0.344988E+02   0.271081E+02   0.771116E-02   0.114766E+02   0.108195E+02   0.146967E+02   0.234316E+02   0.141956E+03  -0.107081E+02   0.000000E+00   0.152664E+03  -0.305328E+03
   0.343176E+02   0.275177E+02   0.720597E-02   0.108667E+02   0.628020E+01   0.147667E+02   0.136687E+02   0.144575E+03  -0.967094E+01   0.000000E+00   0.154246E+03  -0.308492E+03
   0.343176E+02   0.270997E+02   0.608257E-02   0.121611E+02   0.791574E+01   0.163788E+02   0.138235E+02   0.146610E+03  -0.856892E+01   0.000000E+00   0.155179E+03  -0.310358E+03
   0.343108E+02   0.276697E+02   0.599001E-02   0.116873E+02   0.944129E+01   0.144717E+02   0.192640E+02   0.147051E+03  -0.871572E+01   0.000000E+00   0.155767E+03  -0.311533E+03
   0.342588E+02   0.271979E+02   0.680837E-02   0.844964E+01   0.684160E+01   0.138664E+02   0.148585E+02   0.145372E+03  -0.885710E+01   0.000000E+00   0.154229E+03  -0.308458E+03
   0.341064E+02   0.275088E+02   0.747990E-02   0.878480E+01   0.933530E+01   0.130561E+02   0.182631E+02   0.143671E+03  -0.811302E+01   0.000000E+00   0.151784E+03  -0.303568E+03
   0.341233E+02   0.280230E+02   0.571283E-02   0.784019E+01   0.121088E+02   0.148360E+02   0.202682E+02   0.143621E+03  -0.982910E+01   0.000000E+00   0.153450E+03  -0.306900E+03
   0.344641E+02   0.280457E+02   0.797252E-02   0.141296E+02   0.875795E+01   0.148360E+02   0.157816E+02   0.142568E+03  -0.925950E+01   0.000000E+00   0.151828E+03  -0.303655E+03
   0.342803E+02   0.283586E+02   0.640119E-02   0.101728E+02   0.153446E+02   0.143863E+02   0.209993E+02   0.142996E+03  -0.117313E+02   0.000000E+00   0.154727E+03  -0.309455E+03
   0.344983E+02   0.282115E+02   0.677250E-02   0.948636E+01   0.103697E+02   0.125992E+02   0.202436E+02   0.144120E+03  -0.892313E+01   0.000000E+00   0.153043E+03  -0.306086E+03
   0.341572E+02   0.277076E+02   0.597811E-02   0.103724E+02   0.886446E+01   0.123290E+02   0.140089E+02   0.146550E+03  -0.764825E+01   0.000000E+00   0.154198E+03  -0.308396E+03
   0.341572E+02   0.285841E+02   0.678063E-02   0.110167E+02   0.121801E+02   0.136307E+02   0.170917E+02   0.144879E+03  -0.851908E+01   0.000000E+00   0.153398E+03  -0.306796E+03
   0.341728E+02   0.278659E+02   0.618199E-02   0.113230E+02   0.142965E+02   0.162715E+02   0.156565E+02   0.144696E+03  -0.976077E+01   0.000000E+00   0.154457E+03  -0.308914E+03
   0.342379E+02   0.281866E+02   0.585558E-02   0.103178E+02   0.512922E+01   0.107676E+02   0.203943E+02   0.140331E+03  -0.147359E+02   0.000000E+00   0.155067E+03  -0.310134E+03
   0.342696E+02   0.275340E+02   0.644281E-02   0.907880E+01   0.989075E+01   0.126383E+02   0.153853E+02   0.147679E+03  -0.749886E+01   0.000000E+00   0.155178E+03  -0.310356E+03
   0.344732E+02   0.284888E+02   0.541457E-02   0.872957E+01   0.118009E+02   0.173190E+02   0.195404E+02   0.142547E+03  -0.940307E+01   0.000000E+00   0.151950E+03  -0.303900E+03
   0.342754E+02   0.275067E+02   0.684926E-02   0.899376E+01   0.126593E+02   0.131105E+02   0.128927E+02   0.146247E+03  -0.845173E+01   0.000000E+00   0.154699E+03  -0.309397E+03
   0.342228E+02   0.273352E+02   0.556063E-02   0.105242E+02   0.124319E+02   0.198950E+02   0.125918E+02   0.144722E+03  -0.964023E+01   0.000000E+00   0.154362E+03  -0.308724E+03
   0.345205E+02   0.273352E+02   0.594374E-02   0.126429E+02   0.125310E+02   0.204073E+02   0.183763E+02   0.143431E+03  -0.112538E+02   0.000000E+00   0.154685E+03  -0.309370E+03
   0.345205E+02   0.271667E+02   0.655589E-02   0.103720E+02   0.121618E+02   0.147543E+02   0.216005E+02   0.144407E+03  -0.100008E+02   0.000000E+00   0.154408E+03  -0.308816E+03
   0.342595E+02   0.274468E+02   0.610887E-02   0.768856E+01   0.909417E+01   0.112585E+02   0.144572E+02   0.146661E+03  -0.860009E+01   0.000000E+00   0.155261E+03  -0.310522E+03
   0.344476E+02   0.272389E+02   0.505184E-02   0.111798E+02   0.114963E+02   0.184518E+02   0.199990E+02   0.144422E+03  -0.997384E+01   0.000000E+00   0.154396E+03  -0.308792E+03
   0.343176E+02   0.278085E+02   0.532352E-02   0.911333E+01   0.788657E+01   0.164516E+02   0.118576E+02   0.147005E+03  -0.839612E+01   0.000000E+00   0.155401E+03  -0.310802E+03
